feature,weight_list
F1,"[0.018136296421289444, 0.02487601712346077, 0.14214223623275757, 0.15359678864479065, 0.016221992671489716, 0.058630429208278656, 0.006590540986508131, 0.013879980891942978, 0.013244845904409885, 0.07485658675432205, 0.042652636766433716, 0.23640042543411255, 0.08937667310237885, 0.10552148520946503, 0.16689878702163696, 0.10609495639801025, 0.10764455050230026, 0.003359410213306546, 0.29961469769477844, 0.06677751243114471, 0.02787044458091259, 0.04625247046351433, 0.1274855136871338, 0.0035466556437313557, 0.024712853133678436, 0.12319290637969971, 0.08613747358322144, 0.08987436443567276, 0.005740724038332701, 0.031236110255122185, 0.11540539562702179, 0.037426162511110306, 0.16732095181941986, 0.056780681014060974, 0.08751396834850311, 0.1372240036725998, 0.036560140550136566, 0.07374057173728943, 0.17126142978668213, 0.012126808054745197, 0.06949588656425476, 0.05970774590969086, 0.05274486914277077, 0.021800892427563667, 0.054713353514671326, 0.018619243055582047, 0.04611927643418312, 0.009669361636042595, 0.08826480805873871, 0.10026516020298004, 0.017032669857144356, 0.02850492298603058, 0.12134303152561188, 0.002581533044576645, 0.016346052289009094, 0.07875779271125793, 0.0919031947851181, 0.08764007687568665, 0.2500545084476471, 0.12033044546842575, 0.053841304033994675, 0.037100955843925476, 0.09873640537261963, 0.04145736247301102, 0.10995510965585709, 0.015157463029026985, 0.02274489961564541, 0.04555559158325195, 0.13484634459018707, 0.027941439300775528, 0.02773730829358101, 0.06348147988319397, 0.02098153531551361, 0.07399901002645493, 0.022167913615703583, 0.039144258946180344, 0.04384690895676613, 0.11345050483942032, 0.039857860654592514, 0.08818601816892624, 0.006167329382151365, 0.0643390491604805, 0.1323312669992447, 0.044164080172777176, 0.21556448936462402, 0.09031221270561218, 0.02412676438689232, 0.08571834862232208, 0.01831105723977089, 0.017692463472485542, 0.09413916617631912, 0.056868404150009155, 0.07965243607759476, 0.1142885684967041, 0.0037774115335196257, 0.006706386338919401, 0.06438735127449036, 0.07922074943780899, 0.13508562743663788, 0.002195244189351797, 0.0486137829720974, 0.0503862164914608, 0.07757588475942612, 0.09491579234600067, 0.012713534757494926, 0.07021913677453995, 0.013876117765903473, 0.0794743224978447, 0.0013406738871708512, 0.030427997931838036, 0.05943143740296364, 0.06788468360900879, 0.1322323977947235, 0.0671197921037674, 0.05068245530128479, 0.08638055622577667, 0.09505676478147507, 0.044949356466531754, 0.09660716354846954, 0.07386661320924759, 0.019959082826972008, 0.042713649570941925, 0.015161888673901558, 0.18182404339313507, 0.01072502788156271, 0.015596188604831696, 0.1672818660736084, 0.08429602533578873]"
F2,"[0.014815653674304485, 0.059042852371931076, 0.18134428560733795, 0.1468137949705124, 0.02094247005879879, 0.14443543553352356, 0.10627913475036621, 0.023840101435780525, 0.05778749659657478, 0.05434031039476395, 0.003804249921813607, 0.21819348633289337, 0.003745171707123518, 0.023559171706438065, 0.1899491548538208, 0.004503474570810795, 0.11757639795541763, 0.014089309610426426, 0.290581077337265, 0.12246154248714447, 0.09186355769634247, 0.1421889066696167, 0.10404974967241287, 0.014631008729338646, 0.08791090548038483, 0.09445258229970932, 0.05376676097512245, 0.03553800657391548, 0.13383543491363525, 0.013641295954585075, 0.22038106620311737, 0.027842329815030098, 0.1404833346605301, 0.1719455122947693, 0.04158024862408638, 0.00775253027677536, 0.08420111984014511, 0.02906440757215023, 0.10301900655031204, 0.012213957495987415, 0.09598703682422638, 0.11951371282339096, 0.058384817093610764, 0.1360234171152115, 0.131426602602005, 0.15993967652320862, 0.08484864234924316, 0.055794600397348404, 0.21549832820892334, 0.039740290492773056, 0.02072831615805626, 0.008293068036437035, 0.022697946056723595, 0.05428691208362579, 0.10816875845193863, 0.02539290115237236, 0.021400798112154007, 0.08182229846715927, 0.1216159239411354, 0.19406527280807495, 0.028698816895484924, 0.07150298357009888, 0.18936043977737427, 0.04300817474722862, 0.03615831211209297, 0.22873520851135254, 0.10479035973548889, 0.02410421520471573, 0.01145506463944912, 0.009904880076646805, 0.17141574621200562, 0.13500602543354034, 0.04890582710504532, 0.09468283504247665, 0.07476253807544708, 0.04632138833403587, 0.030709370970726013, 0.14460548758506775, 0.052255067974328995, 0.018306182697415352, 0.1394289880990982, 0.023886820301413536, 0.03535100817680359, 0.06509191542863846, 0.12636798620224, 0.2774093747138977, 0.033984292298555374, 0.09456963837146759, 0.03741757199168205, 0.07289113849401474, 0.0362369604408741, 0.05772191286087036, 0.0789281502366066, 0.032776858657598495, 0.07290992140769958, 0.03814927116036415, 0.048049043864011765, 0.19256611168384552, 0.11534028500318527, 0.008497796021401882, 0.1600845605134964, 0.2139892727136612, 0.13945132493972778, 0.07063903659582138, 0.06070279702544212, 0.09345778822898865, 0.09533941000699997, 0.004218074958771467, 0.05290026590228081, 0.01821730099618435, 0.05393743887543678, 0.010050874203443527, 0.03380270302295685, 0.11616498976945877, 0.11618104577064514, 0.2518289387226105, 0.2302621603012085, 0.07110048085451126, 0.11419367790222168, 0.017810910940170288, 0.0634099692106247, 0.048274122178554535, 0.029451610520482063, 0.024428758770227432, 0.11614004522562027, 0.03540506213903427, 0.2988385260105133, 0.1149158850312233]"
F3,"[0.09230376780033112, 0.01616005413234234, 0.16229258477687836, 0.003010224085301161, 0.08000035583972931, 0.08308812230825424, 0.11229122430086136, 0.024768643081188202, 0.062160979956388474, 0.006391541101038456, 0.07717236131429672, 0.01522953249514103, 0.037449851632118225, 0.20648278295993805, 0.09576110541820526, 0.12502740323543549, 0.054273027926683426, 0.06448648124933243, 0.015935063362121582, 0.043727029114961624, 0.07292967289686203, 0.2082781344652176, 0.23409175872802734, 0.011816334910690784, 0.08732771128416061, 0.09841817617416382, 0.060048021376132965, 0.07450248301029205, 0.03719574213027954, 0.08618190884590149, 0.09334585070610046, 0.10548428446054459, 0.018286919221282005, 0.15456166863441467, 0.20150381326675415, 0.09872061014175415, 0.16123178601264954, 0.13400894403457642, 0.11198944598436356, 0.020961426198482513, 0.10164566338062286, 0.15578898787498474, 0.12629994750022888, 0.19693073630332947, 0.15595011413097382, 0.040076375007629395, 0.10763827711343765, 0.11329971998929977, 0.12181682884693146, 0.22443200647830963, 0.056153859943151474, 0.16802358627319336, 0.04962536320090294, 0.0738140419125557, 0.0639415755867958, 0.25077977776527405, 0.017255770042538643, 0.16693462431430817, 0.09560497850179672, 0.17309020459651947, 0.0018956023268401623, 0.01615263521671295, 0.024632643908262253, 0.29776880145072937, 0.059326499700546265, 0.04949532076716423, 0.09073331952095032, 0.21677103638648987, 0.23684154450893402, 0.09402899444103241, 0.08460067212581635, 0.03056478314101696, 0.05351097881793976, 0.1059286966919899, 0.12887483835220337, 0.03255981206893921, 0.056710436940193176, 0.12296533584594727, 0.11371205747127533, 0.12606175243854523, 0.10360774397850037, 0.0011538828257471323, 0.12200774252414703, 0.11249678581953049, 0.13724789023399353, 0.22961407899856567, 0.0874919667840004, 0.24543271958827972, 0.08864367753267288, 0.11314528435468674, 0.10235200822353363, 0.036722682416439056, 0.22618591785430908, 0.008648574352264404, 0.191756933927536, 0.15135318040847778, 0.03421182185411453, 0.2633562386035919, 0.12671218812465668, 0.07746285200119019, 0.19176635146141052, 0.023562176153063774, 0.15663357079029083, 0.21186943352222443, 0.01214294321835041, 0.14946717023849487, 0.17302300035953522, 0.17276835441589355, 0.014733389019966125, 0.08033391833305359, 0.04575091972947121, 0.012407958507537842, 0.04694923385977745, 0.025226939469575882, 0.06742274016141891, 0.028553331270813942, 0.0416809618473053, 0.010813146829605103, 0.1881054937839508, 0.14454324543476105, 0.083376444876194, 0.23416247963905334, 0.17469409108161926, 0.034795504063367844, 0.08974490314722061, 0.01966354437172413, 0.1461811512708664, 0.021400654688477516]"
F4,"[0.08641936630010605, 0.18991608917713165, 0.06575466692447662, 0.13812924921512604, 0.14239488542079926, 0.037420228123664856, 0.040187206119298935, 0.17545627057552338, 0.2854008376598358, 0.14078950881958008, 0.18322798609733582, 0.118837870657444, 0.16118142008781433, 0.1724473387002945, 0.06170586496591568, 0.04326758533716202, 0.07864093780517578, 0.21755537390708923, 0.15367759764194489, 0.11739014834165573, 0.0537022240459919, 0.0023771864362061024, 0.068974569439888, 0.14589093625545502, 0.07084117084741592, 0.10109571367502213, 0.03008922189474106, 0.04939257353544235, 0.11173147708177567, 0.01095732394605875, 0.14585399627685547, 0.006498177070170641, 0.18368925154209137, 0.008916767314076424, 0.16462869942188263, 0.006503427401185036, 0.17103910446166992, 0.015503824688494205, 0.15198244154453278, 0.11475329846143723, 0.13378877937793732, 0.008734297007322311, 0.17214466631412506, 0.06158387288451195, 0.05242285132408142, 0.10839881002902985, 0.05005277320742607, 0.17809611558914185, 0.037270769476890564, 0.18410678207874298, 0.1232328861951828, 0.15336886048316956, 0.028743771836161613, 0.03173128888010979, 0.041017789393663406, 0.3052874207496643, 0.03551739454269409, 0.0022995881736278534, 0.06208669766783714, 0.13413424789905548, 0.1560574620962143, 0.13984434306621552, 0.10887572914361954, 0.027145707979798317, 0.06544721871614456, 0.11392849683761597, 0.13633956015110016, 0.0249713696539402, 0.021642213687300682, 0.08039093017578125, 0.06719048321247101, 0.18731294572353363, 0.08255887776613235, 0.1996777504682541, 0.07099872827529907, 0.1847221851348877, 0.19808439910411835, 0.09714455902576447, 0.0042120893485844135, 0.050340551882982254, 0.011843872256577015, 0.2937854528427124, 0.1267320215702057, 0.08621241897344589, 0.09597029536962509, 0.09369342029094696, 0.12179359048604965, 0.015064127743244171, 0.1524442434310913, 0.12839002907276154, 0.040771618485450745, 0.054841674864292145, 0.09865255653858185, 0.03516693785786629, 0.014487917535007, 0.04443163052201271, 0.06879277527332306, 0.12517711520195007, 0.06986571848392487, 0.02868008054792881, 0.14683660864830017, 0.0061857253313064575, 0.0866713896393776, 0.13991045951843262, 0.11251461505889893, 0.03304020315408707, 0.1400439739227295, 0.12610790133476257, 0.15899650752544403, 0.014982650056481361, 0.031983405351638794, 0.046375174075365067, 0.04548795893788338, 0.004484027158468962, 0.012005357071757317, 0.01185786072164774, 0.09135455638170242, 0.1076246052980423, 0.08139538019895554, 0.19643396139144897, 0.009943388402462006, 0.09965121746063232, 0.13306449353694916, 0.14933739602565765, 0.12187186628580093, 0.028368810191750526, 0.27552127838134766, 0.31448280811309814]"
F5,"[0.0567440465092659, 0.19923758506774902, 0.018036693334579468, 0.060809507966041565, 0.0033091148361563683, 0.16935209929943085, 0.007732761092483997, 0.16778995096683502, 0.15038928389549255, 0.08273456245660782, 0.024628132581710815, 0.047543659806251526, 0.1693909466266632, 0.09792883694171906, 0.00697080185636878, 0.029123585671186447, 0.06903436779975891, 0.15691284835338593, 0.16169902682304382, 0.18487755954265594, 0.050507474690675735, 0.06126027926802635, 0.08225393295288086, 0.06741151213645935, 0.05788195878267288, 0.20021246373653412, 0.116008460521698, 0.1686774045228958, 0.016682248562574387, 0.02761939913034439, 0.00786758866161108, 0.15863871574401855, 0.01778840646147728, 0.022083599120378494, 0.15878206491470337, 0.04600834846496582, 0.18967755138874054, 0.17724554240703583, 0.16620293259620667, 0.11037448793649673, 0.09535368531942368, 0.09793253242969513, 0.19850017130374908, 0.11160639673471451, 0.037574488669633865, 0.16726543009281158, 0.06807059794664383, 0.31775733828544617, 0.07115014642477036, 0.030261356383562088, 0.11147573590278625, 0.06750749796628952, 0.04240063950419426, 0.1600479930639267, 0.005872861947864294, 0.058016467839479446, 0.15359771251678467, 0.032921481877565384, 0.17414848506450653, 0.02867209166288376, 0.011278947815299034, 0.0548849031329155, 0.09136771410703659, 0.11385522037744522, 0.10663389414548874, 0.1963326334953308, 0.02888667769730091, 0.0763225257396698, 0.1990114003419876, 0.11511892080307007, 0.14659325778484344, 0.15366463363170624, 0.0073372176848351955, 0.08775801956653595, 0.07440299540758133, 0.019317258149385452, 0.21735650300979614, 0.07301627099514008, 0.1274263858795166, 0.07744894176721573, 0.1118117943406105, 0.20296171307563782, 0.042954761534929276, 0.2933793067932129, 0.005797198507934809, 0.06966175884008408, 0.06330540031194687, 0.1312701404094696, 0.13151486217975616, 0.03246472030878067, 0.05610034614801407, 0.1798776537179947, 0.03202525153756142, 0.06078740581870079, 0.11623702198266983, 0.13970762491226196, 0.19267454743385315, 0.03175312653183937, 0.013283811509609222, 0.09396059066057205, 0.07221078872680664, 0.1099846288561821, 0.057742636650800705, 0.04778754338622093, 0.052393801510334015, 0.06389366090297699, 0.04941779375076294, 0.100977323949337, 0.010760671459138393, 0.13788501918315887, 0.058032285422086716, 0.058277834206819534, 0.0695452019572258, 0.020121455192565918, 0.06375086307525635, 0.03587798774242401, 0.07442433387041092, 0.09669001400470734, 0.030903281643986702, 0.3136124312877655, 0.10703147202730179, 0.08903072774410248, 0.010166001506149769, 0.11949756741523743, 0.01658312790095806, 0.1684138923883438, 0.23162096738815308, 0.09201905876398087]"
F6,"[0.07021991908550262, 0.08778779953718185, 0.20307375490665436, 0.021708955988287926, 0.2288414090871811, 0.17012575268745422, 0.027792103588581085, 0.01977568492293358, 0.03743327781558037, 0.02770591899752617, 0.04104701429605484, 0.036079131066799164, 0.07062229514122009, 0.18902167677879333, 0.19845323264598846, 0.36173057556152344, 0.042294397950172424, 0.08457334339618683, 0.05856781825423241, 0.05098828300833702, 0.1336468756198883, 0.01402873545885086, 0.08922022581100464, 0.054851483553647995, 0.09559034556150436, 0.06737984716892242, 0.10097263008356094, 0.2388327419757843, 0.04973393306136131, 0.26790851354599, 0.07839477062225342, 0.02797679975628853, 0.09951378405094147, 0.10401685535907745, 0.06986422091722488, 0.04376726970076561, 0.1385727822780609, 0.012614804320037365, 0.026515956968069077, 0.05043062940239906, 0.09228404611349106, 0.10527564585208893, 0.14699049293994904, 0.3492835760116577, 0.35304853320121765, 0.091230109333992, 0.14706726372241974, 0.07406485825777054, 0.04474015161395073, 0.38812267780303955, 0.08245956897735596, 0.06841518729925156, 0.03121689148247242, 0.008919375017285347, 0.1889861822128296, 0.0865911915898323, 0.007712670136243105, 0.041265204548835754, 0.013007047586143017, 0.29014816880226135, 0.07365863025188446, 0.12458832561969757, 0.034926995635032654, 0.03553863987326622, 0.010556968860328197, 0.005478023551404476, 0.23289954662322998, 0.14853505790233612, 0.04524631053209305, 0.012440770864486694, 0.11621613800525665, 0.02489394322037697, 0.02049269899725914, 0.09411627054214478, 0.008078884333372116, 0.045740485191345215, 0.09825601428747177, 0.15948624908924103, 0.05700932443141937, 0.06388653069734573, 0.05710899829864502, 0.27811673283576965, 0.06563306599855423, 0.07791941612958908, 0.15220727026462555, 0.09130120277404785, 0.08024590462446213, 0.05984170734882355, 0.17250017821788788, 0.09996969997882843, 0.15371932089328766, 0.05512957647442818, 0.4326063394546509, 0.3162217438220978, 0.06680289655923843, 0.010536784306168556, 0.10548578202724457, 0.22277702391147614, 0.022664841264486313, 0.0788368359208107, 0.16927500069141388, 0.006213153246790171, 0.15104614198207855, 0.027611033990979195, 0.17179565131664276, 0.012411640025675297, 0.04407680779695511, 0.002252343110740185, 0.06388373672962189, 0.10965772718191147, 0.07441133260726929, 0.10263238102197647, 0.1734294444322586, 0.06840138137340546, 0.08040866255760193, 0.23306196928024292, 0.29323810338974, 0.004895506892353296, 0.06645175814628601, 0.02046135812997818, 0.029800334945321083, 0.04239041730761528, 0.01698632724583149, 0.28374183177948, 0.06690558046102524, 0.011354925110936165, 0.10843988507986069, 0.06998319178819656]"
F7,"[0.09257389605045319, 0.22682984173297882, 0.009519202634692192, 0.05666821822524071, 0.055431533604860306, 0.24522271752357483, 0.001457695965655148, 0.21226975321769714, 0.12340903282165527, 0.07862620055675507, 0.08600319921970367, 0.013954583555459976, 0.08671054244041443, 0.10168667137622833, 0.09224619716405869, 0.14635619521141052, 0.1390952318906784, 0.07734589278697968, 0.08645395934581757, 0.04785936698317528, 0.06910661607980728, 0.0737922266125679, 0.11241580545902252, 0.040214862674474716, 0.2214621603488922, 0.01699555106461048, 0.1419670432806015, 0.2301885336637497, 0.06299010664224625, 0.03826674818992615, 0.10348459333181381, 0.092832051217556, 0.26364192366600037, 0.038427118211984634, 0.046121906489133835, 0.017895935103297234, 0.023211291059851646, 0.02342229336500168, 0.18941640853881836, 0.09480606764554977, 0.058762870728969574, 0.30570289492607117, 0.08773408830165863, 0.08577144891023636, 0.1671614944934845, 0.10264100879430771, 0.005645941477268934, 0.09281367808580399, 0.10996662825345993, 0.3624715805053711, 0.01777317188680172, 0.06192385032773018, 0.1404491513967514, 0.15916873514652252, 0.14856936037540436, 0.1050768569111824, 0.1668117344379425, 0.12239054590463638, 0.16213034093379974, 0.20677512884140015, 0.17872028052806854, 0.17044709622859955, 0.018983270972967148, 0.08384167402982712, 0.18396149575710297, 0.16442307829856873, 0.05726979300379753, 0.10494878143072128, 0.03588458150625229, 0.06761301308870316, 0.08271724730730057, 0.06978166103363037, 0.12311434000730515, 0.06430165469646454, 0.09059575200080872, 0.062410224229097366, 0.06142406910657883, 0.06679513305425644, 0.04187721014022827, 0.17626763880252838, 0.10481277108192444, 0.2388877123594284, 0.013850121758878231, 0.09919147193431854, 0.06226278096437454, 0.06757431477308273, 0.14151732623577118, 0.01809956692159176, 0.1718866229057312, 0.20089317858219147, 0.2436746209859848, 0.010860207490622997, 0.3328993618488312, 0.11609195917844772, 0.07438871264457703, 0.16906286776065826, 0.032097041606903076, 0.19936709105968475, 0.0764244943857193, 0.10784176737070084, 0.04855704680085182, 0.025757983326911926, 0.0637679174542427, 0.10344100743532181, 0.03292911499738693, 0.0005575197865255177, 0.06059739738702774, 0.12677280604839325, 0.10344896465539932, 0.13166995346546173, 0.054883554577827454, 0.20740872621536255, 0.022721540182828903, 0.18289940059185028, 0.10973013937473297, 0.2018335610628128, 0.3758077025413513, 0.038741618394851685, 0.1130412146449089, 0.0669490322470665, 0.10986638814210892, 0.1691451221704483, 0.0404471829533577, 0.009249255061149597, 0.1163112074136734, 0.1522977501153946, 0.0499347448348999, 0.04263455793261528]"
F8,"[0.06344514340162277, 0.0005582200828939676, 0.27780500054359436, 0.3993294835090637, 0.22692526876926422, 0.14663638174533844, 0.10354762524366379, 0.09041661024093628, 0.03680286929011345, 0.025465115904808044, 0.026366589590907097, 0.1806780993938446, 0.006185367237776518, 0.08259174227714539, 0.12896429002285004, 0.2520713806152344, 0.07675451040267944, 0.009625358507037163, 0.17757834494113922, 0.09231878817081451, 0.026427829638123512, 0.08858148008584976, 0.021843161433935165, 0.06227966398000717, 0.10822667181491852, 0.06720805168151855, 0.2521134912967682, 0.227939635515213, 0.08996590971946716, 0.12587682902812958, 0.2476896047592163, 0.07310747355222702, 0.09667148441076279, 0.29038313031196594, 0.16255082190036774, 0.1576349288225174, 0.05426360294222832, 0.1359667032957077, 0.17275243997573853, 0.14945848286151886, 0.1150088906288147, 0.036989811807870865, 0.06218342483043671, 0.0024986853823065758, 0.07583119720220566, 0.005206537898629904, 0.08985617011785507, 0.018374772742390633, 0.009232140146195889, 0.3281257748603821, 0.193562313914299, 0.10942249000072479, 0.026468204334378242, 0.04641628637909889, 0.3901157081127167, 0.017322655767202377, 0.11996463686227798, 0.06171763688325882, 0.2697135806083679, 0.09552277624607086, 0.008859199471771717, 0.12303747236728668, 0.03796256333589554, 0.09879837930202484, 0.0633411854505539, 0.08569283783435822, 0.024927448481321335, 0.0011886272113770247, 0.22683128714561462, 0.0004483839147724211, 0.2672426104545593, 0.02403026819229126, 0.13489443063735962, 0.05308166518807411, 0.11729288846254349, 0.18116916716098785, 0.3245341181755066, 0.10298366099596024, 0.06657881289720535, 0.040753453969955444, 0.11037591099739075, 0.14721356332302094, 0.18632924556732178, 0.1811216026544571, 0.01164429821074009, 0.12540145218372345, 0.08152949064970016, 0.11834070831537247, 0.18370187282562256, 0.24987395107746124, 0.3073492646217346, 0.059648625552654266, 0.12687522172927856, 0.07230063527822495, 0.09018442034721375, 0.0012503520119935274, 0.20367147028446198, 0.02093060500919819, 0.004373087082058191, 0.030779041349887848, 0.20127418637275696, 0.17334289848804474, 0.14194144308567047, 0.19675619900226593, 0.026200788095593452, 0.2759699821472168, 0.14179322123527527, 0.1624445766210556, 0.11323181539773941, 0.10597416758537292, 0.11105117946863174, 0.2386278361082077, 0.08152029663324356, 0.17915596067905426, 0.026569366455078125, 0.3279123306274414, 0.051816489547491074, 0.13121935725212097, 0.19740553200244904, 0.1311153769493103, 0.18844887614250183, 0.1429833322763443, 0.07507555186748505, 0.11465984582901001, 0.10985114425420761, 0.14678075909614563, 0.290365070104599, 0.09471438825130463]"
F9,"[0.049736522138118744, 0.23607513308525085, 0.17035868763923645, 0.1477324515581131, 0.08729425072669983, 0.1990814507007599, 0.03194979950785637, 0.2013089954853058, 0.0392075777053833, 0.09823796153068542, 0.0218681488186121, 0.133915975689888, 0.03299280256032944, 0.11572642624378204, 0.15091131627559662, 0.316420316696167, 0.04982416331768036, 0.0641164630651474, 0.1283281445503235, 0.1975599229335785, 0.1053856760263443, 0.09547586739063263, 0.15586525201797485, 0.1285838484764099, 0.06705621629953384, 0.1634019911289215, 0.20464587211608887, 0.07713770121335983, 0.0276753269135952, 0.25759151577949524, 0.107143335044384, 0.0836387500166893, 0.06672189384698868, 0.012549462728202343, 0.10834067314863205, 0.1887255609035492, 0.06663330644369125, 0.06613139808177948, 0.0030486811883747578, 0.03822730481624603, 0.08315661549568176, 0.13877378404140472, 0.1151101291179657, 0.151017427444458, 0.18316878378391266, 0.05717433616518974, 0.0013442120980471373, 0.08228710293769836, 0.11190740764141083, 0.3665553331375122, 0.08870504796504974, 0.02894848771393299, 0.14632245898246765, 0.22865240275859833, 0.2477659285068512, 0.09198833256959915, 0.07970763742923737, 0.1074361726641655, 0.16693036258220673, 0.026971502229571342, 0.08236198872327805, 0.33466047048568726, 0.2205899953842163, 0.15942057967185974, 0.11805057525634766, 0.05790824070572853, 0.08263128995895386, 0.1869393140077591, 0.022426806390285492, 0.17177794873714447, 0.043541304767131805, 0.14442770183086395, 0.13449811935424805, 0.013928902335464954, 0.13591411709785461, 0.20355767011642456, 0.15279600024223328, 0.020308848470449448, 0.01867831125855446, 0.022836890071630478, 0.12232033908367157, 0.1855359524488449, 0.2878435552120209, 0.008358368650078773, 0.05228015035390854, 0.05218186229467392, 0.1344694346189499, 0.21267476677894592, 0.0652581974864006, 0.25625988841056824, 0.19052837789058685, 0.08493143320083618, 0.0896761491894722, 0.012052665464580059, 0.13878241181373596, 0.04105818644165993, 0.004485463257879019, 0.12627793848514557, 0.11966197192668915, 0.09582781046628952, 0.15801306068897247, 0.025365011766552925, 0.1304035782814026, 0.05428273230791092, 0.19117651879787445, 0.11291088163852692, 0.06560543924570084, 0.007192698772996664, 0.07792335003614426, 0.11110514402389526, 0.081015944480896, 0.13321727514266968, 0.19188793003559113, 0.1166103407740593, 0.002669647801667452, 0.11295630782842636, 0.21958774328231812, 0.08004502952098846, 0.029195062816143036, 0.1874668002128601, 0.12854483723640442, 0.24115803837776184, 0.11758154630661011, 0.1864325851202011, 0.16853849589824677, 0.14402435719966888, 0.041721634566783905, 0.10825256258249283]"
F10,"[0.026421867311000824, 0.09560900926589966, 0.2341350018978119, 0.03747158497571945, 0.005922253709286451, 0.005893862806260586, 0.028476879000663757, 0.08666662871837616, 0.036523621529340744, 0.012905358336865902, 0.043671853840351105, 0.030554374679923058, 0.010782379657030106, 0.07006698846817017, 0.13493023812770844, 0.003912237007170916, 0.03292739391326904, 0.07960796356201172, 0.07215265929698944, 0.053501516580581665, 0.06223243847489357, 0.055267542600631714, 0.030150262638926506, 0.04839661717414856, 0.09927071630954742, 0.11663243174552917, 0.001254469039849937, 0.031700462102890015, 0.07764497399330139, 0.05648867413401604, 0.11556845903396606, 0.03653879463672638, 0.2091614007949829, 0.06777819246053696, 0.05484246090054512, 0.0525168776512146, 0.029773849993944168, 0.05534268915653229, 0.11117595434188843, 0.11153347045183182, 0.09289940446615219, 0.07814736664295197, 0.013139464892446995, 0.10028217732906342, 0.15317365527153015, 0.06975165754556656, 0.004793390166014433, 0.00905714463442564, 0.1006074920296669, 0.07350857555866241, 0.04971233755350113, 0.029649069532752037, 0.008108487352728844, 0.03307132422924042, 0.03962401673197746, 0.012497400864958763, 0.10605010390281677, 0.0021889125928282738, 0.09301318973302841, 0.11000366508960724, 0.09515799582004547, 0.09317158162593842, 0.04289421811699867, 0.08358070999383926, 0.1254592090845108, 0.0012298753717914224, 0.0852997750043869, 0.05931585282087326, 0.0787503719329834, 0.09253643453121185, 0.10256888717412949, 0.047982580959796906, 0.044531725347042084, 0.003894926281645894, 0.0027818616945296526, 0.03742247074842453, 0.004127034451812506, 0.1516316682100296, 0.05633702501654625, 0.05041639506816864, 0.03769833967089653, 0.16474150121212006, 0.011809628456830978, 0.0590611957013607, 0.05870663747191429, 0.19831381738185883, 0.02757379226386547, 0.07725905627012253, 0.03361082822084427, 0.05368468165397644, 0.09655889868736267, 0.022707415744662285, 0.0349491685628891, 0.057212598621845245, 0.03999662026762962, 0.07908909022808075, 0.10034596174955368, 0.12050215899944305, 0.06052287667989731, 0.0329538956284523, 0.28714513778686523, 0.10862121731042862, 0.0054659247398376465, 0.07386547327041626, 0.019199375063180923, 0.0718778446316719, 0.13165633380413055, 0.0069293854758143425, 0.08584209531545639, 0.10882619023323059, 0.08234664797782898, 0.1243390291929245, 0.0023119961842894554, 0.0299599040299654, 0.028853876516222954, 0.1384975165128708, 0.016918284818530083, 0.11763102561235428, 0.0069510675966739655, 0.089024119079113, 0.04924849793314934, 0.09531635046005249, 0.010564086958765984, 0.06477463245391846, 0.040617261081933975, 0.03547458350658417, 0.08246796578168869, 0.047847993671894073]"
