feature,weight_list
F1,"[0.108131569399424, 0.10157222524442057, 0.021032303342770883, 0.05845134038862073, 0.1899311426148636, 0.3024532168999465, 0.018785981212311405, 0.11806078408804559, 0.24334329292260862, 0.022994971906752776, 0.19654934467760288, 0.08415524247991789, 0.002007813617936085, 0.2698190864033531, 0.03588214997318548, 0.0319981194348533]"
F2,"[0.2024643132479169, 0.010641444403544358, 0.10039974111311165, 0.2140608176769191, 0.24026702754235055, 0.17798291587316406, 0.2533874233372358, 0.03880136656165278, 0.2620949634231012, 0.1475757916653969, 0.3071392550248617, 0.2281205374596517, 0.10752397757219906, 0.13115099360256627, 0.2110396664187795, 0.22226207982544177]"
F3,"[0.09149828399124572, 0.08176343248019051, 0.2624465872389711, 0.14028688930907343, 0.2983136188242486, 0.10318632388902993, 0.010347276226858073, 0.05555753653001841, 0.2399718070403227, 0.2927899869477371, 0.03297185697836622, 0.023204386739570086, 0.22571162813380022, 0.15453164976288059, 0.02613344766002154, 0.10803418272922825]"
F4,"[0.021866767390663226, 0.077335340648426, 0.03556185410939814, 0.27339813082631176, 0.11762569451747425, 0.1202685001475005, 0.1109396485132817, 0.1815746691703157, 0.016711272013927556, 0.04369057781984874, 0.09822313391699834, 0.07141950195353908, 0.10756415954029998, 0.05894545313982097, 0.043052091392420576, 0.15754117472269588]"
F5,"[0.12105752763936144, 0.22266024583656088, 0.0060782427849135, 0.025343995566919467, 0.06526712453371954, 0.2289244988869055, 0.22989946457763455, 0.18041633263016757, 0.08439151169265866, 0.016002673439249108, 0.08720144112575419, 0.010524902810205735, 0.11187367793028316, 0.14580620858250443, 0.00955528379216868, 0.1748384473083458]"
F6,"[0.11216387877483992, 0.052031497160028924, 0.48618083655237854, 0.06289971607403293, 0.14371719804309654, 0.034205682523515225, 0.05085019695704332, 0.06749167538535938, 0.14474153420615146, 0.3375131621121007, 0.20477810029616914, 0.19031410306984747, 0.12692408500638866, 0.1872679645120424, 0.12915795650650896, 0.3702906626579001]"
F7,"[0.0752120634851309, 0.22387322886285757, 0.5785888480624704, 0.01348133809126882, 0.05776120937969709, 0.17393296997016422, 0.20495529244428023, 0.06197860960732993, 0.04238482621654236, 0.4330952347480024, 0.046370061883887176, 0.03014429701545395, 0.2748917123467778, 0.011274987719410927, 0.015531648687353421, 0.05928246797381356]"
F8,"[0.15040763606490767, 0.19195143150337937, 0.3515650460982115, 0.226616926043423, 0.3955053867688707, 0.2838916066182653, 0.09145068147583942, 0.008555919258831503, 0.1605890689252028, 0.42330903847329643, 0.09841881130211842, 0.2604366403624889, 0.3997603744631127, 0.3186733027945177, 0.1093437492787901, 0.0427415144764889]"
F9,"[0.0023106082083102814, 0.04486126155752957, 0.4120783052290009, 0.32189860048830377, 0.02928846075419324, 0.26518602083115855, 0.0378125932173543, 0.22804623765961274, 0.13514632217478179, 0.092625230546522, 0.03284868689126055, 0.12691050925477207, 0.31297181292131376, 0.025885838632569044, 0.310320988752609, 0.06329748702047999]"
F10,"[0.1378060340647371, 0.14635063037020835, 0.0967044261592472, 0.11280723424402933, 0.19927638595685962, 0.26600365545897425, 0.047394220820517266, 0.009575977862133763, 0.19196057104566325, 0.00666804240398825, 0.12127524345393706, 0.03924696064319281, 0.03785822932728678, 0.04867521179700592, 0.13168391257857262, 0.03750977716034542]"
