feature,weight_list
F1,"[0.3545689582824707, 0.11748909205198288, 0.01760861650109291, 0.021404128521680832, 0.1550670862197876, 0.007360441144555807, 0.10402829200029373, 0.07508208602666855, 0.3341037631034851, 0.19059114158153534, 0.10972492396831512, 0.13414163887500763, 0.28495797514915466, 0.4907851815223694, 0.3940998315811157, 0.012204556725919247, 0.08733110129833221, 0.19596761465072632, 0.10791484266519547, 0.20217032730579376, 0.014073551632463932, 0.07290710508823395, 0.05282628536224365, 0.14742021262645721, 0.13226133584976196, 0.2398233711719513, 0.07925064116716385, 0.047481719404459, 0.5283144116401672, 0.25482410192489624, 0.20804037153720856, 0.011403963901102543, 0.3680398762226105, 0.1524285078048706, 0.0627252534031868, 0.07271621376276016, 0.08420957624912262, 0.6399886608123779, 0.08187157660722733, 0.1098378449678421, 0.04239971935749054, 0.021850906312465668, 0.69671630859375, 0.07786983996629715, 0.018740985542535782, 0.5611487030982971, 0.07202291488647461, 0.5359823107719421, 0.4376996159553528, 0.36777999997138977, 0.1460491120815277, 0.13660331070423126, 0.14635160565376282, 0.12553901970386505, 0.8471463322639465, 0.18159902095794678, 0.2753148376941681, 0.04703828692436218, 0.14578777551651, 0.2732311189174652, 0.11708364635705948, 0.06100450083613396, 0.2259780913591385, 0.378521591424942, 0.1529703140258789, 0.10641243308782578, 0.3892669677734375, 0.24420320987701416, 0.25733235478401184, 0.2997216284275055, 0.1109863817691803, 0.1594768762588501, 0.0850897803902626, 0.03324924781918526, 0.08238287270069122, 0.0858563780784607, 0.34299635887145996, 0.20731529593467712, 0.08688429743051529, 0.18909858167171478, 0.4361056387424469, 0.09347475320100784, 0.10589331388473511, 0.1183658242225647, 0.3461340367794037, 0.21047991514205933, 0.024453019723296165, 0.06684570759534836, 0.30620473623275757, 0.1052509993314743, 0.10397600382566452, 0.6229466199874878, 0.030212590470910072, 0.03483830764889717, 0.3440360426902771, 0.1533370167016983, 0.35757261514663696, 0.07319282740354538, 0.5477340221405029, 0.11962118744850159, 0.3180271089076996, 0.07359129190444946, 0.07797262072563171, 0.5638755559921265, 0.11809856444597244, 0.1960379183292389, 0.0001450782729079947, 0.10940712690353394, 0.01034301333129406, 0.09985611587762833, 0.062328435480594635, 0.15566562116146088, 0.004387396853417158, 0.05039896070957184, 0.026973336935043335, 0.13187474012374878, 0.01777888834476471, 0.679841160774231, 0.11024405807256699, 0.0864463523030281, 0.030170513316988945, 0.12633195519447327, 0.20621611177921295, 0.41083720326423645, 0.9034535884857178, 0.12311077862977982, 0.30771756172180176, 0.4356042444705963]"
F2,"[0.017529135569930077, 0.07364442199468613, 0.22974708676338196, 0.07359027862548828, 0.7435678839683533, 0.046050626784563065, 0.07939863950014114, 0.14823055267333984, 0.2706794738769531, 0.014725602231919765, 0.13939008116722107, 0.07556216418743134, 0.14839397370815277, 0.04755931347608566, 0.005241029430180788, 0.060837965458631516, 0.20789118111133575, 0.06014890968799591, 0.2669467329978943, 0.047156937420368195, 0.3013381063938141, 0.6049966812133789, 0.43812841176986694, 0.22627243399620056, 0.007550456561148167, 0.3224278390407562, 0.4352029263973236, 0.11166287958621979, 0.017714601010084152, 0.4518170654773712, 0.15167739987373352, 0.21759606897830963, 0.2837747037410736, 0.13067184388637543, 0.19629761576652527, 0.028557809069752693, 0.1454801708459854, 0.051669035106897354, 0.06033087521791458, 0.09797506779432297, 0.18370778858661652, 0.3617650866508484, 0.03525979816913605, 0.16980814933776855, 0.06509272009134293, 0.06522524356842041, 0.0008066804148256779, 0.1368226557970047, 0.29574763774871826, 0.09804565459489822, 0.0438094437122345, 0.13607357442378998, 0.527040421962738, 0.6081538200378418, 0.18363013863563538, 0.12441438436508179, 0.2147844433784485, 0.26915228366851807, 0.025667283684015274, 0.14853425323963165, 0.13883835077285767, 0.03520220145583153, 0.4995031952857971, 0.23815305531024933, 0.028869489207863808, 0.04973575845360756, 0.3819756507873535, 0.05365113914012909, 0.32348379492759705, 0.1238832026720047, 0.3444911241531372, 0.15425123274326324, 0.29752957820892334, 0.08981050550937653, 0.09501131623983383, 0.05220964178442955, 0.029364431276917458, 0.7504594922065735, 0.19196784496307373, 0.05231079086661339, 0.18078817427158356, 0.0923767164349556, 0.8625052571296692, 0.10067164897918701, 0.21360434591770172, 0.03227957710623741, 0.07755237817764282, 0.019636278972029686, 0.15884830057621002, 0.2692062556743622, 0.007205239497125149, 0.6343792080879211, 0.08152394741773605, 0.20753461122512817, 0.20429188013076782, 0.3044784367084503, 0.1975572258234024, 0.060905080288648605, 0.1802360862493515, 0.04661336913704872, 0.22849804162979126, 0.05890143662691116, 0.2296152114868164, 0.157753586769104, 0.025122448801994324, 0.2318267524242401, 0.023281576111912727, 0.1320810467004776, 0.01876888982951641, 0.07114677876234055, 0.08649644255638123, 0.17650863528251648, 0.02221551351249218, 0.2966344952583313, 0.1606743484735489, 0.32490697503089905, 0.06324023008346558, 0.1431170105934143, 0.1558438241481781, 0.11961479485034943, 0.2820039689540863, 0.10631640255451202, 0.03861326351761818, 0.18230295181274414, 0.04772289842367172, 0.399851530790329, 0.07968878000974655, 0.0003674854233395308]"
F3,"[0.06868181377649307, 0.03590293973684311, 0.029262788593769073, 0.03071456216275692, 0.028243549168109894, 0.05824964493513107, 0.003011861350387335, 0.022366296499967575, 0.007410543039441109, 0.036067258566617966, 0.0020790479611605406, 0.03124152310192585, 0.010686621069908142, 0.019113879650831223, 0.046329010277986526, 0.0436638705432415, 0.08397769927978516, 0.07664186507463455, 0.10188910365104675, 0.029298054054379463, 0.25573283433914185, 0.009553183801472187, 0.00494025694206357, 0.0847916528582573, 0.003096673870459199, 0.004732307977974415, 0.21354718506336212, 0.007612912449985743, 0.01819971576333046, 0.05334322154521942, 0.018880892544984818, 0.01888609677553177, 0.02697560377418995, 0.04671479016542435, 0.058837611228227615, 0.09745604544878006, 0.18997950851917267, 0.04729408770799637, 0.016968781128525734, 0.0067052217200398445, 0.0203413013368845, 0.18310682475566864, 0.004107325803488493, 0.1665017306804657, 0.0074052405543625355, 0.09147071838378906, 0.10573242604732513, 0.07637699693441391, 0.08683193475008011, 0.02758205495774746, 0.014765346422791481, 0.04869206249713898, 0.021295422688126564, 0.003940439783036709, 0.016415156424045563, 0.05200338363647461, 0.00825526099652052, 0.003877035342156887, 0.0003802519349846989, 0.11235027015209198, 0.07563655078411102, 0.028031421825289726, 0.08795856684446335, 0.025459589436650276, 0.05489390343427658, 0.02066471055150032, 0.009732604026794434, 0.0009142742492258549, 0.045393846929073334, 0.023248188197612762, 0.02762610651552677, 0.0012440284481272101, 0.10847083479166031, 0.06292326748371124, 0.00509027810767293, 0.019814763218164444, 0.05835634097456932, 0.07465305924415588, 0.08030398935079575, 0.0022512818686664104, 0.07635888457298279, 0.12051873654127121, 0.15758292376995087, 0.1257897913455963, 0.025675833225250244, 0.0318371057510376, 0.03378574922680855, 0.08259128779172897, 0.021302355453372, 0.047570303082466125, 0.03840288519859314, 0.03502136841416359, 0.030894815921783447, 0.0540098212659359, 0.01150340586900711, 0.059228118509054184, 0.036369841545820236, 0.0034166749101132154, 0.017975283786654472, 0.0054525029845535755, 0.015454686246812344, 0.007497223559767008, 0.10871104151010513, 0.06349128484725952, 0.025012623518705368, 0.006912514101713896, 0.11976004391908646, 0.016798503696918488, 0.002581801265478134, 0.003184967441484332, 0.01727626845240593, 0.20233234763145447, 0.03098522126674652, 0.008464771322906017, 0.012181910686194897, 0.310921847820282, 0.00012270777369849384, 0.1616387814283371, 0.00029959349194541574, 0.07738810777664185, 0.001840213662944734, 0.00787915475666523, 0.13071812689304352, 0.25574982166290283, 0.010357723571360111, 0.07926211506128311, 0.020603403449058533, 0.13941198587417603]"
F4,"[0.034785620868206024, 0.07953177392482758, 0.007817795500159264, 0.013404338620603085, 0.03667579963803291, 0.02396799810230732, 0.13487626612186432, 0.07934613525867462, 0.10706506669521332, 0.062349043786525726, 0.16095660626888275, 0.09440123289823532, 0.12714406847953796, 0.15531864762306213, 0.0029593133367598057, 0.0967087671160698, 0.36339452862739563, 0.048677317798137665, 0.1913333386182785, 0.1347578912973404, 0.26788201928138733, 0.10708017647266388, 0.04064953699707985, 0.014912614598870277, 0.161885067820549, 0.06936655193567276, 0.16664078831672668, 0.09305284917354584, 0.1823364645242691, 0.055234480649232864, 0.3077029883861542, 0.20699596405029297, 0.12419136613607407, 0.013283401727676392, 0.16767093539237976, 0.04544268175959587, 0.06737948954105377, 0.21416914463043213, 0.12112629413604736, 0.310519814491272, 0.00956801138818264, 0.12746745347976685, 0.11849138885736465, 0.01196879893541336, 0.05677679181098938, 0.1795082539319992, 0.014390462078154087, 0.018545128405094147, 0.08381322771310806, 0.24056492745876312, 0.04332754388451576, 0.00802827998995781, 0.1964159905910492, 0.03736848384141922, 0.2712835669517517, 0.03271939232945442, 0.11519422382116318, 0.14753669500350952, 0.10304664820432663, 0.02710486389696598, 0.06370752304792404, 0.024675192311406136, 0.2011781930923462, 0.15126866102218628, 0.13317269086837769, 0.029905149713158607, 0.038023442029953, 0.07593025267124176, 0.14005093276500702, 0.1987611949443817, 0.07399119436740875, 0.15152502059936523, 0.01717204414308071, 0.15989431738853455, 0.24855664372444153, 0.13979899883270264, 0.2919599115848541, 0.23953427374362946, 0.1268211454153061, 0.2242334932088852, 0.13281217217445374, 0.006454739719629288, 0.0016791591187939048, 0.26777076721191406, 0.18047171831130981, 0.1245327815413475, 0.093590646982193, 0.06504202634096146, 0.37138885259628296, 0.11292540282011032, 0.036229413002729416, 0.1014794409275055, 0.09620828926563263, 0.2804330587387085, 0.15304188430309296, 0.1591382920742035, 0.28621870279312134, 0.1439652293920517, 0.21583373844623566, 0.16837693750858307, 0.053471121937036514, 0.15559498965740204, 0.05917078256607056, 0.20070524513721466, 0.026050101965665817, 0.303668737411499, 0.12520581483840942, 0.24139811098575592, 0.015208110213279724, 0.2181740254163742, 0.025093747302889824, 0.0826723650097847, 0.02979307994246483, 0.018828585743904114, 0.06481702625751495, 0.2598659098148346, 0.09252248704433441, 0.34171348810195923, 0.1933923363685608, 0.23293271660804749, 0.25712260603904724, 0.14886055886745453, 0.11867286264896393, 0.07765382528305054, 0.13892905414104462, 0.01952180080115795, 0.04777943715453148, 0.04831822216510773]"
F5,"[0.07349865138530731, 0.2974242866039276, 0.047122303396463394, 0.0780361220240593, 0.1341945379972458, 0.20965361595153809, 0.1424984186887741, 0.0601695291697979, 0.09078535437583923, 0.2030431181192398, 0.08351961523294449, 0.07984162122011185, 0.2247198075056076, 0.3374249339103699, 0.17645256221294403, 0.15647202730178833, 0.3503700792789459, 0.41810932755470276, 0.08323297649621964, 0.08810951560735703, 0.07483107596635818, 0.3240935206413269, 0.10991131514310837, 0.17493462562561035, 0.01990356855094433, 0.09737570583820343, 0.13935896754264832, 0.2434699982404709, 0.10614004731178284, 0.3630618751049042, 0.16142317652702332, 0.17162415385246277, 0.0011556728277355433, 0.09380075335502625, 0.12808872759342194, 0.1964055746793747, 0.059249430894851685, 0.07861296087503433, 0.012985119596123695, 0.016941817477345467, 0.010570707730948925, 0.21045315265655518, 0.042615264654159546, 0.04503908008337021, 0.05439214035868645, 0.1325712949037552, 0.22609159350395203, 0.2221616953611374, 0.16225697100162506, 0.011997758410871029, 0.11070915311574936, 0.08277133852243423, 0.11265193670988083, 0.06406038999557495, 0.16910462081432343, 0.2872410714626312, 0.04313620924949646, 0.023961234837770462, 0.1764703094959259, 0.034515343606472015, 0.08533856272697449, 0.030636988580226898, 0.06558872759342194, 0.2684004008769989, 0.041564155369997025, 0.12054695188999176, 0.14093966782093048, 0.06803996115922928, 0.019536646082997322, 0.20017696917057037, 0.15570886433124542, 0.0245526060461998, 0.07595786452293396, 0.3149411380290985, 0.06608019024133682, 0.1296926736831665, 0.28125235438346863, 0.27109068632125854, 0.1220073327422142, 0.052319496870040894, 0.371992826461792, 0.17140083014965057, 0.09612105041742325, 0.01752033270895481, 0.1880926787853241, 0.0926055759191513, 0.033302728086709976, 0.05718092992901802, 0.057271186262369156, 0.11384398490190506, 0.13044296205043793, 0.003473070450127125, 0.08560653775930405, 0.2663874328136444, 0.18252472579479218, 0.9468058347702026, 0.061582617461681366, 0.10668922960758209, 0.0065863714553415775, 0.16158822178840637, 0.188064306974411, 0.1602519005537033, 0.2117789387702942, 0.1958022117614746, 0.04240534454584122, 0.0011810187716037035, 0.1185649186372757, 0.1003345400094986, 0.033676572144031525, 0.2479686290025711, 0.14043743908405304, 0.04817242547869682, 0.24355287849903107, 0.01326208095997572, 0.00704691419377923, 0.019888848066329956, 0.0298836100846529, 0.09887601435184479, 0.10008732229471207, 0.03315617889165878, 0.05594683438539505, 0.21606017649173737, 0.2776627838611603, 0.09776467829942703, 0.05188746750354767, 0.1288183182477951, 0.049521803855895996, 0.11274193227291107]"
F6,"[0.23331400752067566, 0.09047146141529083, 0.004827162716537714, 0.08672815561294556, 0.3559810221195221, 0.3672335743904114, 0.05584058538079262, 0.07369890809059143, 0.08260075002908707, 0.0843941867351532, 0.15877215564250946, 0.009468724951148033, 0.013693614862859249, 0.1063004657626152, 0.197078675031662, 0.05616242066025734, 0.16657711565494537, 0.19106416404247284, 0.04007673263549805, 0.049619365483522415, 0.06651084125041962, 0.043849557638168335, 0.19972214102745056, 0.08127018809318542, 0.11438683420419693, 0.017585543915629387, 0.07844340056180954, 0.18773414194583893, 0.04974537715315819, 0.059455160051584244, 0.21944068372249603, 0.3274523615837097, 0.008772688917815685, 0.0406266450881958, 0.028974948450922966, 0.0015178436879068613, 0.17820671200752258, 0.04810017719864845, 0.019031833857297897, 0.26928552985191345, 0.1818690448999405, 0.10305529087781906, 0.06750626116991043, 0.06041752174496651, 0.037791527807712555, 0.12170734256505966, 0.20354187488555908, 0.2681846618652344, 0.29620906710624695, 0.6021690368652344, 0.051547400653362274, 0.0943634882569313, 0.005913614295423031, 0.006699277088046074, 0.09234720468521118, 0.432365357875824, 0.016077833250164986, 0.17538020014762878, 0.034690506756305695, 0.0001306593621848151, 0.21277207136154175, 0.15243597328662872, 0.30046144127845764, 0.13329505920410156, 0.06528361141681671, 0.04816145449876785, 0.07790696620941162, 0.21417579054832458, 0.11451011151075363, 0.3279787600040436, 0.014953555539250374, 0.11353704333305359, 0.2044670134782791, 0.1559378057718277, 0.12990562617778778, 0.18111802637577057, 0.004760383628308773, 0.18322311341762543, 0.11005248129367828, 0.2867685556411743, 0.1195225790143013, 0.17974498867988586, 0.3177852928638458, 0.1871081292629242, 0.05387193709611893, 0.06501458585262299, 0.08764605969190598, 0.05376795679330826, 0.3463764190673828, 0.013594649732112885, 0.05231103301048279, 0.2610931396484375, 0.3591347932815552, 0.002464446472004056, 0.2410939633846283, 0.14847511053085327, 0.013832053169608116, 0.13300377130508423, 0.12087474763393402, 0.07363788038492203, 0.056009259074926376, 0.36298269033432007, 0.026054928079247475, 0.09044105559587479, 0.16931366920471191, 0.3737795054912567, 0.20449970662593842, 0.0995091125369072, 0.21073153614997864, 0.013579629361629486, 0.16723527014255524, 0.220991849899292, 0.05510709434747696, 0.024494217708706856, 0.05530403554439545, 0.22371906042099, 0.008862549439072609, 0.30649712681770325, 0.13967445492744446, 0.08297473192214966, 0.04908013716340065, 0.15272380411624908, 0.25834500789642334, 0.012371759861707687, 0.007837500423192978, 0.15443755686283112, 0.013481231406331062, 0.3241966962814331]"
F7,"[0.09501878172159195, 0.10197116434574127, 0.02099921740591526, 0.09230876713991165, 0.021262427791953087, 0.17432890832424164, 0.043392255902290344, 0.01798405684530735, 0.27674490213394165, 0.072759710252285, 0.08276411145925522, 0.10045992583036423, 0.2631763517856598, 0.010214035399258137, 0.1381150484085083, 0.2999509871006012, 0.016002232208848, 0.027655476704239845, 0.2716725468635559, 0.11802361160516739, 0.11492817848920822, 0.122657410800457, 0.15654031932353973, 0.3217315673828125, 0.13891366124153137, 0.19208402931690216, 0.12840721011161804, 0.5411669611930847, 0.23631393909454346, 0.07084882259368896, 0.10078942775726318, 0.15716521441936493, 0.031154977157711983, 0.20863762497901917, 0.41004833579063416, 0.04139942675828934, 0.07677634805440903, 0.17225834727287292, 0.005799821112304926, 0.4259726405143738, 0.07026460021734238, 0.025943845510482788, 0.19953903555870056, 0.07265646755695343, 0.0821317657828331, 0.4927963614463806, 0.4415946900844574, 0.18525584042072296, 0.03587824106216431, 0.32296448945999146, 0.13670915365219116, 0.0017928598681464791, 0.09323841333389282, 0.019999630749225616, 0.11401624232530594, 0.16260099411010742, 0.2866574227809906, 0.28316664695739746, 0.09182442724704742, 0.1903451681137085, 0.10878337919712067, 0.026515718549489975, 0.1468631774187088, 0.08078718930482864, 0.34060269594192505, 0.1652463674545288, 0.1526559740304947, 0.008709016256034374, 0.04899618402123451, 0.183865487575531, 0.05164456367492676, 0.9273829460144043, 0.10631932318210602, 0.1292007863521576, 0.5771345496177673, 0.23594872653484344, 0.05844040587544441, 0.08424991369247437, 0.0030778548680245876, 0.22555889189243317, 0.10422753542661667, 0.17083841562271118, 0.016340268775820732, 0.04391074180603027, 0.03712548315525055, 0.11217958480119705, 0.09891489893198013, 0.007820957340300083, 0.056506142020225525, 0.14118069410324097, 0.12177968770265579, 0.08420814573764801, 0.15758658945560455, 0.0119891706854105, 0.05505058914422989, 0.055405743420124054, 0.18439671397209167, 0.18205775320529938, 0.22468052804470062, 0.0932374894618988, 0.06220048666000366, 0.024503879249095917, 0.2585291564464569, 0.1526748389005661, 0.2293286770582199, 0.14677181839942932, 0.05998770147562027, 0.029550187289714813, 0.15216243267059326, 0.1981237530708313, 0.03890375792980194, 0.2008255571126938, 0.2364988476037979, 0.14838887751102448, 0.022785913199186325, 0.3843950927257538, 0.07524801790714264, 0.002659313380718231, 0.035512734204530716, 0.07682846486568451, 0.20542827248573303, 0.19136673212051392, 0.16176611185073853, 0.21940791606903076, 0.028126800432801247, 0.5116056799888611, 0.08325792104005814, 0.04506403207778931]"
F8,"[0.3048796057701111, 0.3349629342556, 0.08050982654094696, 0.04689318686723709, 0.005984881892800331, 0.32063743472099304, 0.21904265880584717, 0.0005349006969481707, 0.36565226316452026, 0.1997574418783188, 0.2308674454689026, 0.11365662515163422, 0.0207136832177639, 0.3022216260433197, 0.07232721894979477, 0.18245045840740204, 0.033539511263370514, 0.14379049837589264, 0.09157130122184753, 0.15361760556697845, 0.19258838891983032, 0.3659878969192505, 0.11281758546829224, 0.305801659822464, 0.4780418276786804, 0.02472614496946335, 0.04134654626250267, 0.10522029548883438, 0.24196860194206238, 0.13725319504737854, 0.10714571177959442, 0.03590020909905434, 0.4416143298149109, 0.09331068396568298, 0.13318566977977753, 0.0903218612074852, 0.012270530685782433, 0.24388517439365387, 0.01747339963912964, 0.19841714203357697, 0.1346156746149063, 0.02772899903357029, 0.10113336890935898, 0.08771258592605591, 0.40613722801208496, 0.13672606647014618, 0.33149150013923645, 0.06497479230165482, 0.0036553244572132826, 0.11361976712942123, 0.040249161422252655, 0.018256954848766327, 0.23891717195510864, 0.04541855305433273, 0.10402202606201172, 0.021831251680850983, 0.19121168553829193, 0.3647844195365906, 0.15874002873897552, 0.1883735954761505, 0.030227284878492355, 0.1074673980474472, 0.060154419392347336, 0.029756417497992516, 0.06516903638839722, 0.20658241212368011, 0.136996328830719, 0.11234749108552933, 0.31840980052948, 0.00477750226855278, 0.17922210693359375, 0.18618540465831757, 0.11503706127405167, 0.06116605922579765, 0.09887941926717758, 0.019166098907589912, 0.03785797208547592, 0.059101372957229614, 0.001540201948955655, 0.04702010378241539, 0.22894781827926636, 0.06463450938463211, 0.1796988546848297, 0.2821590006351471, 0.024907927960157394, 0.4751608073711395, 0.19905297458171844, 0.018360523506999016, 0.008321255445480347, 0.24574294686317444, 0.31457051634788513, 0.2327897697687149, 0.061871979385614395, 0.047604743391275406, 0.043410446494817734, 0.13815701007843018, 0.0876539945602417, 0.0193674024194479, 0.07442884147167206, 0.08537950366735458, 0.008118689060211182, 0.014521254226565361, 0.13694018125534058, 0.0036026102025061846, 0.13853900134563446, 0.11223724484443665, 0.008683652617037296, 0.18633852899074554, 0.18482989072799683, 0.09986738860607147, 0.00831071101129055, 0.14366745948791504, 0.17016953229904175, 0.12294035404920578, 0.11585638672113419, 0.05200023949146271, 0.04124097153544426, 0.19336310029029846, 0.08671891689300537, 0.018345454707741737, 0.011541614308953285, 0.13553138077259064, 0.2408638447523117, 0.1912480592727661, 0.1980430781841278, 0.09289524704217911, 0.08027056604623795, 0.31004250049591064]"
F9,"[0.381827712059021, 0.32775142788887024, 0.14531123638153076, 0.054543282836675644, 0.11044112592935562, 0.045780621469020844, 0.2949591875076294, 0.10501255095005035, 0.016027584671974182, 0.3262316882610321, 0.030395707115530968, 0.04798318073153496, 0.2476767748594284, 0.07241856306791306, 0.19291161000728607, 0.07549934089183807, 0.0833737775683403, 0.22516916692256927, 0.0807884931564331, 0.03746085241436958, 0.30985257029533386, 0.10438443720340729, 0.062132030725479126, 0.7131586670875549, 0.04766475409269333, 0.15648134052753448, 0.13680890202522278, 0.09057167917490005, 0.15486805140972137, 0.13828934729099274, 0.10049519687891006, 0.03780892863869667, 0.0877976194024086, 0.3064630627632141, 0.25105324387550354, 0.27918821573257446, 0.036013323813676834, 0.11855044960975647, 0.09458453208208084, 0.08990766853094101, 0.08591079711914062, 0.25128173828125, 0.013391214422881603, 0.024954576045274734, 0.11935606598854065, 0.13347189128398895, 0.25197634100914, 0.09361692517995834, 0.08485336601734161, 0.07331474870443344, 0.03339904546737671, 0.3086974024772644, 0.32418331503868103, 0.1853875070810318, 0.147066131234169, 0.26268088817596436, 0.039803050458431244, 0.22054491937160492, 0.006724838633090258, 0.31914204359054565, 0.06034902110695839, 0.17145594954490662, 0.3019135296344757, 0.15884509682655334, 0.00809304416179657, 0.27944764494895935, 0.024645404890179634, 0.23519057035446167, 0.1282908022403717, 0.1404752880334854, 0.1613140106201172, 0.03715281933546066, 0.034647148102521896, 0.05087753385305405, 0.21667228639125824, 0.2529422640800476, 0.11768597364425659, 0.14245954155921936, 0.5236982703208923, 0.0400712750852108, 0.0159340538084507, 0.06211986020207405, 0.2373172789812088, 0.2075304239988327, 0.1509593278169632, 0.1437675803899765, 0.010584389790892601, 0.01668289490044117, 0.26849284768104553, 0.1357601135969162, 0.18784199655056, 0.21050120890140533, 0.04556305333971977, 0.06922465562820435, 0.20874853432178497, 0.1406577229499817, 0.028356974944472313, 0.2524300813674927, 0.0301614198833704, 0.41192826628685, 0.1414167284965515, 0.5034750699996948, 0.060821838676929474, 0.027407238259911537, 0.30150264501571655, 0.18142284452915192, 0.11270225048065186, 0.1393078863620758, 0.18790984153747559, 0.06921621412038803, 0.1336759328842163, 0.3345755636692047, 0.0381544828414917, 0.059544894844293594, 0.20751598477363586, 0.13529562950134277, 0.001012706197798252, 0.03449263796210289, 0.03479009121656418, 0.1241774633526802, 0.14709985256195068, 0.09392566978931427, 0.309489905834198, 0.1022779643535614, 0.08766821771860123, 0.2345254123210907, 0.038170117884874344, 0.06806351989507675]"
F10,"[0.02591339685022831, 0.23793500661849976, 0.08782172203063965, 0.05332784354686737, 0.12096259742975235, 0.13108067214488983, 0.4630705416202545, 0.19281397759914398, 0.07777982950210571, 0.4481316804885864, 0.29476889967918396, 0.16068217158317566, 0.08610120415687561, 0.30799251794815063, 0.313592791557312, 0.13605187833309174, 0.10620385408401489, 0.3232845366001129, 0.18638116121292114, 0.04788565635681152, 0.6031449437141418, 0.6691564321517944, 0.06242009624838829, 0.6172598004341125, 0.2213347852230072, 0.017240280285477638, 0.23628200590610504, 0.2633277177810669, 0.1324205845594406, 0.318945050239563, 0.046070992946624756, 0.018993781879544258, 0.039692074060440063, 0.07547855377197266, 0.132767453789711, 0.08683750778436661, 0.35529905557632446, 0.0888560563325882, 0.07712535560131073, 0.04189540073275566, 0.11283888667821884, 0.27611029148101807, 0.2689287066459656, 0.05274784192442894, 0.018514802679419518, 0.10241418331861496, 0.03674988076090813, 0.2757970094680786, 0.1395798772573471, 0.44807541370391846, 0.08678990602493286, 0.010316815227270126, 0.10131915658712387, 0.11785798519849777, 0.21492275595664978, 0.5014787316322327, 0.14408108592033386, 0.012101287953555584, 0.24984322488307953, 0.3380342721939087, 0.22673657536506653, 0.010510062798857689, 0.4000716209411621, 0.3685300350189209, 0.4462131857872009, 0.3794591724872589, 0.5814886689186096, 0.00497892452403903, 0.2627413868904114, 0.24395884573459625, 0.18083226680755615, 0.49669313430786133, 0.02737140655517578, 0.06987690180540085, 0.08445171266794205, 0.22759495675563812, 0.19849109649658203, 0.14292068779468536, 0.05203746259212494, 0.28744569420814514, 0.12368031591176987, 0.17523863911628723, 0.1587890386581421, 0.10001024603843689, 0.09374057501554489, 0.034016720950603485, 0.10556551814079285, 0.4027707576751709, 0.36628004908561707, 0.06557618826627731, 0.5619654059410095, 0.415487140417099, 0.5749374032020569, 0.18437185883522034, 0.4298293888568878, 0.2829182744026184, 0.05184423550963402, 0.1383817195892334, 0.3950118124485016, 0.0035354315768927336, 0.41074100136756897, 0.032160427421331406, 0.6023825407028198, 0.003687622956931591, 0.14622588455677032, 0.08585142344236374, 0.08582905679941177, 0.20103156566619873, 0.1358812004327774, 0.2858104407787323, 0.08576644957065582, 0.09197978675365448, 0.25614097714424133, 0.13453537225723267, 0.06415888667106628, 0.1481894552707672, 0.36103034019470215, 0.24803553521633148, 0.1913759410381317, 0.2115553915500641, 0.6738975644111633, 0.26451051235198975, 0.15919145941734314, 0.07744032889604568, 0.2144302874803543, 0.010974820703268051, 0.21107923984527588, 0.0672697052359581]"
