feature,weight_list
F1,"[0.044665440917015076, 0.010555903427302837, 0.1801026612520218, 0.10797102749347687, 0.28794530034065247, 0.20819690823554993, 0.22799113392829895, 0.11577291041612625, 0.24140910804271698, 0.07766416668891907, 0.3529353737831116, 0.7373873591423035, 1.3522095680236816, 0.505556583404541, 0.012894249521195889, 0.1075160801410675, 0.041408635675907135, 0.08946450799703598, 0.11664328724145889, 0.007776728365570307, 0.3511562645435333, 0.5268279314041138, 0.3055473268032074, 0.1297510266304016, 0.3695569336414337, 0.4185445308685303, 0.06651026755571365, 0.2761090397834778, 0.2828749120235443, 0.3754080533981323, 0.189020574092865, 0.7045371532440186, 0.434689462184906, 0.3215439021587372, 0.12921299040317535, 0.12234404683113098, 0.5788099765777588, 0.019303102046251297, 0.2320500910282135, 0.047463856637477875, 0.3399617671966553, 0.28936663269996643, 0.11055838316679001, 0.12850061058998108, 0.07810010761022568, 0.06837169826030731, 0.7510316371917725, 0.03246137872338295, 0.9262515902519226, 0.28053832054138184, 0.16176217794418335, 0.40221136808395386, 0.029377873986959457, 0.309733122587204, 0.16142502427101135, 0.4603213667869568, 0.10401351749897003, 0.011748500168323517, 0.09631672501564026, 0.30773112177848816, 0.1479795128107071, 0.08334450423717499, 0.29133424162864685, 0.10607056319713593, 0.05246048793196678, 0.08635246008634567, 0.2345934808254242, 0.022554919123649597, 0.12562961876392365, 0.2470312863588333, 0.2691167891025543, 0.1025337502360344, 0.18318144977092743, 0.6498343348503113, 0.10256782174110413, 0.5212968587875366, 0.1638377159833908, 0.05691183730959892, 0.11808661371469498, 0.2637985348701477, 0.10942826420068741, 0.2367621660232544, 0.5214714407920837, 0.017621757462620735, 0.20387248694896698, 0.06921897083520889, 0.0571589395403862, 0.12187037616968155, 0.0437200553715229, 0.3709490895271301, 0.17271262407302856, 0.19969728589057922, 0.20907047390937805, 0.07864882797002792, 0.2609054744243622, 0.23348329961299896, 0.20249180495738983, 0.44051507115364075, 0.06837361305952072, 0.14293675124645233, 0.3959878087043762, 0.07875318825244904, 0.36606234312057495, 0.36521971225738525, 0.3612908720970154, 0.295921266078949, 0.04662357270717621, 0.11689306795597076, 0.12355803698301315, 0.45927873253822327, 0.40293118357658386, 0.26355570554733276, 1.2069604396820068, 0.4813534915447235, 0.14317204058170319, 0.048633310943841934, 0.0887676253914833, 0.1504395604133606, 0.05064431577920914, 0.7545565962791443, 0.014847112819552422, 0.31435248255729675, 0.06983441114425659, 0.033701341599226, 0.28419890999794006, 0.049412984400987625, 0.09735055267810822, 0.0016145807458087802]"
F2,"[0.7821028232574463, 0.2213878333568573, 0.32630103826522827, 0.20752312242984772, 0.1609470397233963, 0.08293285220861435, 0.06347429752349854, 0.24342131614685059, 0.15701185166835785, 0.058459214866161346, 0.3109171986579895, 0.29224953055381775, 0.296789288520813, 0.14849954843521118, 0.37315741181373596, 0.07907501608133316, 0.1355322003364563, 0.27282068133354187, 0.3145429193973541, 0.22151051461696625, 0.022028708830475807, 0.11855639517307281, 0.03895063325762749, 0.009364362806081772, 0.2587512731552124, 0.33818313479423523, 0.3014501929283142, 0.24433787167072296, 0.02846173383295536, 0.310576856136322, 0.09972783923149109, 0.5163393020629883, 0.34180155396461487, 0.17055031657218933, 0.13249701261520386, 0.17333650588989258, 0.041660308837890625, 0.040921974927186966, 0.11035516113042831, 0.2722965478897095, 0.020950831472873688, 0.23422735929489136, 0.6580358743667603, 0.1295379400253296, 0.1566372513771057, 0.13615065813064575, 1.4445767402648926, 0.1790492981672287, 0.11751730740070343, 0.05934743955731392, 0.1588737666606903, 0.22963322699069977, 0.1561935544013977, 0.1887294054031372, 0.04715294763445854, 0.14217089116573334, 0.6074924468994141, 0.08475539088249207, 0.13649575412273407, 0.2225479930639267, 0.22807255387306213, 0.43636202812194824, 0.2892036437988281, 0.05897679179906845, 0.017704090103507042, 0.3751232922077179, 0.0012057775165885687, 0.19370333850383759, 0.21648810803890228, 0.1599111706018448, 0.09164705127477646, 0.18342196941375732, 0.0902504250407219, 0.17546284198760986, 0.15059465169906616, 0.1986195296049118, 0.06718205660581589, 0.14654570817947388, 0.2015373706817627, 0.011039580218493938, 0.11583765596151352, 0.06745705008506775, 0.05640814080834389, 0.0439075343310833, 0.027906399220228195, 0.0953734964132309, 0.01613849587738514, 0.21639403700828552, 0.04860991984605789, 0.1910158097743988, 0.6276483535766602, 0.1873982846736908, 0.3787555396556854, 0.10086718946695328, 0.030580773949623108, 0.06217818707227707, 0.03307304158806801, 0.04892842471599579, 0.43586090207099915, 0.255720317363739, 0.36139047145843506, 0.13206277787685394, 0.11633189767599106, 0.01486833393573761, 0.5657552480697632, 0.4037947654724121, 0.09539489448070526, 0.1420457363128662, 0.042382095009088516, 0.10503420233726501, 0.33933693170547485, 0.14553551375865936, 0.4597078561782837, 0.08904021978378296, 0.10692310333251953, 0.038096342235803604, 0.29309800267219543, 0.16075344383716583, 0.3763795495033264, 0.12985768914222717, 0.09914851933717728, 0.28413501381874084, 0.21777482330799103, 0.4204674959182739, 0.13414889574050903, 0.1344805657863617, 0.24508456885814667, 0.14587055146694183]"
F3,"[0.20872913300991058, 0.046584635972976685, 0.025140127167105675, 0.022653525695204735, 0.007753211073577404, 0.0033874844666570425, 0.022927112877368927, 0.019247958436608315, 0.005638957489281893, 0.02665632590651512, 0.0021014646627008915, 0.0620250329375267, 0.05735037848353386, 0.0033215454313904047, 0.011692299507558346, 0.05561954155564308, 0.003411667887121439, 0.004193490836769342, 0.09471156448125839, 0.03860341012477875, 0.07273548096418381, 0.01773843541741371, 0.0015614067669957876, 0.011202678084373474, 0.04291355609893799, 0.02875540405511856, 0.001125888666138053, 0.0863787829875946, 0.03685949742794037, 0.05942210182547569, 0.02493460476398468, 0.10814735293388367, 0.04756174981594086, 0.023534245789051056, 0.007568563334643841, 0.00693962536752224, 0.044643111526966095, 0.003112190403044224, 0.021122507750988007, 0.04515295848250389, 0.06788618117570877, 0.008018512278795242, 0.010696587152779102, 0.024159599095582962, 0.008897644467651844, 0.015494972467422485, 0.09497401863336563, 0.009002882055938244, 0.017139237374067307, 0.060037411749362946, 0.014063077978789806, 0.22881652414798737, 0.037357911467552185, 0.028781041502952576, 0.09854347258806229, 0.11196193844079971, 0.05203206092119217, 0.02165410667657852, 0.1378272920846939, 0.10169210284948349, 0.01578480936586857, 0.011765358969569206, 0.012852709740400314, 0.016632596030831337, 0.04354855790734291, 0.012628084048628807, 0.0005627991049550474, 0.0012740629026666284, 0.018969789147377014, 0.07409816980361938, 0.053090766072273254, 0.0009495777194388211, 0.014345111325383186, 0.005637564696371555, 0.09679538756608963, 0.01965295523405075, 0.0024858172982931137, 0.12331089377403259, 0.039478931576013565, 0.05799069628119469, 0.010672392323613167, 0.0573810450732708, 0.003737998427823186, 0.004652201663702726, 0.012856762856245041, 0.004968842025846243, 0.10323163121938705, 0.05509047582745552, 0.09087202697992325, 0.039311207830905914, 0.010458528995513916, 0.016287297010421753, 0.00916915014386177, 0.06664236634969711, 0.01654607616364956, 0.10061074048280716, 0.1291566789150238, 0.015056162141263485, 0.0030349227599799633, 0.03760317713022232, 0.07600867003202438, 0.000424074474722147, 0.006297007203102112, 0.0008938818937167525, 0.12079769372940063, 0.0210262518376112, 0.004551414866000414, 0.08310046046972275, 0.022700201719999313, 0.059125859290361404, 0.08652738481760025, 0.09759521484375, 0.17747238278388977, 0.009220608510077, 0.020051565021276474, 0.06894414126873016, 0.0064515965059399605, 0.034776877611875534, 0.013835441321134567, 0.06423428654670715, 0.033065345138311386, 0.10305323451757431, 0.004439558368176222, 0.12762826681137085, 0.004441764205694199, 0.06012440100312233, 0.08927804976701736, 0.08076544106006622]"
F4,"[0.029232198372483253, 0.04240496829152107, 0.0469086579978466, 0.011414596810936928, 0.054193805903196335, 0.09126302599906921, 0.03266986086964607, 0.04285144433379173, 0.008224878460168839, 0.0024789078161120415, 0.018985744565725327, 0.01962164230644703, 0.011174744926393032, 0.029631277546286583, 0.018064890056848526, 0.022506108507514, 0.02209937758743763, 0.0406380258500576, 0.023116016760468483, 0.0288842860609293, 0.04011140391230583, 0.025957582518458366, 0.011423591524362564, 0.0023693039547652006, 0.013771233148872852, 0.016587359830737114, 0.026999376714229584, 0.027671651914715767, 0.05222518369555473, 0.007799739949405193, 0.13536281883716583, 0.06108729541301727, 0.001041526673361659, 0.07191253453493118, 0.054007939994335175, 0.09899948537349701, 0.002223373856395483, 0.03949550539255142, 0.05068659782409668, 0.06056155636906624, 0.011085236445069313, 0.011887332424521446, 0.01111864484846592, 0.027003463357686996, 0.034631647169589996, 0.05642564222216606, 0.002099494216963649, 0.00727797532454133, 0.024128854274749756, 0.0038227669429033995, 0.045583195984363556, 0.04991113021969795, 0.03623785823583603, 0.05252528190612793, 0.060408007353544235, 0.019326578825712204, 0.07090701162815094, 0.0274340882897377, 0.0007640311378054321, 0.013297231867909431, 0.08408933132886887, 0.055914584547281265, 0.06474652141332626, 0.022443965077400208, 0.011726096272468567, 0.02661118656396866, 0.01685159280896187, 0.023361941799521446, 0.04607565328478813, 0.05087531730532646, 0.02542574144899845, 0.0045594461262226105, 0.05539383366703987, 0.012048037722706795, 0.06944531947374344, 0.016843030229210854, 0.05183083936572075, 0.013068253174424171, 0.05666663125157356, 0.011652683839201927, 0.06341198831796646, 0.052098385989665985, 0.00436039874330163, 0.015902338549494743, 0.0640898272395134, 0.02347007766366005, 0.022030925378203392, 0.0019526887917891145, 0.1029185801744461, 0.02912997454404831, 0.0009713583858683705, 0.008749724365770817, 0.06944935768842697, 0.01627904362976551, 0.0413798913359642, 0.04097389057278633, 0.06880727410316467, 0.029907645657658577, 0.04613875970244408, 0.021986011415719986, 0.03244004026055336, 0.07778048515319824, 0.02251397632062435, 0.011442286893725395, 0.003134385449811816, 0.00103904923889786, 0.006975515279918909, 0.04792800545692444, 0.02772548608481884, 0.004567276686429977, 0.09915297478437424, 0.03621550276875496, 0.021636590361595154, 0.001463350374251604, 0.04815671965479851, 0.005393610801547766, 0.028421452268958092, 0.039593327790498734, 0.09831981360912323, 0.027491465210914612, 0.017608728259801865, 0.011599836871027946, 0.0025567375123500824, 0.04981492459774017, 0.010300860740244389, 0.08383342623710632, 0.07183431833982468, 0.001606134814210236]"
F5,"[0.09872429817914963, 0.1918051540851593, 0.014883313328027725, 0.0322551392018795, 0.0646713525056839, 0.06452738493680954, 0.03391904756426811, 0.40240898728370667, 0.12454617768526077, 0.37884777784347534, 0.03688523545861244, 0.16046404838562012, 0.3959919214248657, 0.019747572019696236, 0.03126584738492966, 0.23867428302764893, 0.006561642047017813, 0.1339084357023239, 0.07613056153059006, 0.20218411087989807, 0.2768809199333191, 0.12394928187131882, 0.2393224984407425, 0.21131765842437744, 0.20908580720424652, 0.07631149142980576, 0.050444345921278, 0.0864625945687294, 0.12731224298477173, 0.010884965769946575, 0.0028876219876110554, 0.04571502283215523, 0.15491428971290588, 0.1033962070941925, 0.10289660841226578, 0.2106437087059021, 0.26632487773895264, 0.06079140305519104, 0.20600207149982452, 0.14666543900966644, 0.17345480620861053, 0.04381616413593292, 0.20989666879177094, 0.3234539330005646, 0.22666582465171814, 0.2014741152524948, 0.04199957847595215, 0.08057379722595215, 0.16740219295024872, 0.11647983640432358, 0.312199205160141, 0.21464914083480835, 0.18866300582885742, 0.21967585384845734, 0.13868194818496704, 0.06884567439556122, 0.20632816851139069, 0.25195395946502686, 0.06656293570995331, 0.049880560487508774, 0.12573111057281494, 0.152232363820076, 0.03624968230724335, 0.15499725937843323, 0.046218592673540115, 0.11976185441017151, 0.14866666495800018, 0.16826190054416656, 0.3547399938106537, 0.10487242788076401, 0.05183172971010208, 0.10479170829057693, 0.1436953991651535, 0.10074043273925781, 0.008484279736876488, 0.1333893984556198, 0.30019575357437134, 0.08244065940380096, 0.4855627417564392, 0.020623041316866875, 0.20852746069431305, 0.04179314896464348, 0.08019617944955826, 0.2736298441886902, 0.15844255685806274, 0.1167023628950119, 0.06117972731590271, 0.09138557314872742, 0.08589436113834381, 0.0839373990893364, 0.3346071243286133, 0.01917351223528385, 0.47414150834083557, 0.13008497655391693, 0.15617145597934723, 0.46629780530929565, 0.260318398475647, 0.20468582212924957, 0.0645979642868042, 0.04048864170908928, 0.3132016360759735, 0.008506622165441513, 0.15767218172550201, 0.3329598605632782, 0.15556854009628296, 0.17517675459384918, 0.1701698750257492, 0.10223506391048431, 0.25022152066230774, 0.08132286369800568, 0.01026990171521902, 0.16179975867271423, 0.6090717911720276, 0.22266823053359985, 0.0735710933804512, 0.17042472958564758, 0.17598214745521545, 0.07598607242107391, 0.3074704110622406, 0.1583869904279709, 0.1708647906780243, 0.22347776591777802, 0.07903626561164856, 0.1646975427865982, 0.3886416256427765, 0.2721910774707794, 0.029864590615034103, 0.07989491522312164]"
F6,"[0.04815477505326271, 0.062077317386865616, 0.24611510336399078, 0.012738187797367573, 0.06682838499546051, 0.030381232500076294, 0.050414975732564926, 0.11011379957199097, 0.03820651024580002, 0.04155319556593895, 0.08427833765745163, 0.336551308631897, 0.6044955253601074, 0.10193934291601181, 0.3046559989452362, 0.08938326686620712, 0.09163164347410202, 0.14259500801563263, 0.025748278945684433, 0.08685225993394852, 0.14341920614242554, 0.04753410071134567, 0.005833005998283625, 0.015837833285331726, 0.07190415263175964, 0.1698707938194275, 0.01792857050895691, 0.13094666600227356, 0.2747071385383606, 0.09075114876031876, 0.04380407929420471, 0.04293528571724892, 0.015959011390805244, 0.11707771569490433, 0.29195088148117065, 0.13161996006965637, 0.0016461642226204276, 0.04690363630652428, 0.19560059905052185, 0.5894128680229187, 0.13884033262729645, 0.14978547394275665, 0.004444970283657312, 0.0040862662717700005, 0.0011736135929822922, 0.22047343850135803, 0.2638902962207794, 0.03664457052946091, 0.03177095204591751, 0.40383732318878174, 0.32831963896751404, 0.08543690294027328, 0.02387774921953678, 0.14618352055549622, 0.06336746364831924, 0.0835849940776825, 0.1625654250383377, 0.03954130783677101, 0.15368184447288513, 0.05978413671255112, 0.26703476905822754, 0.05398388206958771, 0.0312360767275095, 0.06057785451412201, 0.03872515633702278, 0.09069667756557465, 0.13200126588344574, 0.08068502694368362, 0.2074853628873825, 0.02025911770761013, 0.10904637724161148, 0.24865424633026123, 0.5351617336273193, 0.10871324688196182, 0.25558415055274963, 0.026063764467835426, 0.061056580394506454, 0.5014292001724243, 0.11490888148546219, 0.09751758724451065, 0.37584295868873596, 0.09586974233388901, 0.2880273163318634, 0.2658417820930481, 0.0003905775665771216, 0.29522356390953064, 0.05339175835251808, 0.16513340175151825, 0.02646777033805847, 0.11213243007659912, 0.2706964313983917, 0.19989918172359467, 0.17137375473976135, 0.19004032015800476, 0.08445713669061661, 0.3030737340450287, 0.02640010043978691, 0.04472822695970535, 0.057173531502485275, 0.05863594636321068, 0.7040963768959045, 0.0010799923911690712, 0.03897509351372719, 0.03556117042899132, 0.10154341161251068, 0.029632776975631714, 0.12480133771896362, 0.12553828954696655, 0.0013580684317275882, 0.30430376529693604, 0.3769600987434387, 0.5319448709487915, 0.28444704413414, 0.0793018788099289, 0.31425005197525024, 0.043711256235837936, 0.14578649401664734, 0.1427517682313919, 0.4552748203277588, 0.21640363335609436, 0.29223084449768066, 0.056962788105010986, 0.04146343842148781, 0.10261520743370056, 0.31177592277526855, 0.16438449919223785, 0.058180760592222214, 0.008312055841088295]"
F7,"[0.1545865535736084, 0.007236247882246971, 0.06044207513332367, 0.004618960432708263, 0.19887816905975342, 0.3751627504825592, 0.3102152645587921, 0.10295737534761429, 0.1318374127149582, 0.025649787858128548, 0.313075453042984, 0.23523372411727905, 0.04438673332333565, 0.11453625559806824, 0.02492019720375538, 0.09309931099414825, 0.011464759707450867, 0.025388652458786964, 0.2493075281381607, 0.14160774648189545, 0.2047179490327835, 0.17619429528713226, 0.16448484361171722, 0.2688885033130646, 0.23658908903598785, 0.23654873669147491, 0.159593865275383, 0.10335393249988556, 0.04438379034399986, 0.3874715566635132, 0.023844582960009575, 0.5022937655448914, 0.052405036985874176, 0.27474722266197205, 0.39254000782966614, 0.1812688559293747, 0.013055515475571156, 0.1865539401769638, 0.25275424122810364, 0.2275696098804474, 0.06239911913871765, 0.4643600583076477, 0.026362568140029907, 0.013793421909213066, 0.11486649513244629, 0.03327946364879608, 0.257040411233902, 0.035996243357658386, 0.1221020445227623, 0.4193378984928131, 0.3199271857738495, 0.2745950222015381, 0.13212253153324127, 0.08308609575033188, 0.16432057321071625, 0.057652782648801804, 0.12033742666244507, 0.06029006838798523, 0.26521575450897217, 0.0831901803612709, 0.11596295982599258, 0.039528872817754745, 0.11337125301361084, 0.6062952876091003, 0.2375364899635315, 0.05713556334376335, 0.17492593824863434, 0.3985354006290436, 0.041811253875494, 0.22883181273937225, 0.2336254119873047, 0.05641527101397514, 0.22995343804359436, 0.12604878842830658, 0.047760359942913055, 0.3208214342594147, 0.03290491923689842, 0.00925350934267044, 0.055625755339860916, 0.09652945399284363, 0.052939239889383316, 0.2059967815876007, 0.040481239557266235, 0.32465627789497375, 0.04768535867333412, 0.19476300477981567, 0.19850298762321472, 0.05820159614086151, 0.058741871267557144, 0.11056744307279587, 0.20607370138168335, 0.0001813285198295489, 0.023574188351631165, 0.249727264046669, 0.09951403737068176, 0.03711121529340744, 0.47484856843948364, 0.4039541780948639, 0.18660014867782593, 0.2193879932165146, 0.3340502679347992, 0.006358193699270487, 0.11394419521093369, 0.032043371349573135, 0.40300777554512024, 0.026835577562451363, 0.28828373551368713, 0.13278968632221222, 0.6828527450561523, 0.0511440709233284, 0.38288962841033936, 0.28154850006103516, 0.20287540555000305, 0.13755552470684052, 0.1527080237865448, 0.30947354435920715, 0.2035185545682907, 0.47379806637763977, 0.08485056459903717, 0.24335919320583344, 0.05795114487409592, 0.26653367280960083, 0.1771785020828247, 0.3495781421661377, 0.05846947059035301, 0.1752215176820755, 0.47814851999282837, 0.1702035367488861]"
F8,"[0.02200288139283657, 0.08268923312425613, 0.5876415967941284, 0.09866134077310562, 0.2259887307882309, 0.1080390065908432, 0.3110179305076599, 0.0926082581281662, 0.047811511904001236, 0.2750410735607147, 0.11339011788368225, 0.2994219660758972, 0.09884557873010635, 0.015569173730909824, 0.07847540825605392, 0.09216734021902084, 0.037961460649967194, 0.32546842098236084, 0.09315875172615051, 0.0869242250919342, 0.04554193466901779, 0.5944111347198486, 0.07948001474142075, 0.042842429131269455, 0.1685866415500641, 0.3945995569229126, 0.29875028133392334, 0.19685672223567963, 0.05936073139309883, 0.12769317626953125, 0.00690024858340621, 0.23189875483512878, 0.11372111737728119, 0.11573785543441772, 0.032591331750154495, 0.26730063557624817, 0.04179433360695839, 0.2100883573293686, 0.021483903750777245, 0.02944996953010559, 0.04341987520456314, 0.04192865639925003, 0.00968894548714161, 0.09645594656467438, 0.051655855029821396, 0.12529221177101135, 0.11738525331020355, 0.084833063185215, 0.15789727866649628, 0.07876655459403992, 0.1349983662366867, 0.06303539872169495, 0.1884387731552124, 0.09287624806165695, 0.16845713555812836, 0.21156983077526093, 0.08202680945396423, 0.06798452138900757, 0.0019270578632131219, 0.34410199522972107, 0.10492990165948868, 0.12528713047504425, 0.0010182489641010761, 0.20617052912712097, 0.19175735116004944, 0.38066402077674866, 0.2244291603565216, 0.15010789036750793, 0.2711734473705292, 0.06784646213054657, 0.2718409597873688, 0.13031834363937378, 0.17120473086833954, 0.07230542600154877, 0.13937245309352875, 0.0764104425907135, 0.22294475138187408, 0.04611920565366745, 0.004114935640245676, 0.48908719420433044, 0.010496228002011776, 0.14677020907402039, 0.04449138790369034, 0.16936427354812622, 0.025237519294023514, 0.25922679901123047, 0.10436715930700302, 0.015918057411909103, 0.06895777583122253, 0.18782541155815125, 0.14552095532417297, 0.04358828067779541, 0.034164417535066605, 0.28875428438186646, 0.26250553131103516, 0.03449270874261856, 0.216678649187088, 0.09537000954151154, 0.0875144824385643, 0.1824236363172531, 0.14107656478881836, 0.2048090249300003, 0.18697404861450195, 0.17184171080589294, 0.57426518201828, 0.20964939892292023, 0.2984170913696289, 0.19470427930355072, 0.029424134641885757, 0.06969767063856125, 0.12122871726751328, 0.1320755034685135, 0.07503272593021393, 0.2254151701927185, 0.18071389198303223, 0.10209624469280243, 0.24539457261562347, 0.22113506495952606, 0.15457217395305634, 0.07240501791238785, 0.021124374121427536, 0.029845107346773148, 0.18867127597332, 0.02201545424759388, 0.06655023247003555, 0.05597821995615959, 0.33413153886795044, 0.031054707244038582]"
F9,"[0.057963401079177856, 0.02810627594590187, 0.4819942116737366, 0.10410790890455246, 0.08236712217330933, 0.006786441896110773, 0.01194355171173811, 0.08983152359724045, 0.5016536712646484, 0.0028898564632982016, 0.09429830312728882, 0.19745467603206635, 0.21833892166614532, 0.08563268929719925, 0.135769322514534, 0.24694782495498657, 0.06772063672542572, 0.1315092146396637, 0.06900681555271149, 0.38133272528648376, 0.11961270123720169, 0.06432433426380157, 0.004993111826479435, 0.16546091437339783, 0.18849113583564758, 0.07398892194032669, 0.15933868288993835, 0.09305211901664734, 0.18689461052417755, 0.03813965991139412, 0.13695670664310455, 0.23086170852184296, 0.08675391227006912, 0.8240355253219604, 0.09567540884017944, 0.13662207126617432, 0.0048337168991565704, 0.051301367580890656, 0.07753400504589081, 0.061691172420978546, 0.019712893292307854, 0.08877820521593094, 0.0656125545501709, 0.31266215443611145, 0.021720416843891144, 0.08839989453554153, 0.012571739964187145, 0.05319669097661972, 0.12075198441743851, 0.0806543231010437, 0.18158204853534698, 0.0012180726043879986, 0.1367143839597702, 0.14150340855121613, 0.3293127417564392, 0.047378059476614, 0.13070401549339294, 0.2646735906600952, 0.042564619332551956, 0.06292244791984558, 0.012733726762235165, 0.00242004101164639, 0.13436757028102875, 0.09630920737981796, 0.0855061411857605, 0.18002040684223175, 0.13169562816619873, 0.05839543789625168, 0.16668005287647247, 0.14051462709903717, 0.09029056876897812, 0.13804718852043152, 0.0419868566095829, 0.394035667181015, 0.34810173511505127, 0.07123424857854843, 0.12689366936683655, 0.07181800901889801, 0.06031699851155281, 0.03649057820439339, 0.03654537722468376, 0.40474197268486023, 0.4798658490180969, 0.2885768711566925, 0.026375873014330864, 0.20758633315563202, 0.11618895828723907, 0.2728532552719116, 0.20372110605239868, 0.10965132713317871, 0.07609110325574875, 0.2201925814151764, 0.48506757616996765, 0.10377784818410873, 0.05953751504421234, 0.03271257504820824, 0.1353195309638977, 0.12237884104251862, 0.1372978389263153, 0.44793784618377686, 0.10868430882692337, 0.1728757917881012, 0.17784276604652405, 0.390137642621994, 0.033873043954372406, 0.19526307284832, 0.152297705411911, 0.025270625948905945, 0.04327224940061569, 0.1502559632062912, 0.12257494032382965, 0.005447952542454004, 0.06311455368995667, 0.028215819969773293, 0.015517562627792358, 0.37204688787460327, 0.20784081518650055, 0.0038783003110438585, 0.08054616302251816, 0.15757451951503754, 0.12423139065504074, 0.05902542173862457, 0.20995289087295532, 0.004400881938636303, 0.17493098974227905, 0.06302473694086075, 0.07067763805389404, 0.07241007685661316]"
F10,"[0.02610059268772602, 0.43879571557044983, 0.32252803444862366, 0.20694732666015625, 0.04374190419912338, 0.05531672015786171, 0.2442329227924347, 0.004266322590410709, 0.01922515220940113, 0.11004931479692459, 0.1969386786222458, 0.23418037593364716, 0.4681842029094696, 0.2164982259273529, 0.10308799892663956, 0.0716366395354271, 0.06947372853755951, 0.1448369175195694, 0.08956638723611832, 0.23950161039829254, 0.47880885004997253, 0.010605234652757645, 0.11297257989645004, 0.048888858407735825, 0.008502625860273838, 0.11556310206651688, 0.1558348387479782, 0.028067506849765778, 0.3167853355407715, 0.07591471076011658, 0.2614564597606659, 1.2742489576339722, 0.5115963816642761, 0.009859471581876278, 0.05591895431280136, 0.011641084216535091, 0.021796930581331253, 0.14781305193901062, 0.055294133722782135, 0.11580703407526016, 0.06803449243307114, 0.21485722064971924, 0.07423527538776398, 0.1972522735595703, 0.08895522356033325, 0.09586864709854126, 0.6890630125999451, 0.07655210047960281, 0.2772758901119232, 0.1827065348625183, 0.20289307832717896, 0.046838097274303436, 0.08478293567895889, 0.26469525694847107, 0.19571784138679504, 0.16540271043777466, 0.3405552804470062, 0.4288952052593231, 0.2557442784309387, 0.08301620185375214, 0.3268692195415497, 0.09173335880041122, 0.3170328140258789, 0.4228579103946686, 0.09356967359781265, 0.17487502098083496, 0.19935579597949982, 0.1928437054157257, 0.05708620697259903, 0.1458883285522461, 0.0061836461536586285, 0.11181897670030594, 0.2583999037742615, 0.12839193642139435, 0.5625216960906982, 0.31317782402038574, 0.04356684163212776, 0.24396011233329773, 0.0625043511390686, 0.007410130463540554, 0.044007595628499985, 0.14720164239406586, 0.19600801169872284, 0.27870872616767883, 0.23659533262252808, 0.08422088623046875, 0.006938258185982704, 0.09711248427629471, 0.14166264235973358, 0.06647523492574692, 0.03901613503694534, 0.0288652703166008, 0.1305662840604782, 0.21031492948532104, 0.32019010186195374, 0.12628357112407684, 0.15586575865745544, 0.051733363419771194, 0.008989282883703709, 0.5113669633865356, 0.5975313186645508, 0.005094508640468121, 0.003866268787533045, 0.21027971804141998, 0.00632220646366477, 0.6943039298057556, 0.452868789434433, 0.30916112661361694, 0.12403522431850433, 0.09300816059112549, 0.017757052555680275, 0.570385217666626, 0.12534603476524353, 0.2458508163690567, 0.0376429408788681, 0.1236332580447197, 0.15289925038814545, 0.024400992318987846, 0.0698370486497879, 0.15252229571342468, 0.41305434703826904, 0.17710039019584656, 0.03879702836275101, 0.3191521167755127, 0.012053918093442917, 0.5644445419311523, 0.023185087367892265, 0.000983720296062529]"
