feature,weight_list
F1,"[0.16665019094944, 0.43424561619758606, 0.17046940326690674, 0.29366302490234375, 0.04829130694270134, 0.1722046285867691, 0.12630492448806763, 0.5142092108726501, 0.3776673972606659, 0.09897027909755707, 0.04613407328724861, 0.2139654904603958, 0.05645172297954559, 0.0361732542514801, 0.062467124313116074, 0.3602409064769745, 0.062318865209817886, 0.1872847080230713, 0.043037932366132736, 0.012335920706391335, 1.0481265783309937, 0.06986549496650696, 0.054632481187582016, 0.02916133962571621, 0.06003527343273163, 0.18957433104515076, 0.30679574608802795, 1.098791480064392, 1.4724971055984497, 0.350578635931015, 0.15310628712177277, 0.33289995789527893, 0.41874808073043823, 0.0028772628866136074, 0.7716195583343506, 0.13526073098182678, 0.0991249829530716, 0.00202325452119112, 0.07851272821426392, 0.42028307914733887, 0.2661965787410736, 0.0754079595208168, 0.020722893998026848, 0.09518097341060638, 0.34894803166389465, 0.7167505025863647, 0.5410987734794617, 0.06654791533946991, 0.04869718849658966, 0.024756019935011864, 0.1150694340467453, 0.033160965889692307, 0.09942025691270828, 0.048256345093250275, 0.19186510145664215, 0.19623605906963348, 0.35991010069847107, 0.02851055935025215, 0.044462744146585464, 0.16911548376083374, 0.08397619426250458, 0.32833051681518555, 0.056953031569719315, 0.20746581256389618, 0.38571926951408386, 0.08332685381174088, 0.024419080466032028, 0.13004280626773834, 0.11317087709903717, 0.12049614638090134, 0.2507391571998596, 0.25939619541168213, 0.07487843930721283, 0.03039337880909443, 0.01167238038033247, 0.11554437130689621, 0.25028765201568604, 0.013550850562751293, 0.06803461164236069, 0.2628636956214905, 0.05405668914318085, 0.08726835250854492, 0.23002396523952484, 0.3292872905731201, 0.4103914499282837, 0.3333001434803009, 0.22931872308254242, 0.619067370891571, 0.2431325912475586, 0.11363852024078369, 0.22922180593013763, 0.4474754333496094, 0.08498494327068329, 0.6502367258071899, 0.1918531060218811, 0.5575577616691589, 0.4206986129283905, 0.657200276851654, 0.18150866031646729, 0.05733545497059822, 0.6717587113380432, 0.4591754376888275, 0.07102931290864944, 0.525242269039154, 0.18749171495437622, 0.05750712379813194, 0.6085829138755798, 0.05759090557694435, 0.2038773149251938, 0.10872483253479004, 0.3575703501701355, 0.2854407727718353, 0.2563419044017792, 0.30121517181396484, 0.10517856478691101, 0.24751900136470795, 0.2873830497264862, 0.1464146226644516, 0.28906023502349854, 0.22474466264247894, 0.09657332301139832, 0.1189156174659729, 0.2837778329849243, 0.1824013590812683, 0.2904408276081085, 0.7866316437721252, 0.5140243172645569, 0.18913987278938293]"
F2,"[0.09477744996547699, 0.1186366006731987, 0.3878020942211151, 0.07658004760742188, 0.17842704057693481, 0.05153660476207733, 0.08053933829069138, 0.00037368055200204253, 0.4049234092235565, 0.2035772055387497, 0.1264210343360901, 0.19785304367542267, 0.07603903859853745, 0.47250887751579285, 0.0933074802160263, 0.10773221403360367, 0.19523487985134125, 0.36833518743515015, 0.25777867436408997, 0.06755974888801575, 0.2809407711029053, 0.02878272905945778, 0.035016871988773346, 0.3462705910205841, 0.010600806213915348, 0.12443652749061584, 0.4592203199863434, 0.045521777123212814, 0.0699884444475174, 0.2490815371274948, 0.34640297293663025, 0.1322115659713745, 0.0017698128940537572, 0.3937542736530304, 0.010902038775384426, 0.7426119446754456, 0.12616781890392303, 0.07469066977500916, 0.21129344403743744, 0.13781440258026123, 0.10698050260543823, 0.11435902118682861, 0.08806456625461578, 0.16041821241378784, 0.1336144208908081, 0.10941879451274872, 0.27294936776161194, 0.2384028136730194, 0.07568152993917465, 0.101915143430233, 0.30867284536361694, 0.0650123655796051, 0.357087105512619, 0.01220566313713789, 0.16234759986400604, 0.234253391623497, 0.1192382276058197, 0.08089091628789902, 0.0354497916996479, 0.15801343321800232, 0.3993891775608063, 0.33448323607444763, 0.20623897016048431, 0.21695399284362793, 0.05251673236489296, 0.21287161111831665, 0.4465024769306183, 0.033397674560546875, 0.23911866545677185, 0.04003185033798218, 0.2305653989315033, 0.3016306459903717, 0.005969274323433638, 0.15804345905780792, 0.2040143758058548, 0.4009000062942505, 0.05270867049694061, 0.12909936904907227, 0.10252451151609421, 0.4093417525291443, 0.4089200794696808, 0.25730910897254944, 0.2748912274837494, 0.17834289371967316, 0.010655807331204414, 0.2627394497394562, 0.04607546702027321, 0.37243324518203735, 0.17310944199562073, 0.3747195899486542, 0.16269512474536896, 0.1670173555612564, 0.07525991648435593, 0.16034667193889618, 0.5336409211158752, 0.14605925977230072, 0.3311719596385956, 0.11504446715116501, 0.056859228760004044, 0.22863472998142242, 0.3939283490180969, 0.3259103000164032, 0.5975915193557739, 0.5059260725975037, 0.045010991394519806, 0.06508871912956238, 0.0030827338341623545, 0.06997492909431458, 0.07930976152420044, 0.17661131918430328, 0.23246830701828003, 0.27065008878707886, 0.05178968235850334, 0.10294868797063828, 0.21723969280719757, 0.07666213810443878, 0.1334490180015564, 0.2587690055370331, 0.09792587906122208, 0.07481296360492706, 0.2063063085079193, 0.12517979741096497, 0.4257562756538391, 0.09001331776380539, 0.1440955102443695, 1.1150356531143188, 0.07373931258916855, 0.0839589536190033]"
F3,"[0.016496742144227028, 0.05226050689816475, 0.11462454497814178, 0.02765573374927044, 0.09483473747968674, 0.0019100209465250373, 0.024320757016539574, 0.02925468422472477, 0.19166964292526245, 0.1165681928396225, 0.007760149892419577, 0.005970784462988377, 0.06273654848337173, 0.0024830647744238377, 0.006140001118183136, 0.06693054735660553, 0.04403720423579216, 0.1380845159292221, 0.07015898078680038, 0.04468406364321709, 0.09414279460906982, 0.16062809526920319, 0.019688468426465988, 0.07987836748361588, 0.0699702650308609, 0.05967438966035843, 0.056963589042425156, 0.04118617624044418, 0.013752373866736889, 0.03858098387718201, 0.014284570701420307, 0.020988570526242256, 0.15292900800704956, 0.038077156990766525, 0.047612231224775314, 0.09513359516859055, 0.09466058760881424, 0.09053493291139603, 0.0031715284567326307, 0.04516533389687538, 0.009701639413833618, 0.04155648127198219, 0.03693817928433418, 0.002130403881892562, 0.1351952999830246, 0.04036716744303703, 0.05414200574159622, 0.10680455714464188, 0.00016970261640381068, 0.00447285920381546, 0.005959319416433573, 0.02299397997558117, 0.08240947127342224, 0.2220594733953476, 0.020406784489750862, 0.00472165597602725, 0.005120717454701662, 0.06573133170604706, 0.09365062415599823, 0.2039390206336975, 0.04214781895279884, 0.06985680758953094, 0.00738393422216177, 0.0010445776861160994, 0.12559723854064941, 0.03389378637075424, 0.14982564747333527, 0.025717198848724365, 0.0076332553289830685, 0.02129652164876461, 0.0031303339637815952, 0.06287126988172531, 0.12528984248638153, 0.010591521859169006, 0.11992046236991882, 0.0033224052749574184, 0.03013070859014988, 0.010437377728521824, 0.0037387781776487827, 0.058791372925043106, 0.08623985946178436, 0.17472325265407562, 0.013778265565633774, 0.023025475442409515, 0.0906885489821434, 0.09599681198596954, 0.00602171802893281, 0.053223710507154465, 0.0073832012712955475, 0.0679815337061882, 0.12201999872922897, 0.047794293612241745, 0.0023874235339462757, 0.020978668704628944, 0.03670526668429375, 0.012776725925505161, 0.011919789016246796, 0.002887055976316333, 0.008701229467988014, 0.006965794134885073, 0.021033048629760742, 0.04572591558098793, 0.008428567089140415, 0.02737617678940296, 0.03487960994243622, 0.06809122115373611, 0.03561048582196236, 0.008517855778336525, 0.033637989312410355, 0.004017213359475136, 0.20021042227745056, 0.014912905171513557, 0.025193952023983, 0.014374501071870327, 0.026260528713464737, 0.020389355719089508, 0.027041379362344742, 0.00651113735511899, 0.013194005005061626, 0.06580047309398651, 0.02102227695286274, 0.07609231024980545, 0.004670336376875639, 0.05357089638710022, 0.009539196267724037, 0.11808163672685623, 0.07432559877634048, 0.020060209557414055]"
F4,"[0.0027941076550632715, 0.26170971989631653, 0.036149073392152786, 0.20481343567371368, 0.1944991499185562, 0.001994143705815077, 0.1551075279712677, 0.2292688488960266, 0.18184088170528412, 0.11314947158098221, 0.2081630676984787, 0.1314803659915924, 0.11576257646083832, 0.2726217806339264, 0.005106708966195583, 0.22921010851860046, 0.015545878559350967, 0.18206238746643066, 0.07041051238775253, 0.019029291346669197, 0.11078941822052002, 0.025225374847650528, 0.08599359542131424, 0.21303173899650574, 0.18294814229011536, 0.11269227415323257, 0.07288026064634323, 0.19542501866817474, 0.28623777627944946, 0.09608768671751022, 0.13185304403305054, 0.035979557782411575, 0.0986650213599205, 0.03647438809275627, 0.06666924804449081, 0.108942411839962, 0.15153971314430237, 0.13622403144836426, 0.023936105892062187, 0.1689414083957672, 0.1376800239086151, 0.015253963880240917, 0.05019764602184296, 0.2080310583114624, 0.13845302164554596, 0.06861138343811035, 0.012149282731115818, 0.05163714662194252, 0.24215079843997955, 0.11516956984996796, 0.2881414592266083, 0.045972637832164764, 0.12752258777618408, 0.03370358422398567, 0.19771483540534973, 0.01672024093568325, 0.3290977478027344, 0.21062885224819183, 0.18682748079299927, 0.030977152287960052, 0.10254844278097153, 0.11915335059165955, 0.2112981379032135, 0.4549170136451721, 0.20456193387508392, 0.12080948054790497, 0.05388037487864494, 0.05295419692993164, 0.04062845557928085, 0.24155022203922272, 0.23939742147922516, 0.21092940866947174, 0.09763437509536743, 0.06387607008218765, 0.18108588457107544, 0.07290822267532349, 0.00767429219558835, 0.31808245182037354, 0.22692033648490906, 0.04145275428891182, 0.14265526831150055, 0.04058598354458809, 0.021627189591526985, 0.03583147004246712, 0.08330388367176056, 0.17881418764591217, 0.2274550050497055, 0.09986480325460434, 0.03303122520446777, 0.0858570784330368, 0.31483450531959534, 0.2734256684780121, 0.2759934663772583, 0.05258636921644211, 0.2346581518650055, 0.048484839498996735, 0.10741161555051804, 0.24186186492443085, 0.01933821104466915, 0.11096955090761185, 0.2594444751739502, 0.2389155477285385, 0.21892863512039185, 0.04064008593559265, 0.011034308932721615, 0.2684456408023834, 0.038005679845809937, 0.0719105452299118, 0.22692842781543732, 0.05077820271253586, 0.09746012091636658, 0.2673157751560211, 0.05992390960454941, 0.18953770399093628, 0.11012973636388779, 0.11465241014957428, 0.11042781174182892, 0.03427428379654884, 0.013606089167296886, 0.26293864846229553, 0.1236032247543335, 0.35837116837501526, 0.03847698122262955, 0.035087455064058304, 0.14340931177139282, 0.07486508786678314, 0.17869322001934052, 0.13602416217327118]"
F5,"[0.37746328115463257, 0.5479000806808472, 0.07890421897172928, 0.25773680210113525, 0.3400765061378479, 0.11265147477388382, 0.057089462876319885, 0.05685000866651535, 0.16649813950061798, 0.004502654075622559, 0.054338764399290085, 0.087469682097435, 0.11147041618824005, 0.28927111625671387, 0.26100239157676697, 0.1832730621099472, 0.05189573019742966, 0.020034585148096085, 0.12227420508861542, 0.048542559146881104, 0.024789437651634216, 0.16782161593437195, 0.14670822024345398, 0.15917767584323883, 0.46106022596359253, 0.2161022424697876, 0.11514683812856674, 0.04346376657485962, 0.15497726202011108, 0.002274703001603484, 0.10362162441015244, 0.2974146008491516, 0.2366587519645691, 0.0417972058057785, 0.10042024403810501, 0.2343619018793106, 0.29553696513175964, 0.11379822343587875, 0.002693964634090662, 0.1632038950920105, 0.10404668748378754, 0.20174500346183777, 0.06815800815820694, 0.08552516251802444, 0.17454132437705994, 0.22276200354099274, 0.20496220886707306, 0.20276586711406708, 0.0070549179799854755, 0.04908190295100212, 0.369897723197937, 0.06907036900520325, 0.1419915407896042, 0.634554922580719, 0.011885748244822025, 0.05075496807694435, 0.019561925902962685, 0.0981142669916153, 0.41069552302360535, 0.24497398734092712, 0.17323549091815948, 0.4255973994731903, 0.12310387194156647, 0.11098678410053253, 0.0107402503490448, 0.03896595537662506, 0.10398722440004349, 0.10302378237247467, 0.08575598150491714, 0.004057832062244415, 0.04112117365002632, 0.01706581376492977, 0.29854410886764526, 0.13802674412727356, 0.0714254230260849, 0.1439930647611618, 0.12402737140655518, 0.09368588030338287, 0.30998748540878296, 0.2385983169078827, 0.3135019838809967, 0.2815864682197571, 0.23771309852600098, 0.1860014796257019, 0.04348050802946091, 0.1451587677001953, 0.20421840250492096, 0.05388282611966133, 0.04211123660206795, 0.33167168498039246, 0.023465212434530258, 0.26120617985725403, 0.15095782279968262, 0.138793483376503, 0.16837482154369354, 0.0782683789730072, 0.0926152914762497, 0.2360057383775711, 0.17705778777599335, 0.14821408689022064, 0.037467870861291885, 0.10561443120241165, 0.007240586914122105, 0.07521796226501465, 0.23516950011253357, 0.25770047307014465, 0.018732929602265358, 0.06063644215464592, 0.2408032864332199, 0.29218778014183044, 0.1841243952512741, 0.06329221278429031, 0.005730166099965572, 0.11431609094142914, 0.018417851999402046, 0.03408053517341614, 0.19353067874908447, 0.19799742102622986, 0.25612375140190125, 0.063126340508461, 0.09005358815193176, 0.048802413046360016, 0.05680576339364052, 0.055899787694215775, 0.13460709154605865, 0.04246097430586815, 0.0006907808710820973, 0.2276066243648529]"
F6,"[0.17448057234287262, 0.2649768590927124, 0.07838531583547592, 0.5426649451255798, 0.015195703133940697, 0.2139866203069687, 0.22980034351348877, 0.03958924114704132, 0.09351278096437454, 0.2536765933036804, 0.11583010107278824, 0.4927656054496765, 0.2674682140350342, 0.32338470220565796, 0.0909895971417427, 0.30736038088798523, 0.053835831582546234, 0.1830437034368515, 0.03470268100500107, 0.15493112802505493, 0.45576533675193787, 0.11615337431430817, 0.011258911341428757, 0.26072958111763, 0.25105276703834534, 0.08457791060209274, 0.11937738209962845, 0.18571920692920685, 0.10408612340688705, 0.6176936626434326, 0.1646505892276764, 0.3229573369026184, 0.379522442817688, 0.027625536546111107, 0.4946683347225189, 0.11949818581342697, 0.39052027463912964, 0.13581185042858124, 0.1667148619890213, 0.5099657773971558, 0.34930330514907837, 0.01750451698899269, 0.021546432748436928, 0.0012410011840984225, 0.727168083190918, 0.29974591732025146, 0.10395985096693039, 0.019537266343832016, 0.6105239391326904, 0.28270360827445984, 0.07024476677179337, 0.1167634129524231, 0.2775917053222656, 0.03088655322790146, 0.2478025257587433, 0.05240718275308609, 0.03497318550944328, 0.08200144022703171, 0.3007320463657379, 0.0813683271408081, 0.020107699558138847, 0.07356975227594376, 0.22217725217342377, 0.08553136885166168, 0.3922925293445587, 0.09372159093618393, 0.16347520053386688, 0.09727760404348373, 0.018260985612869263, 0.15609881281852722, 0.27288612723350525, 0.044737156480550766, 0.02665347419679165, 0.05520351603627205, 0.03497340530157089, 0.1541144698858261, 0.1427820324897766, 0.005214842967689037, 0.10107757151126862, 0.25649136304855347, 0.08467233180999756, 0.18639369308948517, 0.12206176668405533, 0.08910344541072845, 0.2839893102645874, 0.04623885080218315, 0.13871121406555176, 0.08517035841941833, 0.22302962839603424, 0.06850188970565796, 0.20442037284374237, 0.2257000058889389, 0.210415318608284, 0.19830229878425598, 0.07570122182369232, 0.5076219439506531, 0.14737750589847565, 0.04964226484298706, 0.11071716994047165, 0.092473603785038, 0.06420718878507614, 0.27280670404434204, 0.06562810391187668, 0.011379295028746128, 0.05640309676527977, 0.07037322968244553, 0.07815934717655182, 0.05985996872186661, 0.17715424299240112, 0.32463982701301575, 0.07488655298948288, 0.17697571218013763, 0.3073670268058777, 0.1368902176618576, 0.2802940607070923, 0.11204972118139267, 0.057820744812488556, 0.13521333038806915, 0.07272066175937653, 0.15890464186668396, 0.02970045804977417, 0.09367089718580246, 0.12026293575763702, 0.18466126918792725, 0.27446848154067993, 0.21964380145072937, 0.09221743047237396, 0.2567141652107239]"
F7,"[0.28437334299087524, 0.11855754256248474, 0.16713570058345795, 0.13304580748081207, 0.22372005879878998, 0.22838705778121948, 0.18939973413944244, 0.11181937903165817, 0.16564927995204926, 0.037557560950517654, 0.06535537540912628, 0.06254302710294724, 0.27053672075271606, 0.1289755403995514, 0.005712608806788921, 0.22312574088573456, 0.06954565644264221, 0.08995036035776138, 0.1904793083667755, 0.19019870460033417, 0.09597378969192505, 0.07608915865421295, 0.035294316709041595, 0.1036759614944458, 0.01150814164429903, 0.061446789652109146, 0.17638853192329407, 0.24996936321258545, 0.17480166256427765, 0.07098862528800964, 0.06207934767007828, 0.1129145547747612, 0.08375486731529236, 0.20415647327899933, 0.24245746433734894, 0.044401220977306366, 0.22292190790176392, 0.09191511571407318, 0.1869419366121292, 0.45597726106643677, 0.18173280358314514, 0.04807864502072334, 0.06827329099178314, 0.2374820113182068, 0.4687011241912842, 0.1416739970445633, 0.1698862612247467, 0.09186852723360062, 0.1136026680469513, 0.1236800029873848, 0.05319637432694435, 0.15095001459121704, 0.031426820904016495, 0.0053909472189843655, 0.6324030756950378, 0.39658164978027344, 0.3706069588661194, 0.4189651608467102, 0.8759316802024841, 0.48653310537338257, 0.4446711540222168, 0.037923604249954224, 0.27503833174705505, 0.17792172729969025, 0.018040696159005165, 0.1722753494977951, 0.10882890224456787, 0.2766547203063965, 0.026217607781291008, 0.2675240635871887, 0.19616878032684326, 0.28466877341270447, 0.29360997676849365, 0.09185568988323212, 0.1311243623495102, 0.01008573453873396, 0.04828929901123047, 0.12629537284374237, 0.23055997490882874, 0.36100196838378906, 0.025840459391474724, 0.3008711040019989, 0.05904923006892204, 0.2328065186738968, 0.3888559937477112, 0.27466145157814026, 0.10995602607727051, 0.03316755220293999, 0.08904910832643509, 0.42993852496147156, 0.05338781327009201, 0.10773900896310806, 0.27553921937942505, 0.22141338884830475, 0.04575447365641594, 0.1510263979434967, 0.26042303442955017, 0.042821455746889114, 0.2602914273738861, 0.15201355516910553, 0.1557188332080841, 0.04558085277676582, 0.04746362939476967, 0.28993546962738037, 0.5277334451675415, 0.09854757785797119, 0.1750454306602478, 0.13644085824489594, 0.03229435160756111, 0.08649180829524994, 0.12286102771759033, 0.1137409433722496, 0.06007437780499458, 0.011466694995760918, 0.5735975503921509, 0.3175819218158722, 0.20417968928813934, 0.1142108365893364, 0.28890854120254517, 0.3810163736343384, 0.11062142252922058, 0.16643285751342773, 0.0028309738263487816, 0.07472524791955948, 0.020808277651667595, 0.1832575798034668, 0.03483967483043671, 0.2804737687110901]"
F8,"[0.11285760998725891, 0.34031108021736145, 0.14627426862716675, 0.22210872173309326, 0.032392051070928574, 0.047563087195158005, 0.03147173672914505, 0.1864650547504425, 0.22939226031303406, 0.2123475968837738, 0.16821521520614624, 0.38354673981666565, 0.3293505311012268, 0.05444653332233429, 0.04647693410515785, 0.2258727252483368, 0.05799919366836548, 0.36302924156188965, 0.2462208867073059, 0.5684140920639038, 0.039200883358716965, 0.027822982519865036, 0.26413145661354065, 0.03677166625857353, 0.18285787105560303, 0.10695039480924606, 0.5469690561294556, 0.09622383117675781, 0.13437840342521667, 0.15262235701084137, 0.02370571531355381, 0.1912839412689209, 0.031481798738241196, 0.05601835623383522, 0.38099926710128784, 0.09146732091903687, 0.21543830633163452, 0.14050419628620148, 0.04122166708111763, 0.04852747917175293, 0.20643918216228485, 0.09553216397762299, 0.007090540137141943, 0.09939812123775482, 0.31249332427978516, 0.05144564434885979, 0.2112707644701004, 0.12058259546756744, 0.05514861270785332, 0.27535280585289, 0.27568519115448, 0.11024684458971024, 0.07168678194284439, 0.05572650954127312, 0.2887853682041168, 0.29839587211608887, 0.1382971554994583, 0.2771417796611786, 0.3193073570728302, 0.26412856578826904, 0.028582915663719177, 0.2840403914451599, 0.0828772485256195, 0.23778709769248962, 0.23819483816623688, 0.17287270724773407, 0.11920031905174255, 0.15213057398796082, 0.16011832654476166, 0.23793748021125793, 0.32545316219329834, 0.10491026937961578, 0.025900816544890404, 0.03074762038886547, 0.09995459020137787, 0.09554426372051239, 0.17797505855560303, 0.12041469663381577, 0.13725267350673676, 0.1183532103896141, 0.01082630641758442, 0.6307777166366577, 0.14790137112140656, 0.08934081345796585, 0.05883504077792168, 0.17367099225521088, 0.2516336441040039, 0.12245544791221619, 0.11824299395084381, 0.30569636821746826, 0.11798095703125, 0.27997130155563354, 0.10630375146865845, 0.315589040517807, 0.03201242536306381, 0.17743746936321259, 0.08079545944929123, 0.2890104651451111, 0.2316795289516449, 0.21528425812721252, 0.2079268842935562, 0.20846767723560333, 0.17686139047145844, 0.1540450006723404, 0.03158903867006302, 0.04890167713165283, 0.19896715879440308, 0.5629037618637085, 0.13563933968544006, 0.13169196248054504, 0.1091427430510521, 0.19833068549633026, 0.25188809633255005, 0.1642247885465622, 0.22462737560272217, 0.3301701545715332, 0.3164322078227997, 0.0014188402565196157, 0.17041708528995514, 0.030620615929365158, 0.024325257167220116, 0.04598343372344971, 0.03961535170674324, 0.03314601257443428, 0.32373160123825073, 0.17772094905376434, 0.3339937925338745, 0.14870133996009827]"
F9,"[0.1856350302696228, 0.46323564648628235, 0.30622270703315735, 0.1944364458322525, 0.17312543094158173, 0.16310514509677887, 0.04948295280337334, 0.0009234324679709971, 0.21754375100135803, 0.4347725808620453, 0.421435683965683, 0.30673420429229736, 0.08072482794523239, 0.06250718981027603, 0.3670189678668976, 0.14838744699954987, 0.022641519084572792, 0.052604299038648605, 0.06164976581931114, 0.004273131489753723, 0.11640578508377075, 0.06057552248239517, 0.2031976282596588, 0.031176956370472908, 0.2267930656671524, 0.09686677157878876, 0.2774442732334137, 0.10986579954624176, 0.41379037499427795, 0.16158990561962128, 0.07650481164455414, 0.20923203229904175, 0.021590963006019592, 0.1113697737455368, 0.24521975219249725, 0.09136398136615753, 0.10269639641046524, 0.07454201579093933, 0.158474862575531, 0.012370460666716099, 0.13270312547683716, 0.00445691030472517, 0.06635972857475281, 0.11087598651647568, 0.08412966877222061, 0.04159495607018471, 0.1570134311914444, 0.03951217606663704, 0.21949352324008942, 0.012281093746423721, 0.14877867698669434, 0.13594019412994385, 3.7644844269379973e-05, 0.18462416529655457, 0.03568993881344795, 0.21484258770942688, 0.00478613656014204, 0.3403553366661072, 0.31617602705955505, 0.06342590600252151, 0.0915408805012703, 0.11963821947574615, 0.31914013624191284, 0.020827140659093857, 0.4340408444404602, 0.028284022584557533, 0.12153124809265137, 0.09097743034362793, 0.22606928646564484, 0.19848737120628357, 0.01835162751376629, 0.09394371509552002, 0.1314237415790558, 0.06390773504972458, 0.15083743631839752, 0.11437303572893143, 0.24705244600772858, 0.2915620803833008, 0.3244505226612091, 0.18418753147125244, 0.08250819146633148, 0.020754225552082062, 0.062463294714689255, 0.006727764382958412, 0.28578948974609375, 0.020863106474280357, 0.003828407032415271, 0.10213998705148697, 0.14152023196220398, 0.04598582535982132, 0.19275684654712677, 0.08529802411794662, 0.5395063757896423, 0.17450647056102753, 0.04631396383047104, 0.13081340491771698, 0.048739243298769, 0.09310979396104813, 0.08766338229179382, 0.0010881623020395637, 0.05857829004526138, 0.31394168734550476, 0.07049018889665604, 0.13735580444335938, 0.07695287466049194, 0.12710347771644592, 0.2976786494255066, 0.03300979733467102, 0.3393673598766327, 0.3075788915157318, 0.13626375794410706, 0.17736279964447021, 0.10442735999822617, 0.0949028879404068, 0.22519344091415405, 0.2063782960176468, 0.08930648863315582, 0.1514062136411667, 0.2027304470539093, 0.1742948591709137, 0.11953829228878021, 0.07941653579473495, 0.04463301599025726, 0.20858077704906464, 0.012914079241454601, 0.11178433895111084, 0.10570651292800903, 0.1001129001379013]"
F10,"[0.03761442378163338, 0.6471220850944519, 0.3500497043132782, 0.5208655595779419, 0.26399561762809753, 0.3735431730747223, 0.31779250502586365, 0.041417285799980164, 0.16113527119159698, 0.15025953948497772, 0.013348422944545746, 0.24600474536418915, 0.040880996733903885, 0.07898103445768356, 0.18714457750320435, 0.1727016419172287, 0.04474915191531181, 0.48865029215812683, 0.035561975091695786, 0.2204446643590927, 0.03322021663188934, 0.04674553498625755, 0.003416206454858184, 0.18279480934143066, 0.13408079743385315, 0.30086612701416016, 0.33734580874443054, 0.49708402156829834, 0.13839009404182434, 0.04697016626596451, 0.1772766411304474, 0.017167020589113235, 0.0857391208410263, 0.024937869980931282, 0.09131965041160583, 0.0067550200037658215, 0.0076699815690517426, 0.08823398500680923, 0.2619567811489105, 0.2561216354370117, 0.42100587487220764, 0.44446974992752075, 0.2194451093673706, 0.06773634254932404, 0.20114529132843018, 0.22462151944637299, 0.286306768655777, 0.08763787150382996, 0.008894143626093864, 0.01394692249596119, 0.4557575583457947, 0.09703626483678818, 0.01128784753382206, 0.3430795967578888, 0.29933980107307434, 0.061520468443632126, 0.26692721247673035, 0.19969221949577332, 0.654961884021759, 0.17902472615242004, 0.49594858288764954, 0.22286133468151093, 0.13752461969852448, 0.12807662785053253, 0.12524400651454926, 0.12865684926509857, 0.02320135571062565, 0.2444634586572647, 0.06348906457424164, 0.43950074911117554, 0.4652431309223175, 0.2240091860294342, 0.18508878350257874, 0.0137930354103446, 0.10280291736125946, 0.22565238177776337, 0.23273219168186188, 0.10865530371665955, 0.27350977063179016, 0.08776537328958511, 0.3237837851047516, 0.08684121072292328, 0.1307058036327362, 0.05820867791771889, 0.21814920008182526, 0.40597105026245117, 0.1813538819551468, 0.3714990019798279, 0.2474072277545929, 0.43164488673210144, 0.10421480238437653, 0.12161305546760559, 0.11128431558609009, 0.4566882252693176, 0.24559269845485687, 0.21337860822677612, 0.0016082455404102802, 0.016339635476469994, 0.10528887063264847, 0.13744628429412842, 0.2896571457386017, 0.5679380297660828, 0.165243998169899, 0.16654923558235168, 0.013871850445866585, 0.2984795570373535, 0.5394961833953857, 0.0188713688403368, 0.10896502435207367, 0.02795887365937233, 0.15707285702228546, 0.4090490937232971, 0.13686776161193848, 0.3481411337852478, 0.32913708686828613, 0.2364957332611084, 0.43901941180229187, 0.3387242555618286, 0.4211950898170471, 0.05928367003798485, 0.16095609962940216, 0.13225798308849335, 0.6804301142692566, 0.4424845278263092, 0.22598817944526672, 0.19530241191387177, 0.3583565950393677, 0.23271867632865906]"
