feature,weight_list
F1,"[0.37153926491737366, 0.08374939113855362, 0.0684351772069931, 0.08417146652936935, 0.10529686510562897, 0.21017354726791382, 0.20946943759918213, 0.04959409683942795, 0.08838590979576111, 0.45318204164505005, 0.44343188405036926, 0.42462754249572754, 0.42282283306121826, 0.24548712372779846, 0.3836188316345215, 0.24074086546897888, 0.15651428699493408, 0.17129619419574738, 0.04665585607290268, 0.1773010790348053, 0.041983943432569504, 0.005325224716216326, 0.44465693831443787, 0.28503134846687317, 0.022632354870438576, 0.056903962045907974, 0.27161291241645813, 0.23370914161205292, 0.051949743181467056, 0.08034387230873108, 0.04181017726659775, 0.00468791276216507, 0.2242247462272644, 0.31049519777297974, 0.3370896577835083, 0.465628981590271, 0.008915683254599571, 0.3480100929737091, 0.6339637041091919, 0.13972097635269165, 0.30852216482162476, 0.1916477382183075, 0.24047936499118805, 0.5603439807891846, 0.6735575199127197, 0.17496290802955627, 0.09747450798749924, 0.08715613931417465, 0.15147830545902252, 0.06078522652387619, 0.021280638873577118, 1.1154152154922485, 0.2685965597629547, 0.29063260555267334, 0.07360193133354187, 0.3225040137767792, 0.09384078532457352, 0.04943898692727089, 0.17447061836719513, 0.014769013039767742, 0.06740929186344147, 0.02701803483068943, 0.08207880705595016, 0.377785325050354, 0.044884975999593735, 0.43164557218551636, 0.09411010146141052, 0.6158702969551086, 0.07187195867300034, 0.03306260704994202, 0.14651280641555786, 0.8213667869567871, 0.29873353242874146, 0.6962127685546875, 0.8298420310020447, 0.1644967496395111, 0.23458823561668396, 0.2732856869697571, 0.6878834366798401, 0.21524877846240997, 0.13312196731567383, 0.25841349363327026, 0.0257327351719141, 0.10565715283155441, 0.1906038075685501, 0.13228751718997955, 0.7769691944122314, 0.48261886835098267, 0.10288327187299728, 0.2686845660209656, 0.009710432030260563, 0.1511826366186142, 0.36003127694129944, 0.048742178827524185, 0.3620833456516266, 0.0642041340470314, 0.013574977405369282, 0.4786551892757416, 0.051651690155267715, 0.04435592144727707, 0.23572087287902832, 0.015533704310655594, 0.14111152291297913, 0.10825075209140778, 0.0955355241894722, 0.4681170582771301, 0.25156307220458984, 0.0046637705527246, 0.00727535504847765, 0.020109975710511208, 0.04427913576364517, 0.3815854489803314, 0.2720962166786194, 0.11549686640501022, 0.35087963938713074, 0.247648224234581, 0.220826655626297, 0.22271446883678436, 0.26927241683006287, 0.07042578607797623, 0.22201918065547943, 0.18545277416706085, 0.07147128880023956, 0.15339501202106476, 0.36550173163414, 0.7339487075805664, 0.11433950066566467, 0.4120314419269562]"
F2,"[0.0019575778860598803, 0.016920482739806175, 0.20364393293857574, 0.07507232576608658, 0.5525282621383667, 0.06584867089986801, 0.09859985113143921, 0.0265862625092268, 0.1902298927307129, 0.15800167620182037, 0.23106303811073303, 0.15364162623882294, 0.16266508400440216, 0.07132887095212936, 0.22860445082187653, 0.015451484359800816, 0.060622941702604294, 0.0940958708524704, 0.022017857059836388, 0.10241857916116714, 0.6571520566940308, 0.17326921224594116, 0.0019883960485458374, 0.4262641668319702, 0.028301699087023735, 0.3558386266231537, 0.10798530280590057, 0.18160325288772583, 0.04947074502706528, 0.15720152854919434, 0.021048564463853836, 0.4482867121696472, 0.1394946575164795, 0.08508394658565521, 0.0013679536059498787, 0.142498180270195, 0.047748178243637085, 0.1588887721300125, 0.1338619738817215, 0.1985335499048233, 0.07167597860097885, 0.39149805903434753, 0.14569927752017975, 0.8044258952140808, 0.1851792186498642, 0.21922191977500916, 0.00032174948137253523, 0.09643634408712387, 0.29575178027153015, 0.21128346025943756, 0.09125581383705139, 0.10289101302623749, 0.3494444191455841, 0.5999175906181335, 0.15086525678634644, 0.09123026579618454, 0.016827931627631187, 0.03971359506249428, 0.1277202069759369, 0.0819387286901474, 0.11323527991771698, 0.3068442642688751, 0.004099875222891569, 0.21177002787590027, 0.1999613493680954, 0.17228475213050842, 0.38071951270103455, 0.21790149807929993, 0.04615088924765587, 0.2825623154640198, 0.12372463941574097, 0.6438096761703491, 0.4112166464328766, 0.0763189047574997, 0.7191525101661682, 0.23968501389026642, 0.46661174297332764, 0.02570936270058155, 0.12187959253787994, 0.1527753323316574, 0.027001911774277687, 0.1050008162856102, 0.31745287775993347, 0.17749269306659698, 0.041376497596502304, 0.15820711851119995, 0.30194148421287537, 0.0960199162364006, 0.2183035910129547, 0.07192791998386383, 0.14573520421981812, 0.33583155274391174, 0.13917188346385956, 0.023687206208705902, 0.11522184312343597, 0.10689973086118698, 0.09752149879932404, 0.006597678642719984, 0.1594565063714981, 0.1981043666601181, 0.049113936722278595, 0.2497646063566208, 0.1170317754149437, 0.3743317723274231, 0.24191170930862427, 0.32231587171554565, 0.27358707785606384, 0.11089600622653961, 0.05507522076368332, 0.6222572326660156, 0.0033280353527516127, 0.11420333385467529, 0.27143096923828125, 0.0263971034437418, 0.05744380131363869, 0.4906519949436188, 0.0965614840388298, 0.15652360022068024, 0.05734759569168091, 0.3581882417201996, 0.08994332700967789, 0.01223482470959425, 0.11970330029726028, 0.11906527727842331, 0.2638997435569763, 0.0858447477221489, 0.0440107025206089, 0.23737522959709167]"
F3,"[0.015547353774309158, 0.029792441055178642, 0.0020677815191447735, 0.005270066671073437, 0.020170558243989944, 0.0993988886475563, 0.1092037782073021, 0.032488297671079636, 0.019295042380690575, 0.004317896440625191, 0.04045705124735832, 0.04749789088964462, 0.016819316893815994, 0.005192432552576065, 0.008605719543993473, 0.006901181302964687, 0.07430723309516907, 0.02206021547317505, 0.0006573488935828209, 0.0022129931021481752, 0.07085096091032028, 0.008774218149483204, 0.07438448816537857, 0.1593039631843567, 0.010130133479833603, 0.09129959344863892, 0.014996129088103771, 0.06469526141881943, 0.04369962215423584, 0.024290788918733597, 0.010154913179576397, 0.005018171854317188, 0.0025101155042648315, 0.03825482353568077, 0.0011355862952768803, 0.09810771048069, 0.06370919942855835, 0.009035998024046421, 0.10324496775865555, 0.015780681744217873, 0.051244981586933136, 0.04325350001454353, 0.011145277880132198, 0.02235982194542885, 0.00030174400308169425, 0.011035197414457798, 0.0211996678262949, 0.01812908798456192, 0.005273420363664627, 0.07832440733909607, 0.006851870100945234, 0.10753900557756424, 0.02126386947929859, 0.09794683754444122, 0.0736546590924263, 0.00546560063958168, 0.029575351625680923, 0.021283399313688278, 0.03402477875351906, 0.00986994057893753, 0.003348098834976554, 0.04672003164887428, 0.06659518927335739, 0.03616670146584511, 0.012845661491155624, 0.08117520064115524, 0.18765535950660706, 0.06794148683547974, 0.03876109421253204, 0.025703944265842438, 0.005987199023365974, 0.012212667614221573, 0.01238611713051796, 0.03928934410214424, 0.020403040573000908, 0.0010753447422757745, 0.03492078185081482, 0.0022116948384791613, 0.014604105614125729, 0.01980569213628769, 0.09460797905921936, 0.04058118537068367, 0.0037479400634765625, 0.08038277179002762, 0.2616555094718933, 0.00821826420724392, 0.04028721898794174, 0.05275483801960945, 0.018233170732855797, 0.0019609120208770037, 0.1240771934390068, 0.03381811082363129, 0.0016136820195242763, 0.04246879741549492, 0.04498590528964996, 0.005319727119058371, 0.007413299288600683, 0.08091957867145538, 0.0037489135283976793, 0.046381719410419464, 0.018415484577417374, 0.007538280449807644, 0.001930189086124301, 0.029202157631516457, 0.07088933885097504, 0.04704860970377922, 0.0515352338552475, 0.008617999032139778, 0.16885380446910858, 0.01655275747179985, 0.007296111900359392, 0.1846684217453003, 0.02499706856906414, 0.02674086019396782, 0.014405369758605957, 0.2552967369556427, 0.01054264698177576, 0.007179201114922762, 0.005602133926004171, 0.019657989963889122, 0.08169927448034286, 0.10597235709428787, 0.15674015879631042, 0.014316686429083347, 0.0022201116662472486, 0.00102632911875844, 0.0015455754473805428, 0.02602929249405861]"
F4,"[0.016980256885290146, 0.017246203497052193, 0.014729579910635948, 0.011421814560890198, 0.014857694506645203, 0.0472065731883049, 0.011896861717104912, 0.0001999932574108243, 0.00411178357899189, 0.021222108975052834, 0.05715088173747063, 0.005597136449068785, 0.004573813173919916, 0.005544619634747505, 0.005637263413518667, 0.06660821288824081, 0.06672996282577515, 0.0682336688041687, 0.0617096833884716, 0.011083756573498249, 0.03360568732023239, 0.018781553953886032, 0.0014345040544867516, 0.017001882195472717, 0.07073777168989182, 0.010531189851462841, 0.036245197057724, 0.028257446363568306, 0.0031249970197677612, 0.03801317885518074, 0.018822425976395607, 0.0015847489703446627, 0.013703024946153164, 0.01799248345196247, 0.04217328876256943, 0.004291879944503307, 0.06409052014350891, 0.04833470284938812, 0.007863601669669151, 0.024653922766447067, 0.038341641426086426, 0.009163621813058853, 0.00095753138884902, 0.019652264192700386, 0.028693053871393204, 0.02893240563571453, 0.005739149637520313, 0.08733087033033371, 0.058721065521240234, 0.003577214665710926, 0.0419733002781868, 0.0053711687214672565, 0.0004864672082476318, 0.05488843843340874, 0.01847979798913002, 0.060542114078998566, 0.005958260502666235, 0.05326433852314949, 0.0039156340062618256, 0.037342607975006104, 0.01963803544640541, 0.00583701953291893, 0.0088860047981143, 0.02828984148800373, 0.020301353186368942, 0.03207900747656822, 0.002909325296059251, 0.039037175476551056, 0.04093320295214653, 0.020822029560804367, 0.006672992371022701, 0.0406668558716774, 0.001066878903657198, 0.0060014971531927586, 0.027437197044491768, 0.0018046448240056634, 0.04541917145252228, 0.003852869849652052, 0.036343786865472794, 0.04648943617939949, 0.032941509038209915, 0.005362614989280701, 0.03455957770347595, 0.03835303708910942, 0.015409572049975395, 0.04980506747961044, 0.011931783519685268, 0.00496360007673502, 0.016197802498936653, 0.016085250303149223, 0.011261139996349812, 0.05094069615006447, 0.010814089328050613, 0.012209865264594555, 0.07732351124286652, 0.0574728362262249, 0.06556610763072968, 0.01358586922287941, 0.012868208810687065, 0.012085695751011372, 0.006299031898379326, 0.041502438485622406, 0.006268191616982222, 0.04020712152123451, 0.010464475490152836, 0.003077777335420251, 0.02899055927991867, 0.027692681178450584, 0.005661703646183014, 0.009135151281952858, 0.005008667707443237, 0.008133979514241219, 0.006403236649930477, 0.040238991379737854, 0.0029219191055744886, 0.0073681725189089775, 0.05508819594979286, 0.05408515781164169, 0.02193434163928032, 0.008436029776930809, 0.02775103785097599, 0.00827034655958414, 0.005321192555129528, 0.025069022551178932, 0.0714251697063446, 0.0001485670218244195, 0.002948121400550008, 0.024102570489048958]"
F5,"[0.3865920603275299, 0.29223811626434326, 0.08107119053602219, 0.07778120040893555, 0.05631895735859871, 0.10685910284519196, 0.5593260526657104, 0.06127765402197838, 0.1021701768040657, 0.132713183760643, 0.24939945340156555, 0.019739869982004166, 0.09287259727716446, 0.07589505612850189, 0.021850256249308586, 0.07709040492773056, 0.07394983619451523, 0.3288676142692566, 0.058221545070409775, 0.03361852094531059, 0.20365527272224426, 0.022265832871198654, 0.1055414080619812, 0.10896340757608414, 0.3923119604587555, 0.15284907817840576, 0.11224097013473511, 0.0019225943833589554, 0.058318525552749634, 0.4465225040912628, 0.0009289833251386881, 0.0851496160030365, 0.1630600541830063, 0.06808193773031235, 0.39785513281822205, 0.10591302812099457, 0.10376723855733871, 0.31795111298561096, 0.026529712602496147, 0.09346665441989899, 0.21203777194023132, 0.07821959257125854, 0.14099597930908203, 0.10398413240909576, 0.014139633625745773, 0.10013280063867569, 0.009021596983075142, 0.1419534832239151, 0.1430944800376892, 0.3453886806964874, 0.07726474106311798, 0.09251527488231659, 0.005764809437096119, 0.04830989986658096, 0.1170419454574585, 0.053906410932540894, 0.24484482407569885, 0.2773444950580597, 0.07071992754936218, 0.003506843699142337, 0.27143293619155884, 0.23644369840621948, 0.3339691460132599, 0.5744435787200928, 0.16745756566524506, 0.1579885631799698, 0.20823177695274353, 0.0055854893289506435, 0.2835502624511719, 0.005629516206681728, 0.35450950264930725, 0.28353530168533325, 0.03605150431394577, 0.2876878082752228, 0.05162271484732628, 0.0599374882876873, 0.48499563336372375, 0.04606572911143303, 0.3247767686843872, 0.144802525639534, 0.047543805092573166, 0.04479696601629257, 0.09304984658956528, 0.019423065707087517, 0.08072887361049652, 0.015097558498382568, 0.01794392801821232, 0.6021612286567688, 0.004418211057782173, 0.007300235331058502, 0.24428358674049377, 0.37406444549560547, 0.1621662974357605, 0.13088196516036987, 0.03813667967915535, 0.016927406191825867, 0.04372992366552353, 0.13814537227153778, 0.13902057707309723, 0.02050451748073101, 0.13956882059574127, 0.13671204447746277, 0.022477516904473305, 0.01294545829296112, 0.13577578961849213, 0.32970574498176575, 0.06426499038934708, 0.010767921805381775, 0.30343398451805115, 0.006460998207330704, 0.012145486660301685, 0.11103218048810959, 0.10337395966053009, 0.07253385335206985, 0.03955721855163574, 0.05542304366827011, 0.12343263626098633, 0.42791396379470825, 0.10077337920665741, 0.004550376441329718, 0.01603045128285885, 0.011735523119568825, 0.07265622168779373, 0.36273321509361267, 0.23429465293884277, 0.17077192664146423, 0.053272124379873276, 0.04587581381201744]"
F6,"[0.07394444197416306, 0.02347695454955101, 0.01379021629691124, 0.06710794568061829, 0.290351539850235, 0.04763514921069145, 0.08136972784996033, 0.11173824965953827, 0.0738457664847374, 0.09869713336229324, 0.0007455226732417941, 0.3341009318828583, 0.07486573606729507, 0.3240792751312256, 0.0902794897556305, 0.0076218475587666035, 0.11076705157756805, 0.38195809721946716, 0.030325891450047493, 0.04640570282936096, 0.1903504878282547, 0.1683555394411087, 0.017322879284620285, 0.19770103693008423, 0.08012516051530838, 0.11630386859178543, 0.18847845494747162, 0.1539987027645111, 0.18013279139995575, 0.07583540678024292, 0.08110138028860092, 0.24802832305431366, 0.027215400710701942, 0.4355004131793976, 0.4968453645706177, 0.016787303611636162, 0.1436629742383957, 0.12379935383796692, 0.015256491489708424, 0.22320564091205597, 0.1383332908153534, 0.16625581681728363, 0.10910294204950333, 0.06685150414705276, 0.07888311892747879, 0.1845146119594574, 0.07459568977355957, 0.21475563943386078, 0.12444061785936356, 0.13953933119773865, 0.27369916439056396, 0.31239593029022217, 0.12016052007675171, 0.10190151631832123, 0.011221581138670444, 0.23605379462242126, 0.11524587124586105, 0.24429577589035034, 0.0672474279999733, 0.1533861607313156, 0.2326544225215912, 0.07413716614246368, 0.01287150289863348, 0.3337137997150421, 0.12765634059906006, 0.23340265452861786, 0.31378549337387085, 0.2856961488723755, 0.11950522661209106, 0.06763143092393875, 0.15421345829963684, 0.35495150089263916, 0.06768368184566498, 0.055801551789045334, 0.1620338261127472, 0.08366790413856506, 0.05450411140918732, 0.019866447895765305, 0.26536497473716736, 0.2763328552246094, 0.20630209147930145, 0.25273793935775757, 0.07602523267269135, 0.07862911373376846, 0.044326405972242355, 0.437087744474411, 0.1200399324297905, 0.1561453938484192, 0.20212072134017944, 0.3158114552497864, 0.09573578089475632, 0.4564675986766815, 0.1731293499469757, 0.10121964663267136, 0.43049293756484985, 0.13127680122852325, 0.039201654493808746, 0.25740501284599304, 0.26584675908088684, 0.3095620274543762, 0.16907338798046112, 0.1320723444223404, 0.21394123136997223, 0.0034974790178239346, 0.028892939910292625, 0.06164497137069702, 0.20895294845104218, 0.03252018988132477, 0.13501420617103577, 0.06442028284072876, 0.3032076060771942, 0.22822418808937073, 0.1264171302318573, 0.03066968359053135, 0.04580860212445259, 0.13293418288230896, 0.4209730327129364, 0.018298711627721786, 0.15177136659622192, 0.09872962534427643, 0.08548939228057861, 0.3240046203136444, 0.02781449258327484, 0.15247514843940735, 0.1364673525094986, 0.9234444499015808, 0.023066353052854538, 0.09643405675888062]"
F7,"[0.214692622423172, 0.06776835769414902, 0.16777245700359344, 0.14525297284126282, 0.2256617397069931, 0.013342353515326977, 0.3331508934497833, 0.12813538312911987, 0.11748091131448746, 0.06097624450922012, 0.12393365800380707, 0.1916937679052353, 0.3844645321369171, 0.15639375150203705, 0.4163741171360016, 0.21748195588588715, 0.3966435194015503, 0.1023806557059288, 0.013847717083990574, 0.19561989605426788, 0.2495003193616867, 0.019198723137378693, 0.08321813493967056, 0.5536941289901733, 0.05267453193664551, 0.11914970725774765, 0.2904810905456543, 0.05283013731241226, 0.2057136744260788, 0.5655074715614319, 0.0694606676697731, 0.05933284014463425, 0.20346525311470032, 0.11779530346393585, 0.05371822044253349, 0.22637613117694855, 0.09895388036966324, 0.2516271770000458, 0.537437379360199, 0.2473190873861313, 0.22449979186058044, 0.11141059547662735, 0.20034343004226685, 0.099899522960186, 0.32973334193229675, 0.24010172486305237, 0.00023607902403455228, 0.14447905123233795, 0.10471627116203308, 0.33364227414131165, 0.07949986308813095, 0.03288962319493294, 0.14376133680343628, 0.5251230001449585, 0.07263185828924179, 0.13073718547821045, 0.31212303042411804, 0.18709500133991241, 0.027987880632281303, 0.2306978702545166, 0.1775263398885727, 0.05327383056282997, 0.11093062162399292, 0.2779691815376282, 0.038188446313142776, 0.06493888795375824, 0.17978030443191528, 0.25783321261405945, 0.15191905200481415, 0.10000575333833694, 0.29398128390312195, 0.08529314398765564, 0.04264106974005699, 0.23034320771694183, 0.11314321309328079, 0.03149159997701645, 0.06179118528962135, 0.27537471055984497, 0.026899011805653572, 0.06920643150806427, 0.08364253491163254, 0.0574585385620594, 0.15273886919021606, 0.3135297894477844, 0.14853563904762268, 0.19183099269866943, 0.0096861831843853, 0.03954663872718811, 0.047482360154390335, 0.11425067484378815, 0.4098657965660095, 0.13966286182403564, 0.10633184760808945, 0.3495589792728424, 0.4406212270259857, 0.5969375967979431, 0.044078584760427475, 0.16392256319522858, 0.10010230541229248, 0.2054995447397232, 0.1800842583179474, 0.17473095655441284, 0.35827040672302246, 0.3692697286605835, 0.16239850223064423, 0.003779224818572402, 0.06697788834571838, 0.005862192250788212, 0.3222690224647522, 0.10420243442058563, 0.2624221444129944, 0.03930717334151268, 0.2201353907585144, 0.32664066553115845, 0.10708849877119064, 0.15613868832588196, 0.2930697500705719, 0.011327159591019154, 0.040357526391744614, 0.4922161400318146, 0.23102489113807678, 0.2183055877685547, 0.09954223036766052, 0.11824025213718414, 0.22720065712928772, 0.29821154475212097, 0.07645930349826813, 0.054280128329992294]"
F8,"[0.02526751719415188, 0.15131768584251404, 0.08721034228801727, 0.1081928163766861, 0.17329192161560059, 0.4457223415374756, 0.14897054433822632, 0.20403553545475006, 0.036931876093149185, 0.21785493195056915, 0.08059366792440414, 0.23461148142814636, 0.0940752923488617, 0.2496035099029541, 0.04268825799226761, 0.07306361198425293, 0.3126203417778015, 0.1727903038263321, 0.4282853603363037, 0.1030680313706398, 0.11766868084669113, 0.0027375193312764168, 0.27201220393180847, 0.23842860758304596, 0.07527130842208862, 0.35463687777519226, 0.2580205798149109, 0.2555828094482422, 0.1515156626701355, 0.11093053966760635, 0.004112705122679472, 0.25791218876838684, 0.25754937529563904, 0.03455334156751633, 0.010288219898939133, 0.2570165991783142, 0.09919742494821548, 0.23892910778522491, 0.17910246551036835, 0.500262975692749, 0.18510159850120544, 0.038923777639865875, 0.13832545280456543, 0.014953980222344398, 0.09338920563459396, 0.16622081398963928, 0.07022085785865784, 0.21091078221797943, 0.10368115454912186, 0.18587684631347656, 0.13831333816051483, 0.03157160431146622, 0.10275518149137497, 0.3873567581176758, 0.23357629776000977, 0.0810486227273941, 4.093878669664264e-05, 0.20525558292865753, 0.25247353315353394, 0.04333750158548355, 0.31631970405578613, 0.040069472044706345, 0.4965776205062866, 0.13076134026050568, 0.07432571053504944, 0.13163046538829803, 0.0662064179778099, 0.08347631990909576, 0.004961692728102207, 0.13386476039886475, 0.25246670842170715, 0.04178210720419884, 0.1526261419057846, 0.13614055514335632, 0.022319676354527473, 0.02593999356031418, 0.047953519970178604, 0.1618005484342575, 0.08202860504388809, 0.14347706735134125, 0.19673670828342438, 0.01981443725526333, 0.06702890247106552, 0.3158028721809387, 0.27140405774116516, 0.19878597557544708, 0.17519883811473846, 0.05588274076581001, 0.17681613564491272, 0.004770975559949875, 0.159091517329216, 0.16355451941490173, 0.050897084176540375, 0.1259482353925705, 0.2816148102283478, 0.07401478290557861, 0.20111235976219177, 0.015259644947946072, 0.09189684689044952, 0.1978200525045395, 0.2907385230064392, 0.20405007898807526, 0.20780177414417267, 0.10882300138473511, 0.01109161414206028, 0.07278438657522202, 0.16485226154327393, 0.5049464106559753, 0.2814236283302307, 0.07574373483657837, 0.08341021090745926, 0.1123473271727562, 0.11336727440357208, 0.01442799624055624, 0.06199447065591812, 0.18748128414154053, 0.08184125274419785, 0.14003817737102509, 0.022349948063492775, 0.27263879776000977, 0.11360953003168106, 0.2573743462562561, 0.5372394323348999, 0.005166538991034031, 0.007060164585709572, 0.4853229224681854, 0.12995308637619019, 0.135906383395195]"
F9,"[0.39920902252197266, 0.284004271030426, 0.25238072872161865, 0.09225967526435852, 0.12218502163887024, 0.17385931313037872, 0.48476091027259827, 0.14832350611686707, 0.10104627162218094, 0.12267118692398071, 0.26480013132095337, 0.043526336550712585, 0.023494930937886238, 0.05193035677075386, 0.054872479289770126, 0.07838952541351318, 0.08953677862882614, 0.17656421661376953, 0.30074992775917053, 0.21087928116321564, 0.16959288716316223, 0.2546718418598175, 0.08424384891986847, 0.17552010715007782, 0.22760705649852753, 0.025376591831445694, 0.41356056928634644, 0.021102173253893852, 0.21579426527023315, 0.3363877236843109, 0.11851752549409866, 0.1641540378332138, 0.0278251301497221, 0.14833882451057434, 0.030162056908011436, 0.2229689657688141, 0.11941162496805191, 0.010679485276341438, 0.11065317690372467, 0.1275414675474167, 0.05174082890152931, 0.1261483132839203, 0.015770575031638145, 0.007766118273139, 0.08614924550056458, 0.19349251687526703, 0.009258306585252285, 0.15402591228485107, 0.03027927689254284, 0.36111846566200256, 0.11921625584363937, 0.1026126965880394, 0.1608908772468567, 0.2686172127723694, 0.18398043513298035, 0.4573170840740204, 0.12884557247161865, 0.2609204649925232, 0.18306964635849, 0.0772726908326149, 0.04377118498086929, 0.014707486145198345, 0.4420325756072998, 0.540865957736969, 0.19976815581321716, 0.17654316127300262, 0.2580050826072693, 0.1949755996465683, 0.23295097053050995, 0.05427760258316994, 0.26800915598869324, 0.24271617829799652, 0.20888420939445496, 0.06398220360279083, 0.05698380991816521, 0.09551987797021866, 0.31602469086647034, 0.324619859457016, 0.14233344793319702, 0.07272595167160034, 0.018585868179798126, 0.12408346682786942, 0.0765286460518837, 0.14284050464630127, 0.046308327466249466, 0.3900301158428192, 0.054173439741134644, 0.11714385449886322, 0.06742363423109055, 0.2797071039676666, 0.08006194978952408, 0.40819108486175537, 0.031229998916387558, 0.20485366880893707, 0.1013832837343216, 0.13136237859725952, 0.09956780821084976, 0.051982633769512177, 0.020374121144413948, 0.016175301745533943, 0.1563757210969925, 0.36176955699920654, 0.09511303156614304, 0.12596549093723297, 0.20209380984306335, 0.17657271027565002, 0.06380916386842728, 0.12124288827180862, 0.19646073877811432, 0.039718855172395706, 0.083111472427845, 0.15097084641456604, 0.11853262037038803, 0.03671550378203392, 0.049359649419784546, 0.20150375366210938, 0.11628252267837524, 0.04864400625228882, 0.08014408499002457, 0.2673551142215729, 0.024426426738500595, 0.16356605291366577, 0.03431088104844093, 0.08400461822748184, 0.042980920523405075, 0.12161325663328171, 0.017269646748900414, 0.04422488063573837]"
F10,"[0.27901989221572876, 0.7038010358810425, 0.0886739194393158, 0.10469315201044083, 0.2869221568107605, 0.25080937147140503, 0.21870534121990204, 0.04557476565241814, 0.20063352584838867, 0.0240695271641016, 0.10385650396347046, 0.04775861278176308, 0.15575255453586578, 0.3782092332839966, 0.037895042449235916, 0.09564266353845596, 0.24769434332847595, 0.054805219173431396, 0.2794432044029236, 0.19178244471549988, 0.31143704056739807, 0.07719379663467407, 0.08697491139173508, 0.05368366464972496, 0.13756845891475677, 0.6393003463745117, 0.25096118450164795, 0.4080103933811188, 0.0005893572233617306, 0.5822418332099915, 0.05934974178671837, 0.2105778604745865, 0.0989978089928627, 0.11632432788610458, 0.4133217930793762, 0.45205384492874146, 0.0777057632803917, 0.22111405432224274, 0.11280293762683868, 0.23982147872447968, 0.3794967830181122, 0.020754707977175713, 0.12433556467294693, 0.12896239757537842, 0.1938508301973343, 0.01908053830265999, 0.4732789695262909, 0.14643265306949615, 0.11448916792869568, 0.005449030548334122, 0.06798883527517319, 0.006731061730533838, 0.3486725986003876, 0.31628817319869995, 0.26482322812080383, 0.003938392270356417, 0.039506737142801285, 0.2777700424194336, 0.07816020399332047, 0.09742588549852371, 0.13717514276504517, 0.19225262105464935, 0.44914281368255615, 0.3670841157436371, 0.0656629279255867, 0.2814261019229889, 0.05979808419942856, 0.16187213361263275, 0.05712148919701576, 0.3745248019695282, 0.3491276204586029, 0.939343273639679, 0.2251201719045639, 0.4297679662704468, 0.23419512808322906, 0.5124337077140808, 0.004498539492487907, 0.26504936814308167, 0.08721242100000381, 0.29127657413482666, 0.1382496953010559, 0.1947232037782669, 0.10945826023817062, 0.09640317410230637, 0.14656905829906464, 0.4394800066947937, 0.016747942194342613, 0.10208110511302948, 0.28017744421958923, 0.25478652119636536, 0.13149519264698029, 0.38766759634017944, 0.29460078477859497, 0.2991349399089813, 0.3715445399284363, 0.05144482105970383, 0.32805222272872925, 0.041037775576114655, 0.04688069596886635, 0.18892328441143036, 0.014810340479016304, 0.2536780834197998, 0.02409161999821663, 0.0792972669005394, 0.13172496855258942, 0.3387867212295532, 0.01893100142478943, 0.31994253396987915, 0.2984110713005066, 0.013528265990316868, 0.24750760197639465, 0.0935368463397026, 0.106887087225914, 0.14750823378562927, 0.2325965166091919, 0.08949536085128784, 0.10479286313056946, 0.019214719533920288, 0.11620836704969406, 0.16840562224388123, 0.11471965163946152, 0.10310730338096619, 0.32401207089424133, 0.07356514781713486, 0.2705147862434387, 0.3037152588367462, 0.06520193070173264, 0.016975032165646553]"
