feature,weight_list
F1,"[0.08185549080371857, 0.1874839812517166, 0.14900051057338715, 0.13343684375286102, 0.255259245634079, 0.4006500840187073, 0.13332846760749817, 0.3205081820487976, 0.14715832471847534, 0.010892784222960472, 0.22452150285243988, 0.07162468880414963, 1.2953221797943115, 0.1135861948132515, 0.5475918650627136, 0.09731392562389374, 0.1311899870634079, 0.15177403390407562, 0.16088765859603882, 0.013706794008612633, 0.02920066937804222, 0.1430186927318573, 0.5804998874664307, 0.13731545209884644, 0.030107740312814713, 0.04177889972925186, 0.0931084007024765, 0.030886169523000717, 0.08981877565383911, 0.2474246472120285, 0.03513188287615776, 0.25728103518486023, 0.22336351871490479, 0.9386017918586731, 0.6512332558631897, 0.026822134852409363, 0.19640997052192688, 0.13851022720336914, 0.2217884361743927, 0.11181491613388062, 0.16627107560634613, 0.025525039061903954, 0.17404747009277344, 0.1878335028886795, 0.20899173617362976, 0.2439509779214859, 0.2956972122192383, 0.5839678049087524, 0.164353609085083, 0.23899763822555542, 0.03875242918729782, 0.02100084349513054, 0.16113872826099396, 0.03822159394621849, 0.02721979096531868, 0.2049735188484192, 0.5100373029708862, 0.3450569808483124, 0.2671595513820648, 0.6919716000556946, 0.0020302664488554, 0.08609358966350555, 0.04082226753234863, 0.06451374292373657, 0.003646029159426689, 0.037440188229084015, 0.07337610423564911, 0.007629557978361845, 0.09201590716838837, 0.09975865483283997, 0.4616997539997101, 0.08045771718025208, 0.14681218564510345, 0.3965570628643036, 0.02775205299258232, 0.12785589694976807, 0.26940852403640747, 0.08295577019453049, 0.01680336333811283, 0.1516163945198059, 0.21210655570030212, 0.014303023926913738, 0.05199810490012169, 0.09098043292760849, 0.03360270336270332, 0.1676461100578308, 0.16025404632091522, 0.24760283529758453, 0.3390742242336273, 0.15693868696689606, 0.2723122239112854, 0.24398192763328552, 0.4904322028160095, 0.010868406854569912, 0.037167005240917206, 0.4296204447746277, 0.5248234272003174, 0.20123103260993958, 0.03923342376947403, 0.23931685090065002, 0.40091240406036377, 0.1361321210861206, 0.4567860960960388, 0.8122437596321106, 0.2456810176372528, 0.04921567440032959, 0.09923195093870163, 0.8813691139221191, 0.2332325279712677, 0.023773254826664925, 0.4768012762069702, 0.00798394251614809, 0.09084749966859818, 0.15923148393630981, 0.1482173055410385, 0.473623663187027, 0.33120763301849365, 0.19047531485557556, 0.24483461678028107, 0.0708218440413475, 0.31509533524513245, 1.0694763660430908, 0.16042812168598175, 0.0021446601022034883, 0.12063726037740707, 0.12908601760864258, 0.45667827129364014, 0.00043012131936848164]"
F2,"[0.3477635085582733, 0.18982133269309998, 0.05114561691880226, 0.2498500496149063, 0.005677139852195978, 0.18440307676792145, 0.11651945859193802, 0.2589865028858185, 0.24976344406604767, 0.16931040585041046, 0.004015196580439806, 0.18758930265903473, 0.6366739273071289, 0.005639456212520599, 0.024964483454823494, 0.12771333754062653, 0.006446342449635267, 0.5949652194976807, 0.002191053004935384, 0.010092530399560928, 0.20476244390010834, 0.1694430112838745, 0.06551679223775864, 0.18166081607341766, 0.006968451198190451, 0.2395569235086441, 0.13842862844467163, 0.2863229513168335, 0.12127427756786346, 0.23425832390785217, 0.43850505352020264, 0.3541031777858734, 0.0427536703646183, 0.11046529561281204, 0.056749679148197174, 0.21363204717636108, 0.06122700124979019, 0.08858326077461243, 0.25917425751686096, 0.21269440650939941, 0.22456508874893188, 0.4344894289970398, 0.09358163923025131, 0.2143278867006302, 0.5584293603897095, 0.9248234033584595, 0.26320880651474, 0.22269488871097565, 0.014706683345139027, 0.1656021922826767, 0.0833582729101181, 0.043618343770504, 0.04216344654560089, 0.007927734404802322, 0.14483040571212769, 0.17116805911064148, 0.14246368408203125, 0.05911465361714363, 0.07695139199495316, 0.17677061259746552, 0.27260148525238037, 0.11720117181539536, 0.02498389594256878, 0.08433888107538223, 0.4425664246082306, 0.061230726540088654, 0.18277321755886078, 0.05679380148649216, 0.08175396919250488, 0.028897937387228012, 0.19107991456985474, 0.4619244635105133, 0.4483891427516937, 0.40765172243118286, 0.35973164439201355, 0.1287361979484558, 0.9154600501060486, 0.13343806564807892, 0.14423954486846924, 0.22224587202072144, 0.24170956015586853, 0.00846806075423956, 0.028694085776805878, 0.1534896343946457, 0.0036755758337676525, 0.014083330519497395, 0.14036600291728973, 0.10574135184288025, 0.04264497384428978, 0.12926647067070007, 0.02624378353357315, 0.1186821311712265, 0.1684812605381012, 0.07715990394353867, 0.049880269914865494, 0.41513511538505554, 0.2881310284137726, 0.07874838262796402, 0.10913362354040146, 0.4329286515712738, 0.008588126860558987, 0.004665536805987358, 0.029274139553308487, 0.002906117821112275, 0.077301025390625, 0.09278754889965057, 0.11343977600336075, 0.4413956105709076, 0.2440001666545868, 0.3071824014186859, 0.043319638818502426, 0.1696484237909317, 0.23050229251384735, 0.2696698009967804, 0.10863699018955231, 0.1808556765317917, 0.37370046973228455, 0.09434211254119873, 0.07931258529424667, 0.15928979218006134, 0.23701655864715576, 0.033018212765455246, 0.030294310301542282, 0.16058507561683655, 0.1254907250404358, 0.1335277408361435, 0.4906199872493744, 0.34512221813201904]"
F3,"[0.0253757331520319, 0.0969993844628334, 0.013512804172933102, 0.05018746480345726, 0.06826463341712952, 0.018139632418751717, 0.10419762879610062, 0.15558680891990662, 0.00310286832973361, 0.12548169493675232, 0.15691393613815308, 0.0019890712574124336, 0.09015671908855438, 0.0029032346792519093, 0.024325603619217873, 0.0021818107925355434, 0.014552067965269089, 0.016211198642849922, 0.04409528151154518, 0.031296707689762115, 0.05662871524691582, 0.025057313963770866, 0.01438339427113533, 0.052205123007297516, 0.060183968394994736, 0.11519192159175873, 0.00944298505783081, 0.003918153699487448, 0.05230071023106575, 0.0026060133241117, 0.02203819341957569, 0.03316822648048401, 0.00778026832267642, 0.11884310841560364, 0.030786871910095215, 0.22944343090057373, 0.04486097767949104, 0.024543773382902145, 0.041928961873054504, 0.016512446105480194, 0.0068134730681777, 0.003181315492838621, 0.10777697712182999, 0.10468653589487076, 0.07212623208761215, 0.02368333749473095, 0.09782832860946655, 0.012379610911011696, 0.10669468343257904, 0.08594675362110138, 0.0021498322021216154, 0.06744600832462311, 0.00921565480530262, 0.019923115149140358, 0.004893625155091286, 0.0453452430665493, 0.00596144562587142, 0.007848023436963558, 0.00028885749634355307, 0.1063430905342102, 0.036670759320259094, 0.018468819558620453, 0.0033377038780599833, 0.02491220273077488, 0.019436681643128395, 0.13712947070598602, 0.010447290726006031, 0.006596083752810955, 0.0010651281336322427, 0.06970834732055664, 0.0006100638420321047, 0.23490560054779053, 0.023629844188690186, 0.01010314654558897, 0.07868048548698425, 0.03815164789557457, 0.04984772950410843, 0.06920710951089859, 0.04366658627986908, 0.04000512883067131, 0.02742851711809635, 0.11364229768514633, 0.001596120884642005, 0.016940291970968246, 0.01878548040986061, 0.04536785930395126, 0.013446470722556114, 0.0027222977951169014, 0.04049396142363548, 0.006095846649259329, 0.005726513918489218, 0.05052817985415459, 0.021565087139606476, 0.020305590704083443, 0.034079644829034805, 0.011582447215914726, 0.1387043297290802, 0.03737839683890343, 0.01041432749480009, 0.007550540845841169, 0.12094514071941376, 0.003282673889771104, 0.06769505143165588, 0.003222748637199402, 0.05076812952756882, 0.06236070394515991, 0.006507989019155502, 0.005833615083247423, 0.048426393419504166, 0.006928366608917713, 0.10079248994588852, 0.040116433054208755, 0.050113629549741745, 0.02832474559545517, 0.12110118567943573, 0.06143868714570999, 0.026187529787421227, 0.0003357852401677519, 0.23579132556915283, 0.2794820964336395, 0.12942326068878174, 0.020397260785102844, 0.10441134870052338, 1.4675980310130399e-05, 0.1082574650645256, 0.03397633135318756, 0.013894427567720413, 0.008513382636010647]"
F4,"[0.07340580970048904, 0.184921532869339, 0.13446849584579468, 0.20526425540447235, 0.25085875391960144, 0.3031017780303955, 0.1810116171836853, 0.08487538993358612, 0.016313038766384125, 0.18328504264354706, 0.05546582117676735, 0.311747670173645, 0.04468094930052757, 0.022845985367894173, 0.17564159631729126, 0.0595894418656826, 0.04587899520993233, 0.14132103323936462, 0.25285857915878296, 0.05056652054190636, 0.07734393328428268, 0.07257066667079926, 0.05623400956392288, 0.13789595663547516, 0.13105525076389313, 0.06680818647146225, 0.02970368042588234, 0.08910296112298965, 0.1732584834098816, 0.2454395294189453, 0.1315508484840393, 0.07500308007001877, 0.0843580812215805, 0.08698832988739014, 0.04602698236703873, 0.1746494323015213, 0.18036584556102753, 0.06532244384288788, 0.04009578377008438, 0.017186619341373444, 0.11885326355695724, 0.14588649570941925, 0.2624082863330841, 0.3194187581539154, 0.07306614518165588, 0.31609129905700684, 0.2687668204307556, 0.17026056349277496, 0.3674828112125397, 0.022957703098654747, 0.11066877841949463, 0.08155640214681625, 0.330017626285553, 0.05264831706881523, 0.049323294311761856, 0.013441856950521469, 0.392778217792511, 0.06752806901931763, 0.00985905434936285, 0.07578747719526291, 0.028346862643957138, 0.006351444870233536, 0.06947199255228043, 0.05931302532553673, 0.0466417632997036, 0.1404593139886856, 0.029029380530118942, 0.041348788887262344, 0.1619873195886612, 0.06129685044288635, 0.13759101927280426, 0.008165284991264343, 0.06982216238975525, 0.10944176465272903, 0.10290824621915817, 0.07113514095544815, 0.15150633454322815, 0.037170056253671646, 0.10420425236225128, 0.015126731246709824, 0.19107823073863983, 0.1494678407907486, 0.24112990498542786, 0.0469779409468174, 0.2551920711994171, 0.21543443202972412, 0.04082674905657768, 0.09443145990371704, 0.17824016511440277, 0.08262032270431519, 0.2719677686691284, 0.06711951643228531, 0.1929723471403122, 0.17004020512104034, 0.08021696656942368, 0.15679670870304108, 0.16147968173027039, 0.29742714762687683, 0.018813481554389, 0.4479391276836395, 0.3506605625152588, 0.3247795104980469, 0.10262499004602432, 0.03803745284676552, 0.3432914912700653, 0.3157240152359009, 0.12332441657781601, 0.13186948001384735, 0.04659659042954445, 0.24870997667312622, 0.01294071227312088, 0.15033768117427826, 0.004857509396970272, 0.035500019788742065, 0.0026841326616704464, 0.06067545339465141, 0.011609099805355072, 0.1271965652704239, 0.12555855512619019, 0.03667793422937393, 0.005058438051491976, 0.3269619345664978, 0.19243580102920532, 0.22281181812286377, 0.1796543002128601, 0.1289236843585968, 0.21694079041481018, 0.1306636780500412]"
F5,"[0.06553726643323898, 0.14730611443519592, 0.09490998834371567, 0.3724766969680786, 0.0030646349769085646, 0.04947873577475548, 0.15514282882213593, 0.0379718653857708, 0.2644994556903839, 0.3370586335659027, 0.038981713354587555, 0.0817100927233696, 0.10170085728168488, 0.062261633574962616, 0.1870012730360031, 0.13941141963005066, 0.14674928784370422, 0.1259685754776001, 0.22098343074321747, 0.06036584451794624, 0.10204356163740158, 0.009209965355694294, 0.06589195877313614, 0.40995046496391296, 0.04333489388227463, 0.03725079074501991, 0.22001253068447113, 0.16252754628658295, 0.2141038477420807, 0.006497821770608425, 0.14605841040611267, 0.2107173055410385, 0.15457116067409515, 0.07897240668535233, 0.005753896199166775, 0.19573451578617096, 0.005492581054568291, 0.0021290061995387077, 0.011377294547855854, 0.09832189977169037, 0.15661780536174774, 0.06897754222154617, 0.016345618292689323, 0.1890157163143158, 0.1370454579591751, 0.00993589498102665, 0.1450926512479782, 0.09877597540616989, 0.05350899323821068, 0.14181941747665405, 0.0335579551756382, 0.25813087821006775, 0.008411169983446598, 0.3064046800136566, 0.07688896358013153, 0.11881378293037415, 0.28627586364746094, 0.28609994053840637, 0.013807408511638641, 0.040749043226242065, 0.048683781176805496, 0.5396187901496887, 0.20979885756969452, 0.04270966723561287, 0.08273448795080185, 0.010821428149938583, 0.12107788026332855, 0.0918976217508316, 0.07559820264577866, 0.17688608169555664, 0.12358321249485016, 0.10952675342559814, 0.060803890228271484, 0.03760874643921852, 0.14786872267723083, 0.20348311960697174, 0.153791606426239, 0.12406837195158005, 0.14604297280311584, 0.033285729587078094, 0.18692097067832947, 0.15133677423000336, 0.20057371258735657, 0.07472291588783264, 0.20777682960033417, 0.130617156624794, 0.06393453478813171, 0.014414319768548012, 0.39240261912345886, 0.2373540848493576, 0.16447873413562775, 0.42715415358543396, 0.0717068761587143, 0.06842906028032303, 0.1639297902584076, 0.027531320229172707, 0.2060549259185791, 0.09838379174470901, 0.3340451717376709, 0.05690167844295502, 0.10100296884775162, 0.17176546156406403, 0.020196229219436646, 0.21030865609645844, 0.16347862780094147, 0.0025539970956742764, 0.0020034699700772762, 0.09514093399047852, 0.29942792654037476, 0.1410701870918274, 0.24594631791114807, 0.0886002629995346, 0.13940756022930145, 0.05678563565015793, 0.05587641894817352, 0.1640811413526535, 0.11924734711647034, 0.11812793463468552, 0.011683347634971142, 0.17408712208271027, 0.21373674273490906, 0.0799541026353836, 0.060229551047086716, 0.0135143818333745, 0.007421982474625111, 0.034736212342977524, 0.10331793129444122, 0.12383323162794113]"
F6,"[0.11729025095701218, 0.23349778354167938, 0.01838691718876362, 0.26891621947288513, 0.1312025934457779, 0.15237736701965332, 0.07878817617893219, 0.027176490053534508, 0.18329700827598572, 0.09273799508810043, 0.2193259447813034, 0.4292955994606018, 0.06776723265647888, 0.17295333743095398, 0.20743602514266968, 0.010745819658041, 0.027254123240709305, 0.1408260613679886, 0.26833993196487427, 0.04256046935915947, 0.0839124321937561, 0.05695822462439537, 0.03853607177734375, 0.08422470092773438, 0.15960493683815002, 0.25240761041641235, 0.4115619957447052, 0.36133667826652527, 0.017154308035969734, 0.5840905904769897, 0.08333325386047363, 0.21757501363754272, 0.06940452754497528, 0.12678124010562897, 0.07459617406129837, 0.10485073179006577, 0.35256466269493103, 0.004951212089508772, 0.07551710307598114, 0.14465086162090302, 0.1656867265701294, 0.09180987626314163, 0.2934706211090088, 0.08684784919023514, 0.10722362995147705, 0.18538951873779297, 0.041555143892765045, 0.0032958625815808773, 0.36825087666511536, 0.20034648478031158, 0.013397499918937683, 0.2545320689678192, 0.015341805294156075, 0.19977451860904694, 0.07148455083370209, 0.3157448172569275, 0.031616345047950745, 0.10975868254899979, 0.0781155377626419, 0.24473364651203156, 0.24928027391433716, 0.07430805265903473, 0.07521668821573257, 0.11184761673212051, 0.08882024884223938, 0.260995477437973, 0.040288761258125305, 0.08516304939985275, 0.24903127551078796, 0.33254802227020264, 0.38623788952827454, 0.1348368227481842, 0.18718646466732025, 0.1159587949514389, 0.09386920928955078, 0.05334695801138878, 0.3017503023147583, 0.11436248570680618, 0.10984931886196136, 0.07261793315410614, 0.1986490935087204, 0.12572826445102692, 0.4245885908603668, 0.03779877722263336, 0.11202419549226761, 0.22236496210098267, 0.19040733575820923, 0.4208589196205139, 0.09807642549276352, 0.026314876973628998, 0.5648679137229919, 0.17783024907112122, 0.04603583365678787, 0.08536062389612198, 0.1523773968219757, 0.3018541634082794, 0.19715459644794464, 0.12630248069763184, 0.07487281411886215, 0.1645476520061493, 0.2357500046491623, 0.4891849458217621, 0.09993008524179459, 0.08838098496198654, 0.23797418177127838, 0.30117183923721313, 0.14807361364364624, 0.03324050083756447, 0.3157217800617218, 0.015048940666019917, 0.3100912272930145, 0.11996574699878693, 0.3281653821468353, 0.06752865761518478, 0.25438523292541504, 0.116752989590168, 0.1746024787425995, 0.5565963983535767, 0.026960579678416252, 0.14810268580913544, 0.3437490463256836, 0.07229110598564148, 0.5063255429267883, 0.2878619134426117, 0.09033893048763275, 0.18144316971302032, 0.3259539306163788, 0.10673335194587708]"
F7,"[0.17343519628047943, 0.24680690467357635, 0.0054047079756855965, 0.001283479854464531, 0.29912304878234863, 0.0964052751660347, 0.04030785709619522, 0.21324804425239563, 0.10252441465854645, 0.08324001729488373, 0.23316098749637604, 0.442834734916687, 0.17241258919239044, 0.08428554981946945, 0.690946102142334, 0.05013851821422577, 0.0676620677113533, 0.07040010392665863, 0.12983468174934387, 0.39745476841926575, 0.5190427303314209, 0.10851048678159714, 0.21544130146503448, 0.10107310861349106, 0.33650556206703186, 0.0938900038599968, 0.04295654222369194, 0.16074161231517792, 0.10570449382066727, 0.0434793122112751, 0.05146963521838188, 0.11292123794555664, 0.09938029944896698, 0.1829935759305954, 0.15633514523506165, 0.1388891339302063, 0.010869509540498257, 0.1933179646730423, 0.19677454233169556, 0.8368942737579346, 0.168556809425354, 0.033097781240940094, 0.26422765851020813, 0.4959155023097992, 0.09426730871200562, 0.22536778450012207, 0.2594096064567566, 0.2818203866481781, 0.01711977832019329, 0.052733294665813446, 0.06906227767467499, 0.07770814746618271, 0.07220205664634705, 0.26155441999435425, 0.12124039977788925, 0.5358193516731262, 0.009355912916362286, 0.05283060669898987, 0.03734800964593887, 0.025811288505792618, 0.06506887078285217, 0.024108538404107094, 0.015382722020149231, 0.3515739142894745, 0.1571214199066162, 0.45200762152671814, 0.0928538590669632, 0.12804079055786133, 0.10061740130186081, 0.2179073989391327, 0.08648273348808289, 0.3468295633792877, 0.2761310636997223, 0.3419934809207916, 0.0640140250325203, 0.20388485491275787, 0.2491181343793869, 0.5022276043891907, 0.2488318383693695, 0.03295539692044258, 0.10143718868494034, 0.1380842924118042, 0.0013739076675847173, 0.10121914744377136, 0.40161436796188354, 0.3696737587451935, 0.0046328031457960606, 0.02848251909017563, 0.08429033309221268, 0.13906337320804596, 0.23035232722759247, 0.2555953860282898, 0.32536834478378296, 0.23187792301177979, 0.09362214803695679, 0.11196398735046387, 0.19833801686763763, 0.12675058841705322, 0.21414624154567719, 0.2776094377040863, 0.23943069577217102, 0.11471542716026306, 0.24768716096878052, 0.15363125503063202, 0.25367096066474915, 0.000326940935337916, 0.5844835638999939, 0.08596540987491608, 0.23137229681015015, 0.1679888367652893, 0.1274220049381256, 0.07438869774341583, 0.02361462078988552, 0.2518713176250458, 0.08994198590517044, 0.09355275332927704, 0.07372836023569107, 0.24983979761600494, 0.3959830105304718, 0.13616341352462769, 0.11962126195430756, 0.2242245376110077, 0.22618331015110016, 0.09856333583593369, 0.026813402771949768, 0.08337803184986115, 0.33700332045555115, 0.29179099202156067]"
F8,"[0.09087704122066498, 0.2321026772260666, 0.2166169434785843, 0.11815492063760757, 0.08794411271810532, 0.011361977085471153, 0.07271119207143784, 0.07729756087064743, 0.05047290027141571, 0.16381889581680298, 0.236085444688797, 0.007169744465500116, 0.10062963515520096, 0.17329159379005432, 0.3468429744243622, 0.1934659630060196, 0.35647711157798767, 0.43590229749679565, 0.28232669830322266, 0.2889874577522278, 0.3702245056629181, 0.058989010751247406, 0.05351359024643898, 0.11028172075748444, 0.10922257602214813, 0.0232783742249012, 0.17680799961090088, 0.1407424658536911, 0.033732328563928604, 0.26453760266304016, 0.3334193825721741, 0.2120853215456009, 0.027377743273973465, 0.5308787822723389, 0.44808337092399597, 0.007516354788094759, 0.089126817882061, 0.055725183337926865, 0.6284341216087341, 0.34650754928588867, 0.028512727469205856, 0.023802142590284348, 0.4775410592556, 0.1611388474702835, 0.022026466205716133, 0.06827564537525177, 0.06508950889110565, 0.13336142897605896, 0.03285087272524834, 0.0469483844935894, 0.041085708886384964, 0.015986144542694092, 0.04782067611813545, 0.1529219001531601, 0.3263210952281952, 0.17877253890037537, 0.3363053798675537, 0.18631581962108612, 0.034653544425964355, 0.12089969962835312, 0.16038821637630463, 0.06490213423967361, 0.09835903346538544, 0.24191899597644806, 0.2172689437866211, 0.39053887128829956, 0.03664571791887283, 0.1157672330737114, 0.055279556661844254, 0.2997596263885498, 0.10883662849664688, 0.16126461327075958, 0.011261986568570137, 0.27391475439071655, 0.3923933506011963, 0.11985883116722107, 0.032264403998851776, 0.03881878778338432, 0.027197526767849922, 0.025606300681829453, 0.13685807585716248, 0.0783241018652916, 0.25541168451309204, 0.09282173216342926, 0.07391446828842163, 0.1745864301919937, 0.015986992046236992, 0.11523032933473587, 0.38344213366508484, 0.09141004085540771, 0.10266730189323425, 0.017118234187364578, 0.08954962342977524, 0.3118208050727844, 0.05920245125889778, 0.19134598970413208, 0.4875490069389343, 0.20163875818252563, 0.08676660805940628, 0.04776395112276077, 0.266349196434021, 0.08265627920627594, 0.27451756596565247, 0.3089281916618347, 0.07659872621297836, 0.15307186543941498, 0.10265567153692245, 0.04625321179628372, 0.25188159942626953, 0.0033827712759375572, 0.10828348994255066, 0.16342155635356903, 0.13349394500255585, 0.23681141436100006, 0.15101933479309082, 0.21649514138698578, 0.08492949604988098, 0.09192000329494476, 0.10578960925340652, 0.014197293668985367, 0.17013761401176453, 0.27136948704719543, 0.07656454294919968, 0.025909194722771645, 0.022090662270784378, 0.2198648750782013, 0.04033355042338371, 0.09178116917610168]"
F9,"[0.007106037810444832, 0.07989376783370972, 0.05480531230568886, 0.15213708579540253, 0.1621008813381195, 0.011071912944316864, 0.27928176522254944, 0.07499667257070541, 0.15845896303653717, 0.019932275637984276, 0.28022071719169617, 0.04719964414834976, 0.01754143089056015, 0.32340341806411743, 0.02349863573908806, 0.15907247364521027, 0.04088075831532478, 0.22288396954536438, 0.06184574216604233, 4.9630012654233724e-05, 0.13668791949748993, 0.3028370141983032, 0.11343465000391006, 0.16652855277061462, 0.15104591846466064, 0.03363974019885063, 0.12728404998779297, 0.20057415962219238, 0.11655324697494507, 0.0491311140358448, 0.02813163958489895, 0.016336096450686455, 0.12774062156677246, 0.08331015706062317, 0.12538543343544006, 0.11848757416009903, 0.10339231789112091, 0.026125987991690636, 0.49530935287475586, 0.011797267012298107, 0.5077665448188782, 0.028415463864803314, 0.007863574661314487, 0.1868828535079956, 0.08078918606042862, 0.12315109372138977, 0.17429585754871368, 0.007416382431983948, 0.2796577513217926, 0.12865033745765686, 0.0497116893529892, 0.003896131180226803, 0.04369265213608742, 0.08637253195047379, 0.01968168094754219, 0.10239265114068985, 0.4046475887298584, 0.1401645839214325, 0.02174048312008381, 0.02573191374540329, 0.07789375633001328, 0.041374869644641876, 0.3705877959728241, 0.28027647733688354, 0.06692491471767426, 0.27840426564216614, 0.07553374767303467, 0.009362513199448586, 0.036129191517829895, 0.010483580641448498, 0.11145858466625214, 0.046030912548303604, 0.03852948546409607, 0.17330536246299744, 0.11935778707265854, 0.03349538892507553, 0.14800460636615753, 0.1025531217455864, 0.052643898874521255, 0.07356219738721848, 0.108415387570858, 0.19944815337657928, 0.04069732129573822, 0.09559964388608932, 0.267616868019104, 0.33183008432388306, 0.12675245106220245, 0.18867053091526031, 0.26954886317253113, 0.10790865123271942, 0.15132878720760345, 0.7075290679931641, 0.15477633476257324, 0.11435873806476593, 0.17612269520759583, 0.03073953092098236, 0.18485483527183533, 0.16413471102714539, 0.16507236659526825, 0.08274151384830475, 0.1328968107700348, 0.06934642791748047, 0.056813519448041916, 0.2306351512670517, 0.06863334029912949, 0.023842372000217438, 0.08947806805372238, 0.1923280656337738, 0.06035081297159195, 0.03365010768175125, 0.0910835787653923, 0.02542649582028389, 0.007394951302558184, 0.2660069167613983, 0.032139942049980164, 0.10785428434610367, 0.0009541573817841709, 0.12454135715961456, 0.10016199946403503, 0.18494819104671478, 0.17212152481079102, 0.06689347326755524, 0.35349002480506897, 0.16175290942192078, 0.12138889729976654, 0.17318753898143768, 0.19861860573291779, 0.022801365703344345]"
F10,"[0.22834470868110657, 0.29834869503974915, 0.13408638536930084, 0.2142122983932495, 0.1768062561750412, 0.02492758259177208, 0.3813013434410095, 0.020230840891599655, 0.18901586532592773, 0.24431000649929047, 0.06904087960720062, 0.4956466555595398, 0.610893726348877, 0.21321450173854828, 0.1643500179052353, 0.025003373622894287, 0.300351083278656, 0.10842085629701614, 0.14464358985424042, 0.32551315426826477, 0.28183576464653015, 0.030057393014431, 0.14247994124889374, 0.3008745610713959, 0.2807192802429199, 0.014691570773720741, 0.3179064095020294, 0.10653478652238846, 0.031576644629240036, 0.060017988085746765, 0.4012397825717926, 0.15326113998889923, 0.3720191419124603, 0.48132485151290894, 0.26180073618888855, 0.08181829005479813, 0.2638297379016876, 0.11756905913352966, 0.0002596510457806289, 0.11502131819725037, 0.039059750735759735, 0.13067956268787384, 0.012402520515024662, 0.34044700860977173, 0.41503000259399414, 0.9615976214408875, 0.028773095458745956, 0.10007278621196747, 0.35042619705200195, 0.26214584708213806, 0.12788517773151398, 0.02686055563390255, 0.2548787593841553, 0.11979526281356812, 0.05380205065011978, 0.4696894586086273, 0.24060386419296265, 0.24808479845523834, 0.00024544645566493273, 0.3302176296710968, 0.6425022482872009, 0.11440083384513855, 0.3541288673877716, 0.020178334787487984, 0.5390169620513916, 0.0784701481461525, 0.09723825752735138, 0.24668638408184052, 0.3431076407432556, 0.5669171810150146, 0.19309182465076447, 0.05950029939413071, 0.1602579653263092, 0.6876817345619202, 0.486232191324234, 0.033082060515880585, 0.06359425187110901, 0.33704084157943726, 0.1677115559577942, 0.011243840679526329, 0.02721422351896763, 0.015291102230548859, 0.38970544934272766, 0.5334113836288452, 0.2717475891113281, 0.5908024311065674, 0.031216824427247047, 0.46844735741615295, 0.018402358517050743, 0.2680363059043884, 0.17730621993541718, 0.27808916568756104, 0.22931239008903503, 0.19170649349689484, 0.14799535274505615, 0.18610434234142303, 0.4984913766384125, 0.19910714030265808, 0.038694072514772415, 0.4208991229534149, 0.016516322270035744, 0.06465384364128113, 0.21760796010494232, 0.48996543884277344, 0.12367548048496246, 0.32861384749412537, 0.20527859032154083, 0.08567449450492859, 0.06843549013137817, 0.08681071549654007, 0.05859054625034332, 0.23329591751098633, 0.007064856123179197, 0.3800381124019623, 0.2032863050699234, 0.3993702530860901, 0.3848412334918976, 0.17412593960762024, 0.3380938470363617, 0.27070921659469604, 0.16367237269878387, 0.3852365016937256, 0.023043563589453697, 0.12616050243377686, 0.037363793700933456, 0.13267970085144043, 0.3727092742919922, 0.13840480148792267]"
