feature,weight_list
F1,"[0.08890355378389359, 0.11234421283006668, 0.03573743626475334, 0.05873502790927887, 0.07077044993638992, 0.11137760430574417, 0.14944560825824738, 0.03028862737119198, 0.056860603392124176, 0.020864279940724373, 0.03930109366774559, 0.027317197993397713, 0.05886027589440346, 0.09375966340303421, 0.06064661964774132, 0.11013676971197128, 0.004018894862383604, 0.03626435250043869, 0.07130967080593109, 0.027850953862071037, 0.050637196749448776, 0.07656881213188171, 0.013394475914537907, 0.12466773390769958, 0.06705058366060257, 0.05429159104824066, 0.018476437777280807, 0.06633281707763672, 0.0023911220487207174, 0.132358580827713, 0.06074344366788864, 0.07050289213657379, 0.08054604381322861, 0.04190952703356743, 0.07978949695825577, 0.04916209354996681, 0.056127626448869705, 0.044197406619787216, 0.008624492213129997, 0.16296102106571198, 0.06957649439573288, 0.19351692497730255, 0.03997720405459404, 0.05964292213320732, 0.05913989245891571, 0.13027775287628174, 0.17371921241283417, 0.015090071596205235, 0.057994235306978226, 0.04777354747056961, 0.024882949888706207, 0.09240248799324036, 0.05806926265358925, 0.05250117927789688, 0.020262379199266434, 0.029445212334394455, 0.002896246500313282, 0.00439691124483943, 0.04865700751543045, 0.07840989530086517, 0.04759999364614487, 0.0411875918507576, 0.06771699339151382, 0.0675387755036354, 0.0075722127221524715, 0.1601472944021225, 0.06873705238103867, 0.06299800425767899, 0.023189375177025795, 0.06098951771855354, 0.07474309951066971, 0.1651069074869156, 0.048781633377075195, 0.05468442663550377, 0.14194296300411224, 0.009219744242727757, 0.0844632163643837, 0.038638170808553696, 0.10359200090169907, 0.038083672523498535, 0.18580199778079987, 0.03754296898841858, 0.11008670181035995, 0.02913212589919567, 0.20482109487056732, 0.006889070849865675, 0.01621154323220253, 0.056916385889053345, 0.005848490633070469, 0.13096870481967926, 0.04439905658364296, 0.10183542221784592, 0.07762524485588074, 0.2791009247303009, 0.07951951026916504, 0.004591982811689377, 0.09596741199493408, 0.012776643969118595, 0.06353937089443207, 0.018795395269989967, 0.02186533622443676, 0.0225776769220829, 0.01516504306346178, 0.1589033603668213, 0.046929337084293365, 0.016193337738513947, 0.023316077888011932, 0.10174231976270676, 0.08121919631958008, 0.02310958504676819, 0.023382388055324554, 0.025305215269327164, 0.039758097380399704, 0.021399978548288345, 0.06368355453014374, 0.01360234059393406, 0.1363711953163147, 0.06023325026035309, 0.09993679821491241, 0.02486264891922474, 0.07141095399856567, 0.018383227288722992, 0.003346862969920039, 0.11018621921539307, 0.13624222576618195, 0.16236695647239685, 0.08596955239772797, 0.01072325836867094]"
F2,"[0.13902647793293, 0.11918041110038757, 0.06891624629497528, 0.12054683268070221, 0.04507174715399742, 0.030719930306077003, 0.00858245138078928, 0.12333191931247711, 0.0057969349436461926, 0.11534784734249115, 0.0532691515982151, 0.09357938915491104, 0.2070155143737793, 0.04648245871067047, 0.004771146457642317, 0.11094391345977783, 0.045846980065107346, 0.09418898820877075, 0.059513505548238754, 0.03199102357029915, 0.062031425535678864, 0.1051318421959877, 0.07452279329299927, 0.10026449710130692, 0.1182064637541771, 0.0617934912443161, 0.06234104558825493, 0.08614195883274078, 0.055363260209560394, 0.03893982619047165, 0.12384983152151108, 0.08321113139390945, 0.07069018483161926, 0.023667635396122932, 0.04911251738667488, 0.04310160502791405, 0.17384080588817596, 0.02695895917713642, 0.12937816977500916, 0.2412351369857788, 0.05327702686190605, 0.27123790979385376, 0.054297707974910736, 0.10095907747745514, 0.04770142212510109, 0.06316938996315002, 0.05515437573194504, 0.17514574527740479, 0.09496603906154633, 0.039905987679958344, 0.14114056527614594, 0.06676550954580307, 0.004994865972548723, 0.044194962829351425, 0.10388229787349701, 0.22216983139514923, 0.13160139322280884, 0.02511155791580677, 0.031951189041137695, 0.05272143334150314, 0.09100412577390671, 0.02085980772972107, 0.03100733645260334, 0.04762620851397514, 0.10575886070728302, 0.034257784485816956, 0.08096439391374588, 0.18294458091259003, 0.04763486236333847, 0.055920831859111786, 0.04840800166130066, 0.0461532287299633, 0.033773720264434814, 0.1218770444393158, 0.21773502230644226, 0.041358768939971924, 0.1716950386762619, 0.004041753709316254, 0.0015812042402103543, 0.02853940799832344, 0.23342685401439667, 0.060783471912145615, 0.11015632003545761, 0.08429442346096039, 0.257240355014801, 0.043628692626953125, 0.04650189355015755, 0.043459124863147736, 0.024709559977054596, 0.13139143586158752, 0.017602693289518356, 0.02969614788889885, 0.08519815653562546, 0.2753351330757141, 0.04883607476949692, 0.06399413198232651, 0.03818625956773758, 0.035673465579748154, 0.10500595718622208, 0.05396442115306854, 0.12079820781946182, 0.09856873750686646, 0.05971969664096832, 0.05089781805872917, 0.06572477519512177, 0.15916025638580322, 0.0638466477394104, 0.065498486161232, 0.03829585015773773, 0.0886152982711792, 0.09433164447546005, 0.05134734883904457, 0.06413844227790833, 0.04662580043077469, 0.11914070695638657, 0.08347857743501663, 0.03239060938358307, 0.09541422128677368, 0.0731549859046936, 0.05527668818831444, 0.04646085575222969, 0.07391679286956787, 0.16052499413490295, 0.028540367260575294, 0.08003494143486023, 0.17641155421733856, 0.042181726545095444, 0.0014152135699987411]"
F3,"[0.09428104758262634, 0.21781012415885925, 0.020750729367136955, 0.08768651634454727, 0.11365430802106857, 0.006272315513342619, 0.02034110203385353, 0.0677221491932869, 0.19379976391792297, 0.1270008385181427, 0.07301453500986099, 0.2916196882724762, 0.08621831983327866, 0.13607633113861084, 0.023593612015247345, 0.04641087353229523, 0.16372938454151154, 0.10686630010604858, 0.12823942303657532, 0.16880731284618378, 0.056446999311447144, 0.019206656143069267, 0.1155993789434433, 0.0935753881931305, 0.0533001646399498, 0.046545203775167465, 0.13134807348251343, 0.04777058959007263, 0.19681741297245026, 0.08167485147714615, 0.030009761452674866, 0.056585561484098434, 0.021396825090050697, 0.18268829584121704, 0.07350656390190125, 0.1273694485425949, 0.2959958612918854, 0.006449447479099035, 0.17306216061115265, 0.08350880444049835, 0.19536437094211578, 0.037525590509176254, 0.1835627406835556, 0.11636421829462051, 0.2374248057603836, 0.039236944168806076, 0.09677808731794357, 0.061238352209329605, 0.17294417321681976, 0.05119393393397331, 0.03839026391506195, 0.13259859383106232, 0.13583365082740784, 0.04350803792476654, 0.08656854927539825, 0.18119478225708008, 0.12986138463020325, 0.18327704071998596, 0.002265404677018523, 0.18588939309120178, 0.13453742861747742, 0.03887112811207771, 0.07403464615345001, 0.027138885110616684, 0.05888844281435013, 0.1971076875925064, 0.21521155536174774, 0.1313982903957367, 0.2403530776500702, 0.0034957388415932655, 0.0009435117244720459, 0.10602569580078125, 0.006076991092413664, 0.3873423933982849, 0.10026633739471436, 0.11291787028312683, 0.2788962125778198, 0.00024014069640543312, 0.026487886905670166, 0.05837834253907204, 0.21859773993492126, 0.020145904272794724, 0.05176826938986778, 0.06164996325969696, 0.17100471258163452, 0.15177176892757416, 0.031787533313035965, 0.11737580597400665, 0.3720839023590088, 0.02206883765757084, 0.10005225241184235, 0.0020612452644854784, 0.09540574252605438, 0.032269012182950974, 0.02086944505572319, 0.14193101227283478, 0.04774349927902222, 0.09698008000850677, 0.003027140162885189, 0.0539039708673954, 0.12890402972698212, 0.14631827175617218, 0.09518703073263168, 0.037785500288009644, 0.04266640171408653, 0.0875384509563446, 0.014158148318529129, 0.05465620383620262, 0.11211877316236496, 0.08782929927110672, 0.1425766795873642, 0.16905762255191803, 0.00781100383028388, 0.12027958780527115, 0.008670496754348278, 0.10592442005872726, 0.13354016840457916, 0.05642646923661232, 0.05460314080119133, 0.10274850577116013, 0.022638928145170212, 0.16022269427776337, 0.03741493448615074, 0.1225821003317833, 0.026609137654304504, 0.010824699886143208, 0.05084168538451195, 0.04177531227469444]"
F4,"[0.19624467194080353, 0.19557267427444458, 0.05665629729628563, 0.045228566974401474, 0.004997533280402422, 0.15976198017597198, 0.05138977989554405, 0.006463749799877405, 0.02211848273873329, 0.09622421115636826, 0.07852230221033096, 0.10872641205787659, 0.19201040267944336, 0.234199658036232, 0.1771121621131897, 0.04159605875611305, 0.19665399193763733, 0.06593552231788635, 0.09197250008583069, 0.11653845757246017, 0.034671977162361145, 0.14153948426246643, 0.04733306169509888, 0.06396368145942688, 0.1935652643442154, 0.036425620317459106, 4.9831993237603456e-05, 0.09350548684597015, 0.16056302189826965, 0.047966908663511276, 0.07382670044898987, 0.12559466063976288, 0.014843429438769817, 0.02456563524901867, 0.003741661086678505, 0.14243781566619873, 0.05787767469882965, 0.09859349578619003, 0.03077392838895321, 0.07847663015127182, 0.0780051201581955, 0.06261608749628067, 0.14001166820526123, 0.014291014522314072, 0.2419191151857376, 0.11076288670301437, 0.03928719088435173, 0.2897457182407379, 0.25292152166366577, 0.057006701827049255, 0.00884297676384449, 0.07684888690710068, 0.11001422256231308, 0.029294857755303383, 0.06921515613794327, 0.001345593249425292, 0.03785501420497894, 0.23936495184898376, 0.18913565576076508, 0.08218270540237427, 0.08532591164112091, 0.05692506954073906, 0.05182044953107834, 0.02514519914984703, 0.10950485616922379, 0.15062472224235535, 0.06753310561180115, 0.08897381275892258, 0.14708931744098663, 0.025585420429706573, 0.22214220464229584, 0.033330176025629044, 0.052935972809791565, 0.2115490734577179, 0.10323581844568253, 0.06692349165678024, 0.06208417937159538, 0.0673157125711441, 0.053368229418992996, 0.09166716784238815, 0.3178134858608246, 0.07808707654476166, 0.08904417604207993, 0.026741961017251015, 0.14428384602069855, 0.07152251154184341, 0.21458838880062103, 0.1291995644569397, 0.15283063054084778, 0.1639864146709442, 0.03090490959584713, 0.166407510638237, 0.0018200039630755782, 0.14159777760505676, 0.05102276802062988, 0.26144927740097046, 0.19287119805812836, 0.05662233754992485, 0.01303293276578188, 0.03252393752336502, 0.059806935489177704, 0.09723349660634995, 0.197097048163414, 0.11357323080301285, 0.15533214807510376, 0.06390787661075592, 0.04066425561904907, 0.036393310874700546, 0.1620347946882248, 0.1112632229924202, 0.1406892091035843, 0.15528026223182678, 0.11720678955316544, 0.3333609700202942, 0.20674271881580353, 0.004705251194536686, 0.14865508675575256, 0.20902034640312195, 0.21645653247833252, 0.034688133746385574, 0.06988653540611267, 0.01622302271425724, 0.07984383404254913, 0.08565746247768402, 0.021289287135004997, 0.03705921769142151, 0.08858256787061691, 0.20227260887622833]"
F5,"[0.03753801807761192, 0.10907653719186783, 0.044197991490364075, 0.03350735083222389, 0.2064596265554428, 0.056588977575302124, 0.019577806815505028, 0.057287298142910004, 0.0024802626576274633, 0.08722198009490967, 0.023130320012569427, 0.019140174612402916, 0.004460145719349384, 0.04202667623758316, 0.0212150439620018, 0.16644015908241272, 0.08285249024629593, 0.07386533915996552, 0.02314724028110504, 0.006434840150177479, 0.00240843347273767, 0.062299396842718124, 0.00781495776027441, 0.029161900281906128, 0.018947739154100418, 0.08517724275588989, 0.03716706857085228, 0.1052754819393158, 0.0736585333943367, 0.1932300180196762, 0.009933407418429852, 0.02412722446024418, 0.15829233825206757, 0.007943733595311642, 0.0023866782430559397, 0.10730636119842529, 0.027647946029901505, 0.00924663431942463, 0.2423791140317917, 0.003626440651714802, 0.04086774215102196, 0.030345549806952477, 0.026282547041773796, 0.08169383555650711, 0.23248940706253052, 0.10454894602298737, 0.1475456953048706, 0.12935715913772583, 0.1789063662290573, 0.09460654109716415, 0.15313059091567993, 0.006804510951042175, 0.06859567761421204, 0.023870214819908142, 0.19662119448184967, 0.11914628744125366, 0.009468305855989456, 0.10470898449420929, 0.017752937972545624, 0.0406249575316906, 0.10197964310646057, 0.11565107107162476, 0.019163720309734344, 0.08093010634183884, 0.17462821304798126, 0.08026494830846786, 0.030758759006857872, 0.018110498785972595, 0.16638794541358948, 0.004839182831346989, 0.04323011264204979, 0.20054958760738373, 0.001608947990462184, 0.14535486698150635, 0.05164467543363571, 0.11312371492385864, 0.012650535441935062, 0.10693752765655518, 0.05403438210487366, 0.060256291180849075, 0.30241620540618896, 0.0503951758146286, 0.12234997004270554, 0.030865704640746117, 0.04591359198093414, 0.03405309468507767, 0.023538917303085327, 0.050940051674842834, 0.1009058728814125, 0.25049981474876404, 0.1339203119277954, 0.13703672587871552, 0.04442126303911209, 0.10441838949918747, 0.02368224784731865, 0.030396049842238426, 0.2230372130870819, 0.041740983724594116, 0.10712383687496185, 0.2685859203338623, 0.18189704418182373, 0.02643200010061264, 0.030203919857740402, 0.06399405747652054, 0.08439011871814728, 0.02476109378039837, 0.060328997671604156, 0.05042048916220665, 0.069102942943573, 0.10302294790744781, 0.009268754161894321, 0.023173674941062927, 0.17058312892913818, 0.13101324439048767, 0.004727375693619251, 0.10363420099020004, 0.013362597674131393, 0.21190419793128967, 0.14925779402256012, 0.1755594164133072, 0.08703713864088058, 0.12207350134849548, 0.15421375632286072, 0.23827625811100006, 0.012870784848928452, 0.08400984108448029, 0.17127427458763123, 0.16814711689949036]"
F6,"[0.06010694056749344, 0.012584157288074493, 0.16141365468502045, 0.01102626696228981, 0.04392767325043678, 0.02513076364994049, 0.13983380794525146, 0.083377905189991, 0.0068557667545974255, 0.11561461538076401, 0.25295713543891907, 0.07020354270935059, 0.0793631374835968, 0.0606406070291996, 0.10507857799530029, 0.1285364180803299, 0.011808197945356369, 0.048597417771816254, 0.04344606399536133, 0.2679230570793152, 0.05276142805814743, 0.005969983991235495, 0.1041613221168518, 0.061515480279922485, 0.18173423409461975, 0.006781289353966713, 0.06385904550552368, 0.013436973094940186, 0.15387825667858124, 0.11362762004137039, 0.008111701346933842, 0.0008210909436456859, 0.18346527218818665, 0.08294025808572769, 0.2279701828956604, 0.03450606018304825, 0.07093646377325058, 0.21124321222305298, 0.06960124522447586, 0.014767982997000217, 0.17489296197891235, 0.06878715753555298, 0.052152980118989944, 0.017291359603405, 0.11227305978536606, 0.07592015713453293, 0.10965300351381302, 0.13516201078891754, 0.08206171542406082, 0.1096823588013649, 0.12219376862049103, 0.005318308714777231, 0.09280140697956085, 0.011978969909250736, 0.06863242387771606, 0.0411653108894825, 0.03237949684262276, 0.05496589466929436, 0.025773806497454643, 0.017382588237524033, 0.3279615640640259, 0.08799398690462112, 0.07998093217611313, 0.10876410454511642, 0.017566602677106857, 0.034938305616378784, 0.2442467361688614, 0.23760494589805603, 0.10141205042600632, 0.07822056859731674, 0.059585969895124435, 0.04172790050506592, 0.04043848067522049, 0.02984185516834259, 0.08225956559181213, 0.08451525866985321, 0.04225758835673332, 0.08178124576807022, 0.06556885689496994, 0.04376940056681633, 0.05711299180984497, 0.04855171963572502, 0.1735340654850006, 0.22055765986442566, 0.004888091702014208, 0.10329137742519379, 0.15621575713157654, 0.07056082040071487, 0.04583250358700752, 0.11561167240142822, 0.0941213071346283, 0.007288941647857428, 0.04283694922924042, 0.07602126151323318, 0.08699461817741394, 0.06392346322536469, 0.052034903317689896, 0.045883916318416595, 0.025349710136651993, 0.018819397315382957, 0.07158908247947693, 0.00964822806417942, 0.013345773331820965, 0.02294362150132656, 0.13785545527935028, 0.13700340688228607, 0.12541580200195312, 0.04608868435025215, 0.12807731330394745, 0.27264928817749023, 0.0771942213177681, 0.011140894144773483, 0.10532037913799286, 0.055916156619787216, 0.0008640826563350856, 0.12075158953666687, 0.0065866755321621895, 0.025637663900852203, 0.012142079882323742, 0.09821636974811554, 0.0619814470410347, 0.10028974711894989, 0.08865462243556976, 0.06587497889995575, 0.04783688113093376, 0.14382290840148926, 0.029714150354266167, 0.012199591845273972]"
F7,"[0.014953216537833214, 0.11497174203395844, 0.11108238995075226, 0.12041578441858292, 0.01156649924814701, 0.07944362610578537, 0.06843505799770355, 0.12240517884492874, 0.15183515846729279, 0.017839131876826286, 0.11534106731414795, 0.031048720702528954, 0.006577702239155769, 0.08188522607088089, 0.05712825059890747, 0.046867746859788895, 0.08905162662267685, 0.12349002808332443, 0.01618257164955139, 0.25633183121681213, 0.07878594845533371, 0.007904715836048126, 0.012260712683200836, 0.10916978120803833, 0.15595175325870514, 0.023590533062815666, 0.055961914360523224, 0.22021979093551636, 0.1462642252445221, 0.004456846509128809, 0.011232832446694374, 0.09744073450565338, 0.2348717600107193, 0.06558152288198471, 0.0027440665289759636, 0.17557799816131592, 0.0500556081533432, 0.1213148906826973, 0.1053997352719307, 0.07790308445692062, 0.0011660943273454905, 0.005800834856927395, 0.11306842416524887, 0.09145455807447433, 0.11135375499725342, 0.054149530827999115, 0.06896501779556274, 0.11044258624315262, 0.13283278048038483, 0.00797157920897007, 0.02677781693637371, 0.013295645825564861, 0.05250926688313484, 0.044378895312547684, 0.06428088992834091, 0.04412427544593811, 0.10981713235378265, 0.10982107371091843, 0.04643569141626358, 0.11286371201276779, 0.0835525393486023, 0.04717101529240608, 0.10710911452770233, 0.18635672330856323, 0.10110868513584137, 0.16520650684833527, 0.058608707040548325, 0.09892289340496063, 0.1048683151602745, 0.038353338837623596, 0.11454299092292786, 0.12524425983428955, 0.10467974841594696, 0.01004311814904213, 0.03712724894285202, 0.12756679952144623, 0.15734630823135376, 0.17275452613830566, 0.09573126584291458, 0.06566212326288223, 0.017224956303834915, 0.04902856796979904, 0.20774848759174347, 0.13048556447029114, 0.07966004312038422, 0.10624989867210388, 0.0030979043804109097, 0.11168362200260162, 0.14035522937774658, 0.043647684156894684, 0.1386798918247223, 0.24196693301200867, 0.06370463967323303, 0.08219298720359802, 0.13248099386692047, 0.024538297206163406, 0.028382683172822, 0.1180906817317009, 0.07068972289562225, 0.06434835493564606, 0.1039675921201706, 0.11756999790668488, 0.018211454153060913, 0.12903286516666412, 0.004444463178515434, 0.048985082656145096, 0.12739261984825134, 0.12692800164222717, 0.0847870483994484, 0.22666269540786743, 0.10462898761034012, 0.19465965032577515, 0.03644402325153351, 0.24210864305496216, 0.07857269793748856, 0.09123189747333527, 0.06257262080907822, 0.056714411824941635, 0.04536954686045647, 0.15087735652923584, 0.005345997400581837, 0.07820521295070648, 0.024730216711759567, 0.07033886015415192, 0.11339325457811356, 0.029624855145812035, 0.05588715150952339, 0.1117844209074974]"
F8,"[0.19900614023208618, 0.0638732984662056, 0.1705053448677063, 0.21165579557418823, 0.020021924749016762, 0.1631247103214264, 0.2087249457836151, 0.14650745689868927, 0.05378757044672966, 0.19945119321346283, 0.11231734603643417, 0.21966004371643066, 0.1029219776391983, 0.06634600460529327, 0.06357014924287796, 0.02177177555859089, 0.04637809097766876, 0.009813811630010605, 0.1661667823791504, 0.11271287500858307, 0.10150303691625595, 0.20415161550045013, 0.11010105162858963, 0.029173865914344788, 0.07950327545404434, 0.1913604885339737, 0.017843443900346756, 0.22927042841911316, 0.2633061707019806, 0.0728740468621254, 0.018369587138295174, 0.04834248870611191, 0.03536408767104149, 0.19598720967769623, 0.15997152030467987, 0.11153142154216766, 0.1685367226600647, 0.20504014194011688, 0.12645947933197021, 0.1282278299331665, 0.1234685629606247, 0.07283224165439606, 0.19877126812934875, 0.19206814467906952, 0.03770440071821213, 0.12026132643222809, 0.030436139553785324, 0.08936381340026855, 0.058546729385852814, 0.07148748636245728, 0.12003619968891144, 0.0007899877964518964, 0.07326136529445648, 0.12116353213787079, 0.04233011230826378, 0.03134988993406296, 0.05200149863958359, 0.012930579483509064, 0.049328211694955826, 0.36272209882736206, 0.02677411213517189, 0.12810707092285156, 0.10182470083236694, 0.19548073410987854, 0.02543702907860279, 0.21618817746639252, 0.12825573980808258, 0.01597634330391884, 0.06783825159072876, 0.10444919019937515, 0.04861545190215111, 0.3377056419849396, 0.19876345992088318, 0.21959428489208221, 0.11211992055177689, 0.12033680081367493, 0.05063149333000183, 0.1045059859752655, 0.16864226758480072, 0.15698567032814026, 0.02178308181464672, 0.19198822975158691, 0.11005677282810211, 0.13309010863304138, 0.26478031277656555, 0.05027087405323982, 0.15700316429138184, 0.16776315867900848, 0.004256485030055046, 0.05923769250512123, 0.26713067293167114, 0.03451307490468025, 0.005559341982007027, 0.2959764301776886, 0.13407112658023834, 0.04633321985602379, 0.1701798141002655, 0.0036547333002090454, 0.07288619130849838, 0.093329519033432, 0.10333699733018875, 0.06568215787410736, 0.14176204800605774, 0.19195950031280518, 0.13504230976104736, 0.04584174230694771, 0.011827330105006695, 0.13873516023159027, 0.11644355207681656, 0.13310293853282928, 0.018109098076820374, 0.03383880481123924, 0.20123033225536346, 0.17208272218704224, 0.08260450512170792, 0.07454308122396469, 0.02958071231842041, 0.09571046382188797, 0.11372363567352295, 0.20204606652259827, 0.044987183064222336, 0.061695318669080734, 0.142593652009964, 0.1804831624031067, 0.05802319943904877, 0.03161708265542984, 0.05066044256091118, 0.0637974888086319]"
F9,"[0.2564964294433594, 0.19952096045017242, 0.03070748969912529, 0.07001199573278427, 0.05013127624988556, 0.14564336836338043, 0.0985945537686348, 0.05089037865400314, 0.08132534474134445, 0.03097003698348999, 0.09683538228273392, 0.2752671539783478, 0.03627917543053627, 0.000839502434246242, 0.25597476959228516, 0.07152149826288223, 0.23683132231235504, 0.07363621890544891, 0.06717993319034576, 0.3253953754901886, 0.003688590135425329, 0.026300916448235512, 0.08885418623685837, 0.08775592595338821, 0.10867990553379059, 0.0561177097260952, 0.13019593060016632, 0.00643965182825923, 0.061169546097517014, 0.10265765339136124, 0.014334171079099178, 0.1549369990825653, 0.022967234253883362, 0.03785885125398636, 0.013887278735637665, 0.029119092971086502, 0.07183434814214706, 0.16481821238994598, 0.13306444883346558, 0.03984680026769638, 0.24712054431438446, 0.011148196645081043, 0.00873501691967249, 0.13423997163772583, 0.009441209957003593, 0.1411265730857849, 0.07319291681051254, 0.11087825894355774, 0.0027176851872354746, 0.16249147057533264, 0.09567824006080627, 0.039627786725759506, 0.13550837337970734, 0.06906347721815109, 0.06277293711900711, 0.11493851989507675, 0.03006933443248272, 0.14011970162391663, 0.02460932359099388, 0.10322768986225128, 0.014672676101326942, 0.23317161202430725, 0.1091555655002594, 0.012413181364536285, 0.019680282101035118, 0.2625029385089874, 0.03987322002649307, 0.0030639590695500374, 0.1767091155052185, 0.12080046534538269, 0.2031385451555252, 0.02326892875134945, 0.06539198011159897, 0.14306339621543884, 0.04529639706015587, 0.07552540302276611, 0.03524620458483696, 0.010630734264850616, 0.13231196999549866, 0.04161076620221138, 0.03619945049285889, 0.05969745293259621, 0.017174743115901947, 0.08604126423597336, 0.12272078543901443, 0.024412939324975014, 0.11632455140352249, 0.009210626594722271, 0.06503845006227493, 0.10819640010595322, 0.23124408721923828, 0.040364593267440796, 0.17888425290584564, 0.06445968151092529, 0.06942804902791977, 0.06409962475299835, 0.00018020093557424843, 0.1326238512992859, 0.08077795803546906, 0.21530933678150177, 0.10509072244167328, 0.12008928507566452, 0.23944781720638275, 0.05306496098637581, 0.11857730895280838, 0.038814764469861984, 0.00819027703255415, 0.25337138772010803, 0.17639444768428802, 0.22674916684627533, 0.20647437870502472, 0.24621526896953583, 0.10191076248884201, 0.04368580877780914, 0.13029791414737701, 0.1607084423303604, 0.043924663215875626, 0.10262903571128845, 0.16862477362155914, 0.1582159399986267, 0.08170571178197861, 0.1290663778781891, 0.0015702246455475688, 0.24258430302143097, 0.10779082775115967, 0.15648886561393738, 0.1707334816455841, 0.2118554711341858]"
F10,"[0.0328814871609211, 0.012725302949547768, 0.13916920125484467, 0.021715696901082993, 0.15208499133586884, 0.0346137136220932, 0.05951588973402977, 0.06918410211801529, 0.008596083149313927, 0.005154759623110294, 0.04625203087925911, 0.00767132081091404, 0.010430090129375458, 0.04718521982431412, 0.007399477530270815, 0.015248519368469715, 0.05985111743211746, 0.06209702044725418, 0.08759182691574097, 0.0391337014734745, 0.04986140877008438, 0.035242173820734024, 0.16463564336299896, 0.10974429547786713, 0.04166734591126442, 0.03777260333299637, 0.030501162633299828, 0.023288270458579063, 0.07309335470199585, 0.12944504618644714, 0.08768854290246964, 0.03515106812119484, 0.021678699180483818, 0.07752019912004471, 0.0868183895945549, 0.07641852647066116, 0.022461654618382454, 0.20139563083648682, 0.013980387710034847, 0.032541025429964066, 0.051559824496507645, 0.08504618704319, 0.006433801259845495, 0.06125709041953087, 0.019234733656048775, 0.06912713497877121, 0.03187334164977074, 0.008219454437494278, 0.003535259747877717, 0.08157700300216675, 0.0746411457657814, 0.007981318049132824, 0.00843494851142168, 0.03532177209854126, 0.005482772830873728, 0.07397599518299103, 0.004927662666887045, 0.029546983540058136, 0.0134152015671134, 0.06439369171857834, 0.0658569410443306, 0.018436461687088013, 0.06993304938077927, 0.012833856046199799, 0.05311775952577591, 0.05763515084981918, 0.09429880231618881, 0.0028240105602890253, 0.011836129240691662, 0.08600670844316483, 0.01891660876572132, 0.06850186735391617, 0.06467472016811371, 0.07371483743190765, 0.04927564039826393, 0.054122671484947205, 0.07772652059793472, 0.07230515033006668, 0.01234833151102066, 0.021024690940976143, 0.08268547803163528, 0.08115729689598083, 0.06385035812854767, 0.09211058914661407, 0.11578775197267532, 0.07587538659572601, 0.1606854349374771, 0.04316933453083038, 0.1001984030008316, 0.09606759995222092, 0.025676311925053596, 0.08593502640724182, 0.04737098142504692, 0.10116924345493317, 0.05408674106001854, 0.07979137450456619, 0.10862205922603607, 0.035904526710510254, 0.06922026723623276, 0.03285566717386246, 0.04782376065850258, 0.23593129217624664, 0.00909760594367981, 0.11648202687501907, 0.05215507000684738, 0.09966122359037399, 0.0999467521905899, 0.1015940010547638, 0.10438241064548492, 0.051116943359375, 0.04029208421707153, 0.11044546961784363, 0.013490386307239532, 0.09046850353479385, 0.012089461088180542, 0.050962235778570175, 0.02016177959740162, 0.06856810301542282, 0.09001881629228592, 0.005486203357577324, 0.03496623411774635, 0.01699933595955372, 0.010221065953373909, 0.013967601582407951, 0.005408582277595997, 0.14476610720157623, 0.059223368763923645, 0.06579988449811935]"
